id	sym	emt_ut_rep1	emt_ut_rep2	emt_10d_rep1	emt_10d_rep2
ENSMUSG00000027363	Usp8	3977	3168	8125	3846
ENSMUSG00000027364	Usp50	1	0	4	1
ENSMUSG00000027365	Trpm7	8580	5550	13760	6568
ENSMUSG00000027366	Sppl2a	8534	6843	12427	6200
ENSMUSG00000027367	Stard7	6717	4733	6951	3498
ENSMUSG00000027368	Dusp2	198	167	2686	1480
ENSMUSG00000027371	Fahd2a	83	82	160	69
ENSMUSG00000027374	Mrps5	2023	1539	2702	1293
ENSMUSG00000027375	Mal	10052	7162	39603	18246
ENSMUSG00000027376	Prom2	3	3	0	1
ENSMUSG00000027377	Mall	2	2	2	6
ENSMUSG00000027378	Nphp1	1497	1225	2357	1071
ENSMUSG00000027379	Bub1	7267	4814	6452	2818
ENSMUSG00000027380	Acoxl	0	0	12	7
ENSMUSG00000027381	Bcl2l11	621	580	3253	2052
ENSMUSG00000027384	Ndufaf5	605	491	907	413
ENSMUSG00000027386	Fbln7	0	0	0	1
ENSMUSG00000027387	Zc3h8	479	341	635	306
ENSMUSG00000027394	Ttl	189	123	308	151
ENSMUSG00000027395	Polr1b	3923	2788	5649	3115
ENSMUSG00000027397	Slc20a1	5372	4189	29471	14686
ENSMUSG00000027398	Il1b	1	0	1	1
ENSMUSG00000027399	Il1a	0	1	1	1
ENSMUSG00000027400	Pdyn	0	0	0	2
ENSMUSG00000027401	Tgm3	16	14	4	8
ENSMUSG00000027403	Tgm6	0	0	2	2
ENSMUSG00000027404	Snrpb	13933	12248	15556	8968
ENSMUSG00000027405	Nop56	14777	11188	19283	9703
ENSMUSG00000027406	Idh3b	7211	5744	8777	4493
ENSMUSG00000027408	Cpxm1	18	14	23	17
ENSMUSG00000027409	1700020A23Rik	0	0	0	0
ENSMUSG00000027411	Vps16	2977	2389	4087	2043
ENSMUSG00000027412	Lpin3	231	204	5586	3041
ENSMUSG00000027416	Otor	0	0	1	0
ENSMUSG00000027419	Pcsk2	0	0	11	13
ENSMUSG00000027420	Bfsp1	16	10	56	23
ENSMUSG00000027422	Rrbp1	5559	4852	16561	8743
ENSMUSG00000027423	Snx5	17908	13040	24487	12458
ENSMUSG00000027424	Mgme1	1028	746	1146	538
ENSMUSG00000027425	Csrp2bp	1511	1270	2616	1472
ENSMUSG00000027427	Polr3f	2908	2202	4061	1894
ENSMUSG00000027428	Rbbp9	664	506	1305	682
ENSMUSG00000027429	Sec23b	4731	3655	7288	3797
ENSMUSG00000027430	Dtd1	554	447	1194	574
ENSMUSG00000027431	Scp2d1	0	0	0	1
ENSMUSG00000027433	Xrn2	11039	8093	17056	8088
ENSMUSG00000027434	Nkx2-2	0	0	1	0
ENSMUSG00000027435	Cd93	15	11	839	440
ENSMUSG00000027438	Napb	303	275	509	258
ENSMUSG00000027439	Gzf1	2757	2277	4516	2248
ENSMUSG00000027442	Cst8	1	1	1	1
ENSMUSG00000027444	8030411F24Rik	0	0	0	1
ENSMUSG00000027445	Cst9	151	116	3	5
ENSMUSG00000027446	9230104L09Rik	5	6	2	0
ENSMUSG00000027447	Cst3	11268	11718	7078	4262
ENSMUSG00000027452	Acss1	0	0	1	0
ENSMUSG00000027454	Gins1	2050	1555	1333	675
ENSMUSG00000027455	Nsfl1c	4655	3756	5297	2477
ENSMUSG00000027456	Sdcbp2	373	339	1567	767
ENSMUSG00000027457	Snph	1	2	0	1
ENSMUSG00000027459	Fam110a	439	520	908	638
ENSMUSG00000027460	Angpt4	0	2	3957	2081
ENSMUSG00000027463	Slc52a3	15	18	15	9
ENSMUSG00000027465	Tbc1d20	2566	2088	5243	3252
ENSMUSG00000027466	Rbck1	2833	2790	5185	3214
ENSMUSG00000027469	Tpx2	11354	8396	12359	5889
ENSMUSG00000027470	Mylk2	0	0	49	22
ENSMUSG00000027472	Pdrg1	1054	846	4100	2026
ENSMUSG00000027474	Ccm2l	0	0	31	25
ENSMUSG00000027475	Kif3b	3715	3013	7118	3527
ENSMUSG00000027478	Dnmt3b	0	0	5	2
ENSMUSG00000027479	Mapre1	11869	9246	20259	10646
ENSMUSG00000027480	Sun5	0	0	1	0
ENSMUSG00000027481	Bpifb2	0	0	2	0
ENSMUSG00000027482	Bpifa3	0	1	1	0
ENSMUSG00000027483	Bpifa1	0	0	0	2
ENSMUSG00000027484	Bpifa5	0	1	1	0
ENSMUSG00000027485	Bpifb1	0	0	173	75
ENSMUSG00000027487	Cdk5rap1	693	490	937	471
ENSMUSG00000027488	Snta1	737	624	1234	691
ENSMUSG00000027489	Necab3	112	72	91	50
ENSMUSG00000027490	E2f1	1795	1474	2303	1248
ENSMUSG00000027495	Fam210b	715	605	6862	4344
ENSMUSG00000027496	Aurka	5336	3904	5351	2662
ENSMUSG00000027498	Cstf1	3458	2602	4152	2121
ENSMUSG00000027499	Pkia	1937	1386	5250	2403
ENSMUSG00000027500	Stmn2	0	0	1	0
ENSMUSG00000027502	Rtfdc1	2933	2350	6209	3035
ENSMUSG00000027505	Fam209	7	16	27	20
ENSMUSG00000027506	Tpd52	14805	12244	13962	7924
ENSMUSG00000027508	Pag1	822	742	1679	956
ENSMUSG00000027509	Rae1	3473	2656	6032	3213
ENSMUSG00000027510	Rbm38	1102	1168	3012	2088
ENSMUSG00000027513	Pck1	0	0	2	1
ENSMUSG00000027514	Zbp1	6	11	42	14
ENSMUSG00000027517	Ankrd60	0	0	1	0
ENSMUSG00000027518	1700021F07Rik	0	0	0	0
ENSMUSG00000027519	Rab22a	3094	2416	9715	5131
ENSMUSG00000027520	Zdbf2	0	0	8	6
ENSMUSG00000027522	Stx16	2141	1833	4312	2171
ENSMUSG00000027523	Gnas	24208	20492	62591	36937
ENSMUSG00000027524	Edn3	0	1	0	0
ENSMUSG00000027525	Phactr3	0	0	0	1
ENSMUSG00000027528	Fabp9	0	0	0	0
ENSMUSG00000027530	Fabp12	2	2	1	1
ENSMUSG00000027531	Impa1	6034	4692	6103	2946
ENSMUSG00000027533	Fabp5	13716	10878	8428	4123
ENSMUSG00000027534	Snx16	988	664	1970	900
ENSMUSG00000027536	Chmp4c	9037	6983	10141	4708
ENSMUSG00000027540	Ptpn1	2916	2509	4755	2702
ENSMUSG00000027544	Nfatc2	504	604	2252	1741
ENSMUSG00000027546	Atp9a	4994	4329	6380	3611
ENSMUSG00000027547	Sall4	0	0	0	1
ENSMUSG00000027550	Lrrcc1	1378	770	2321	1015
ENSMUSG00000027551	Zfp64	1693	1486	2956	1724
ENSMUSG00000027552	E2f5	1029	807	1420	677
ENSMUSG00000027555	Car13	297	227	632	306
ENSMUSG00000027556	Car1	0	0	1	2
ENSMUSG00000027559	Car3	0	1	6	1
ENSMUSG00000027560	Dok5	0	0	0	2
ENSMUSG00000027562	Car2	3757	3046	1279	600
ENSMUSG00000027564	Cypt12	0	0	1	0
ENSMUSG00000027566	Psma7	11922	9358	16959	8884
ENSMUSG00000027568	Ntsr1	0	0	1	2
ENSMUSG00000027569	Mrgbp	1194	941	2907	1419
ENSMUSG00000027570	Col9a3	20	17	86	47
ENSMUSG00000027573	Gid8	918	763	1800	1056
ENSMUSG00000027574	Nkain4	0	0	7	2
ENSMUSG00000027575	Arfgap1	2734	2281	4821	2488
ENSMUSG00000027577	Chrna4	0	0	2	0
ENSMUSG00000027579	Srms	0	0	4	1
ENSMUSG00000027580	Helz2	1573	1654	3827	2714
ENSMUSG00000027581	Stmn3	0	0	1	3
ENSMUSG00000027582	Zgpat	1022	810	1861	987
ENSMUSG00000027583	Zbtb46	86	64	397	243
ENSMUSG00000027584	Oprl1	0	1	1	0
ENSMUSG00000027589	Pcmtd2	1562	1196	3183	1443
ENSMUSG00000027593	Raly	8468	6690	14694	8128
ENSMUSG00000027596	a	1	0	0	0
ENSMUSG00000027597	Ahcy	5314	4147	5830	3457
ENSMUSG00000027598	Itch	4628	3471	7284	3725
ENSMUSG00000027599	Armc1	2833	2126	4596	2317
ENSMUSG00000027601	Mtfr1	4422	3416	8788	4394
ENSMUSG00000027602	Map1lc3a	175	206	1006	553
ENSMUSG00000027603	Ggt7	435	405	475	264
ENSMUSG00000027605	Acss2	1046	782	618	304
ENSMUSG00000027606	Dnajc5b	19	18	33	16
ENSMUSG00000027610	Gss	6317	5144	2551	1349
ENSMUSG00000027611	Procr	1	5	135	65
ENSMUSG00000027612	Mmp24	74	52	473	248
ENSMUSG00000027613	Eif6	12587	10321	24740	14580
ENSMUSG00000027615	Hps3	1561	1234	2689	1301
ENSMUSG00000027618	Nfs1	1967	1560	3206	1788
ENSMUSG00000027620	Rbm39	17116	11795	22659	9805
ENSMUSG00000027624	Epb41l1	2037	2044	10644	6761
ENSMUSG00000027628	Aar2	1926	1441	2441	1416
ENSMUSG00000027630	Tbl1xr1	5192	4007	7936	3962
ENSMUSG00000027634	Ndrg3	1444	1106	2367	1281
ENSMUSG00000027635	Dsn1	1832	1457	2335	1128
ENSMUSG00000027636	Sla2	6	5	9	4
ENSMUSG00000027637	1110008F13Rik	4300	3290	6927	3485
ENSMUSG00000027639	Samhd1	1901	1534	3599	2190
ENSMUSG00000027641	Rbl1	3683	2785	2704	1405
ENSMUSG00000027642	Rpn2	14325	10777	24101	12901
ENSMUSG00000027646	Src	4954	4242	18809	10917
ENSMUSG00000027649	Ctnnbl1	2618	2164	4879	2322
ENSMUSG00000027650	Tti1	1919	1500	3238	1770
ENSMUSG00000027651	Rprd1b	1243	1156	2282	1456
ENSMUSG00000027652	Ralgapb	6699	5247	11963	6370
ENSMUSG00000027654	Fam83d	1997	1558	1610	890
ENSMUSG00000027655	Dhx35	1055	952	1836	1048
ENSMUSG00000027656	Wisp2	0	1	5117	2705
ENSMUSG00000027660	Skil	7851	6033	48038	23134
ENSMUSG00000027661	Slc2a10	1	0	2	2
ENSMUSG00000027663	Zmat3	2527	2707	8640	7102
ENSMUSG00000027665	Pik3ca	6480	4771	14854	7181
ENSMUSG00000027667	Zfp639	2122	1551	5382	2663
ENSMUSG00000027668	Mfn1	3736	2979	5417	2873
ENSMUSG00000027669	Gnb4	0	0	1	2
ENSMUSG00000027670	Ocstamp	7	8	13	4
ENSMUSG00000027671	Actl6a	7622	5582	9181	4362
ENSMUSG00000027673	Ndufb5	2986	2462	4416	2357
ENSMUSG00000027674	Pex5l	0	2	6	2
ENSMUSG00000027676	Ccdc39	28	15	149	62
ENSMUSG00000027677	Ttc14	5926	3539	8679	3603
ENSMUSG00000027678	Ncoa3	3170	2740	4599	2810
ENSMUSG00000027679	Dnajc19	1679	1389	1481	776
ENSMUSG00000027680	Fxr1	13360	9503	23804	9817
ENSMUSG00000027684	Mecom	8	3	107	51
ENSMUSG00000027690	Slc2a2	904	684	115	60
ENSMUSG00000027692	Tnik	6	5	31	9
ENSMUSG00000027694	Gm8325	0	0	1	2
ENSMUSG00000027695	Pld1	525	471	1862	1079
ENSMUSG00000027698	Nceh1	5241	4370	4330	2101
ENSMUSG00000027699	Ect2	20688	15255	11329	5412
ENSMUSG00000027703	Lrriq4	0	0	1	1
ENSMUSG00000027706	Sec62	6721	4837	10413	4370
ENSMUSG00000027708	Dcun1d1	3483	2269	5515	2468
ENSMUSG00000027709	Mccc1	736	687	1687	1015
ENSMUSG00000027710	Acad9	2374	1900	4089	1914
ENSMUSG00000027712	Anxa5	32112	25409	60279	30963
ENSMUSG00000027713	1810062G17Rik	142	73	145	85
ENSMUSG00000027714	Exosc9	3289	2342	5166	2456
ENSMUSG00000027715	Ccna2	19920	14603	15189	7414
ENSMUSG00000027716	Trpc3	1	0	3	2
ENSMUSG00000027718	Il21	0	0	1	0
ENSMUSG00000027719	Adad1	3	1	2	0
ENSMUSG00000027720	Il2	0	0	2	0
ENSMUSG00000027722	Spata5	2996	2064	5152	2441
ENSMUSG00000027737	Slc7a11	1235	904	1609	720
ENSMUSG00000027739	Rab33b	1314	1043	2953	1354
ENSMUSG00000027742	Cog6	2979	2278	5169	2518
ENSMUSG00000027744	Stoml3	0	0	0	1
ENSMUSG00000027746	Ufm1	3294	2376	6176	3000
ENSMUSG00000027748	Trpc4	0	1	6	0
ENSMUSG00000027750	Postn	1	0	329	153
ENSMUSG00000027751	Supt20	2032	1644	2929	1672
ENSMUSG00000027752	Exosc8	3186	2554	3068	1488
ENSMUSG00000027761	Aadac	0	0	1	0
ENSMUSG00000027762	Sucnr1	0	0	3	2
ENSMUSG00000027763	Mbnl1	13791	9656	21566	10821
ENSMUSG00000027770	Dhx36	7067	4981	11117	5198
ENSMUSG00000027774	Gfm1	4250	3090	5849	2978
ENSMUSG00000027775	Mfsd1	4269	3173	8730	4028
ENSMUSG00000027776	Il12a	0	0	1	1
ENSMUSG00000027777	Schip1	45	57	130	66
ENSMUSG00000027778	Ift80	3483	2718	3687	1728
ENSMUSG00000027782	Kpna4	5821	4276	16632	8369
ENSMUSG00000027784	Ppm1l	1153	943	3234	1767
ENSMUSG00000027787	Nmd3	2941	2417	5007	2618
ENSMUSG00000027788	Otol1	0	0	9	8
ENSMUSG00000027790	Sis	0	0	5	3
ENSMUSG00000027792	Bche	2	0	4	0
ENSMUSG00000027793	Ccna1	0	0	0	1
ENSMUSG00000027794	Sohlh2	0	0	1	0
ENSMUSG00000027796	Smad9	1	0	18	13
ENSMUSG00000027797	Dclk1	0	0	34	12
ENSMUSG00000027799	Nbea	117	84	96	41
ENSMUSG00000027800	Tm4sf1	33	19	92	47
ENSMUSG00000027801	Tm4sf4	33906	25307	25936	14544
ENSMUSG00000027803	Wwtr1	7868	6608	28228	14782
ENSMUSG00000027804	Ppid	6056	4233	8558	3633
ENSMUSG00000027805	Pfn2	134	96	183	87
ENSMUSG00000027806	Tsc22d2	3662	3242	9494	5188
ENSMUSG00000027808	Serp1	10356	7772	19839	9732
ENSMUSG00000027809	Etfdh	3085	2254	5195	2439
ENSMUSG00000027810	Eif2a	4955	3549	5652	2689
ENSMUSG00000027811	4930579G24Rik	886	762	1434	645
ENSMUSG00000027820	Mme	21	14	21	8
ENSMUSG00000027822	Slc33a1	4765	3724	3398	1744
ENSMUSG00000027823	Gmps	11053	8189	14655	7164
ENSMUSG00000027824	Vmn2r1	14	2	17	8
ENSMUSG00000027827	Kcnab1	9	3	33	12
ENSMUSG00000027828	Ssr3	22677	17092	48784	24674
ENSMUSG00000027829	Ccnl1	4732	3668	7619	3357
ENSMUSG00000027831	Veph1	96	80	103	38
ENSMUSG00000027833	Shox2	32	36	238	114
ENSMUSG00000027834	Serpini1	184	131	597	309
ENSMUSG00000027835	Pdcd10	4153	2933	6346	2951
ENSMUSG00000027840	Wnt2b	0	0	0	0
ENSMUSG00000027843	Ptpn22	5	7	38	29
ENSMUSG00000027845	Dclre1b	762	650	832	478
ENSMUSG00000027848	Olfml3	23	20	54	23
ENSMUSG00000027849	Syt6	0	0	3	1
ENSMUSG00000027852	Nras	6325	4584	13534	6903
ENSMUSG00000027854	Sike1	1459	1247	3294	1834
ENSMUSG00000027855	Sycp1	0	0	4	1
ENSMUSG00000027857	Tshb	0	0	0	0
ENSMUSG00000027858	Tspan2	15	12	38	17
ENSMUSG00000027859	Ngf	451	377	3873	2038
ENSMUSG00000027860	Vangl1	1996	1765	2810	1539
ENSMUSG00000027861	Casq2	3	1	35	10
ENSMUSG00000027863	Cd2	0	0	3	0
ENSMUSG00000027864	Ptgfrn	7869	6626	17474	10018
ENSMUSG00000027865	Gdap2	1403	1139	2299	1223
ENSMUSG00000027867	Spag17	3	2	11	3
ENSMUSG00000027868	Tbx15	0	3	8	4
ENSMUSG00000027869	Hsd3b6	1	0	1	1
ENSMUSG00000027870	Hao2	0	0	1	0
ENSMUSG00000027871	Hsd3b1	0	2	0	0
ENSMUSG00000027875	Hmgcs2	0	0	15	9
ENSMUSG00000027876	Reg4	175	138	15	9
ENSMUSG00000027878	Notch2	9460	10142	33122	21704
ENSMUSG00000027879	Sec22b	2453	2073	5169	2781
ENSMUSG00000027880	Slc25a54	0	0	0	0
ENSMUSG00000027881	Prpf38b	2520	1830	3390	1538
ENSMUSG00000027882	Stxbp3	2960	2226	3801	1837
ENSMUSG00000027883	Gpsm2	1943	1566	1736	855
ENSMUSG00000027884	Clcc1	2616	1996	3182	1562
ENSMUSG00000027886	1700013F07Rik	0	1	1	0
ENSMUSG00000027889	Ampd2	3284	3083	4859	3195
ENSMUSG00000027890	Gstm4	1	0	2	0
ENSMUSG00000027893	Ahcyl1	7612	6782	12560	7380
ENSMUSG00000027894	Slc6a17	0	0	4	2
ENSMUSG00000027895	Kcnc4	0	0	2	0
ENSMUSG00000027896	Slc16a4	3	4	5	2
ENSMUSG00000027900	Dram2	3041	2258	2739	1353
ENSMUSG00000027901	Dennd2d	91	98	2	5
ENSMUSG00000027902	Chil6	0	0	0	2
ENSMUSG00000027905	Ddx20	2805	2057	3686	1775
ENSMUSG00000027907	S100a11	801	655	1494	1490
ENSMUSG00000027908	Tchhl1	0	0	7	2
ENSMUSG00000027912	Lce1m	0	0	3	1
ENSMUSG00000027913	Crct1	1	3	3	4
ENSMUSG00000027919	Lce1g	2	1	1379	1045
ENSMUSG00000027925	Sprr2j-ps	0	1	0	0
ENSMUSG00000027927	Lelp1	0	0	17	14
ENSMUSG00000027931	Npr1	1	2	10	7
ENSMUSG00000027932	Slc27a3	85	64	100	65
ENSMUSG00000027933	Ints3	4024	3548	5679	3483
ENSMUSG00000027935	Rab13	565	421	992	410
ENSMUSG00000027936	Crtc2	293	303	694	497
ENSMUSG00000027937	Jtb	1108	1004	1994	1059
ENSMUSG00000027938	Creb3l4	6	6	29	27
ENSMUSG00000027939	Nup210l	236	136	602	299
ENSMUSG00000027940	Tpm3	16686	11910	28211	13861
ENSMUSG00000027942	4933434E20Rik	3584	2804	6302	3288
ENSMUSG00000027944	Hax1	2641	2075	4414	2281
ENSMUSG00000027947	Il6ra	72	69	612	402
ENSMUSG00000027950	Chrnb2	27	30	222	83
ENSMUSG00000027951	Adar	2291	1949	5132	2936
ENSMUSG00000027952	Pmvk	1282	1034	870	435
ENSMUSG00000027953	Slc50a1	704	634	1270	663
ENSMUSG00000027954	Efna1	452	374	1605	799
ENSMUSG00000027955	Fam198b	27	27	160	75
ENSMUSG00000027956	Tmem144	429	291	690	298
ENSMUSG00000027957	Slc35a3	4463	3285	4929	2573
ENSMUSG00000027959	Sass6	1040	887	1037	618
ENSMUSG00000027961	Lrrc39	3	5	18	7
ENSMUSG00000027962	Vcam1	181	193	237	94
ENSMUSG00000027963	Extl2	1188	890	2525	1353
ENSMUSG00000027965	Olfm3	16	7	2	0
ENSMUSG00000027966	Col11a1	0	0	5	3
ENSMUSG00000027967	Neurog2	0	1	1	0
ENSMUSG00000027968	Larp7	2979	2036	3214	1254
ENSMUSG00000027971	Ndst4	0	0	6	0
ENSMUSG00000027973	1700006A11Rik	0	0	0	0
ENSMUSG00000027977	Ndst3	6	2	19	10
ENSMUSG00000027978	Prss12	0	0	6	2
ENSMUSG00000027981	Rnpc3	952	597	1418	635
ENSMUSG00000027983	Cyp2u1	14	7	34	18
ENSMUSG00000027984	Hadh	4299	3747	5272	2885
ENSMUSG00000027985	Lef1	0	0	2	4
ENSMUSG00000027993	Trim2	2757	2195	4760	2510
ENSMUSG00000027994	Ccdc109b	116	76	287	147
ENSMUSG00000027995	Tlr2	25	38	220	85
ENSMUSG00000027997	Casp6	549	489	1361	772
ENSMUSG00000027998	Plrg1	4712	3489	5687	2890
ENSMUSG00000027999	Pla2g12a	732	581	1448	723
ENSMUSG00000028001	Fga	11	7	0	0
ENSMUSG00000028003	Lrat	0	0	0	0
ENSMUSG00000028004	Npy2r	0	0	1	1
ENSMUSG00000028005	Gucy1b3	0	0	1	2
ENSMUSG00000028007	Snx7	1975	1474	2587	1232
ENSMUSG00000028008	Asic5	0	0	0	0
ENSMUSG00000028009	1700061I17Rik	24	27	123	47
ENSMUSG00000028010	Gar1	435	318	706	332
ENSMUSG00000028011	Tdo2	0	0	5	0
ENSMUSG00000028012	Rrh	14	8	50	24
ENSMUSG00000028013	Ppa2	1605	1222	2067	1058
ENSMUSG00000028015	Ctso	380	330	1001	594
ENSMUSG00000028016	Ints12	1881	1454	2480	1252
ENSMUSG00000028017	Egf	82	58	149	63
ENSMUSG00000028018	Gstcd	1601	1235	2219	1351
ENSMUSG00000028019	Pdgfc	1145	987	8763	4985
ENSMUSG00000028020	Glrb	1	4	90	55
ENSMUSG00000028023	Pitx2	0	0	0	1
ENSMUSG00000028024	Enpep	1	0	5	3
ENSMUSG00000028028	Alpk1	850	710	2297	1193
ENSMUSG00000028029	Aimp1	3549	2715	5740	2678
ENSMUSG00000028030	Tbck	1477	1122	3660	1932
ENSMUSG00000028031	Dkk2	0	0	9	4
ENSMUSG00000028032	Papss1	4030	3005	5510	2763
ENSMUSG00000028033	Kcnq5	0	1	1	4
ENSMUSG00000028034	Fubp1	10878	7185	11841	5358
ENSMUSG00000028035	Dnajb4	2460	1769	6656	3015
ENSMUSG00000028036	Ptgfr	0	0	2	0
ENSMUSG00000028037	Ifi44	0	0	17	5
ENSMUSG00000028039	Efna3	41	34	324	171
ENSMUSG00000028040	Efna4	397	353	1219	717
ENSMUSG00000028041	Adam15	1898	1864	9166	5398
ENSMUSG00000028042	Zbtb7b	2201	2148	4785	2785
ENSMUSG00000028044	Cks1b	4715	3773	5963	3222
ENSMUSG00000028047	Thbs3	1559	1280	5437	2788
ENSMUSG00000028048	Gba	2153	1648	5527	2961
ENSMUSG00000028049	Scamp3	785	763	1409	979
ENSMUSG00000028051	Hcn3	9	17	44	33
ENSMUSG00000028053	Ash1l	5030	4311	9868	6025
ENSMUSG00000028057	Rit1	1151	874	2707	1355
ENSMUSG00000028059	Arhgef2	3373	2953	12123	7738
ENSMUSG00000028060	2810403A07Rik	4268	3235	5774	2692
ENSMUSG00000028062	Lamtor2	596	526	1175	533
ENSMUSG00000028063	Lmna	15413	15901	43024	27535
ENSMUSG00000028064	Sema4a	542	603	715	450
ENSMUSG00000028066	Pmf1	1967	1704	1490	930
ENSMUSG00000028068	Iqgap3	9536	8266	5690	3290
ENSMUSG00000028069	Gpatch4	683	477	758	362
ENSMUSG00000028070	Apoa1bp	1911	1565	3169	1608
ENSMUSG00000028071	Sh2d2a	0	0	1	1
ENSMUSG00000028072	Ntrk1	1	1	3	0
ENSMUSG00000028073	Pear1	2305	2508	2374	1695
ENSMUSG00000028076	Cd1d1	46	33	45	17
ENSMUSG00000028078	Dclk2	4	5	74	46
ENSMUSG00000028080	Lrba	5059	4032	4273	2163
ENSMUSG00000028081	Rps3a1	21114	15558	28187	14589
ENSMUSG00000028082	Sh3d19	9181	7471	12729	7077
ENSMUSG00000028085	Gatb	637	495	1152	626
ENSMUSG00000028086	Fbxw7	1123	958	3045	1462
ENSMUSG00000028088	Fmo5	5	1	93	80
ENSMUSG00000028089	Chd1l	1206	931	1882	984
ENSMUSG00000028093	Acp6	734	638	2351	1392
ENSMUSG00000028096	Gpr89	2740	2311	3480	1984
ENSMUSG00000028098	Rnf115	2298	1613	3544	1807
ENSMUSG00000028099	Polr3c	1780	1487	2865	1676
ENSMUSG00000028100	Nudt17	58	46	57	27
ENSMUSG00000028101	Pias3	590	547	902	534
ENSMUSG00000028102	Pex11b	294	221	518	248
ENSMUSG00000028104	Polr3gl	204	171	433	227
ENSMUSG00000028106	Rprd2	1717	1598	3229	2217
ENSMUSG00000028107	Tars2	2263	1794	3930	2013
ENSMUSG00000028108	Ecm1	251	272	2136	1618
ENSMUSG00000028109	Hormad1	0	0	0	0
ENSMUSG00000028111	Ctsk	3	3	12	5
ENSMUSG00000028114	Mettl14	917	669	1445	639
ENSMUSG00000028115	Bnipl	6	10	9	2
ENSMUSG00000028116	Myoz2	2	0	13	6
ENSMUSG00000028121	Bcar3	1486	1213	4729	2463
ENSMUSG00000028124	Gclm	5873	4546	7543	4109
ENSMUSG00000028125	Abca4	78	83	44	22
ENSMUSG00000028126	Pip5k1a	2919	2243	9260	4945
ENSMUSG00000028127	Abcd3	5264	3970	4595	2282
ENSMUSG00000028128	F3	2164	1659	19334	10584
ENSMUSG00000028132	Tmem56	1	0	9	2
ENSMUSG00000028133	Rwdd3	41	26	123	61
ENSMUSG00000028134	Ptbp2	2923	2191	5911	2652
ENSMUSG00000028136	Snx27	3857	3336	5760	3355
ENSMUSG00000028137	Celf3	0	0	0	1
ENSMUSG00000028138	Adh5	6701	5119	10057	5015
ENSMUSG00000028139	Riiad1	1	1	6	1
ENSMUSG00000028140	Mrpl9	4026	3271	4657	2356
ENSMUSG00000028141	Oaz3	5	4	3	2
ENSMUSG00000028145	Them4	286	230	564	286
ENSMUSG00000028148	Them5	11	6	5	6
ENSMUSG00000028149	Rap1gds1	3695	2997	8096	4451
ENSMUSG00000028150	Rorc	21	24	27	15
ENSMUSG00000028152	Tspan5	1885	1452	1789	944
ENSMUSG00000028156	Eif4e	8566	6248	11747	5356
ENSMUSG00000028158	Mttp	461	396	924	532
ENSMUSG00000028159	Dapp1	750	501	1367	642
ENSMUSG00000028161	Ppp3ca	2353	1746	10800	5200
ENSMUSG00000028163	Nfkb1	6136	5089	9452	5295
ENSMUSG00000028164	Manba	3521	2723	5854	3018
ENSMUSG00000028165	Cisd2	2814	2111	4590	2129
ENSMUSG00000028167	Bdh2	0	0	102	50
ENSMUSG00000028172	Tacr3	11	6	16	5
ENSMUSG00000028173	Wls	8692	6862	39863	20068
ENSMUSG00000028174	Rpe65	1	0	3	0
ENSMUSG00000028175	Depdc1a	2391	1404	2343	999
ENSMUSG00000028176	Lrrc7	0	0	9	11
ENSMUSG00000028177	1810013D15Rik	6	7	11	7
ENSMUSG00000028179	Cth	448	348	529	277
ENSMUSG00000028180	Zranb2	9020	5843	13065	5514
ENSMUSG00000028182	Lrriq3	22	10	77	44
ENSMUSG00000028184	Adgrl2	746	781	1338	845
ENSMUSG00000028185	Dnase2b	1	0	2	0
ENSMUSG00000028186	Uox	0	0	74	38
ENSMUSG00000028187	Rpf1	2478	1831	3236	1482
ENSMUSG00000028188	Spata1	77	56	347	143
ENSMUSG00000028189	Ctbs	346	283	821	412
ENSMUSG00000028191	Bcl10	2615	2126	4470	2364
ENSMUSG00000028194	Ddah1	8551	7038	12429	6995
ENSMUSG00000028195	Cyr61	6921	5538	44153	26469
ENSMUSG00000028197	Col24a1	5	2	9	6
ENSMUSG00000028199	Cryz	1359	1028	2216	1175
ENSMUSG00000028207	Asph	1967	1412	3700	1765
ENSMUSG00000028211	Trp53inp1	6775	5199	9344	4375
ENSMUSG00000028212	Ccne2	2333	1470	2908	1180
ENSMUSG00000028214	Gem	1	2	7	1
ENSMUSG00000028217	Cdh17	10732	7719	4316	2320
ENSMUSG00000028218	Fam92a	2255	1621	2559	1172
ENSMUSG00000028221	Tmem55a	2215	1673	4992	2597
ENSMUSG00000028222	Calb1	0	1	2	0
ENSMUSG00000028223	Decr1	553	443	1208	572
ENSMUSG00000028224	Nbn	1455	1024	1788	851
ENSMUSG00000028226	Mmp16	0	0	3	1
ENSMUSG00000028228	Cpne3	3918	2903	6563	3284
ENSMUSG00000028229	Rmdn1	114	90	201	99
ENSMUSG00000028232	Tmem68	1319	1057	2322	1131
ENSMUSG00000028233	Tgs1	1070	852	2472	1336
ENSMUSG00000028234	Rps20	19302	15725	25526	13500
ENSMUSG00000028238	Atp6v0d2	0	0	3	1
ENSMUSG00000028240	Cyp7a1	5	1	15	6
ENSMUSG00000028243	Ubxn2b	696	576	1142	593
ENSMUSG00000028245	Nsmaf	2465	1911	4036	1980
ENSMUSG00000028246	Faxc	0	0	3	0
ENSMUSG00000028247	Coq3	94	99	400	210
ENSMUSG00000028248	Pnisr	2318	1664	3160	1315
ENSMUSG00000028249	Sdcbp	20701	15302	23133	10972
ENSMUSG00000028251	Tstd3	399	341	731	378
