id	sym	Vector.1	Vector.2	Vector.3	CD36OE.1	CD36OE.2	CD36OE.3
ENSG00000112164	GLP1R	0	0	0	0	0	0
ENSG00000112167	SAYSD1	73	58	90	67	64	66
ENSG00000112175	BMP5	0	0	0	0	0	1
ENSG00000112182	BACH2	0	0	1	0	1	0
ENSG00000112183	RBM24	31	32	54	33	43	27
ENSG00000112186	CAP2	291	245	325	267	248	349
ENSG00000112195	TREML2	0	0	0	0	0	0
ENSG00000112200	ZNF451	309	317	387	191	215	323
ENSG00000112208	BAG2	451	370	399	409	368	521
ENSG00000112210	RAB23	167	134	181	111	142	171
ENSG00000112212	TSPO2	0	0	1	0	0	0
ENSG00000112214	FHL5	0	0	0	0	0	0
ENSG00000112218	GPR63	18	17	19	17	26	21
ENSG00000112232	KHDRBS2	0	0	0	0	0	0
ENSG00000112234	FBXL4	151	117	192	117	117	153
ENSG00000112237	CCNC	626	497	642	456	472	661
ENSG00000112238	PRDM13	0	0	0	0	0	0
ENSG00000112242	E2F3	408	424	537	351	451	524
ENSG00000112245	PTP4A1	1400	1355	1714	1019	1183	1626
ENSG00000112246	SIM1	0	0	0	0	0	0
ENSG00000112249	ASCC3	1125	1020	1274	750	943	1234
ENSG00000112273	HDGFL1	0	0	0	0	2	0
ENSG00000112276	BVES	0	0	0	0	0	0
ENSG00000112280	COL9A1	0	0	0	0	0	0
ENSG00000112282	MED23	557	534	672	542	586	708
ENSG00000112290	WASF1	175	144	192	149	166	264
ENSG00000112293	GPLD1	72	86	118	63	61	77
ENSG00000112294	ALDH5A1	452	477	540	410	412	523
ENSG00000112297	AIM1	410	414	527	271	354	430
ENSG00000112299	VNN1	1	1	3	0	0	1
ENSG00000112303	VNN2	22	11	18	8	12	20
ENSG00000112304	ACOT13	173	149	168	163	141	239
ENSG00000112305	SMAP1	204	168	253	242	219	295
ENSG00000112306	RPS12	8686	7938	8817	9222	8284	13383
ENSG00000112308	C6orf62	810	792	923	527	645	849
ENSG00000112309	B3GAT2	0	0	0	0	0	0
ENSG00000112312	GMNN	815	719	740	691	675	926
ENSG00000112319	EYA4	77	72	70	90	76	103
ENSG00000112320	SOBP	57	75	96	61	107	89
ENSG00000112333	NR2E1	0	0	0	0	0	0
ENSG00000112335	SNX3	1525	1394	1786	1364	1538	1886
ENSG00000112337	SLC17A2	1	3	0	0	0	0
ENSG00000112339	HBS1L	945	847	1095	583	704	1033
ENSG00000112343	TRIM38	154	143	181	118	121	168
ENSG00000112357	PEX7	0	0	0	0	0	0
ENSG00000112365	ZBTB24	252	220	272	215	207	272
ENSG00000112367	FIG4	131	135	127	109	103	160
ENSG00000112378	PERP	9081	8287	10457	6819	8813	11081
ENSG00000112394	SLC16A10	103	56	98	58	69	96
ENSG00000112406	HECA	2	1	1	0	0	3
ENSG00000112419	PHACTR2	532	516	609	290	422	573
ENSG00000112425	EPM2A	55	69	59	41	46	72
ENSG00000112462	OR12D3	0	0	0	0	0	0
ENSG00000112473	SLC39A7	2814	2562	2845	2305	2491	2826
ENSG00000112486	CCR6	27	28	39	22	18	28
ENSG00000112494	UNC93A	10	14	15	6	11	11
ENSG00000112499	SLC22A2	0	0	0	0	0	0
ENSG00000112511	PHF1	299	287	342	344	335	388
ENSG00000112514	CUTA	795	670	858	839	837	1094
ENSG00000112530	PACRG	0	0	0	0	0	0
ENSG00000112531	QKI	835	775	1041	586	752	890
ENSG00000112539	C6orf118	0	0	0	0	0	0
ENSG00000112541	PDE10A	0	0	1	0	0	0
ENSG00000112559	MDFI	18	38	41	41	42	35
ENSG00000112561	TFEB	55	63	47	50	53	68
ENSG00000112562	SMOC2	0	0	0	0	0	0
ENSG00000112576	CCND3	1485	1525	1788	1377	1424	1581
ENSG00000112578	BYSL	697	770	844	659	642	884
ENSG00000112584	FAM120B	494	505	558	462	458	610
ENSG00000112592	TBP	458	352	431	350	386	464
ENSG00000112599	GUCA1B	8	3	5	6	1	5
ENSG00000112619	PRPH2	2	1	1	1	0	3
ENSG00000112624	GLTSCR1L	97	125	131	77	99	95
ENSG00000112640	PPP2R5D	1360	1438	1714	1506	1440	1787
ENSG00000112651	MRPL2	304	379	359	288	314	456
ENSG00000112655	PTK7	1382	1402	1742	1475	1536	1672
ENSG00000112658	SRF	652	761	847	688	742	771
ENSG00000112659	CUL9	399	384	418	368	338	341
ENSG00000112667	DNPH1	196	168	182	153	119	140
ENSG00000112679	DUSP22	229	239	270	257	226	302
ENSG00000112685	EXOC2	671	649	831	478	542	723
ENSG00000112695	COX7A2	1413	1161	1414	1369	1381	2204
ENSG00000112697	TMEM30A	1040	1021	1297	941	1013	1223
ENSG00000112699	GMDS	601	475	546	435	434	626
ENSG00000112701	SENP6	354	348	360	274	292	403
ENSG00000112706	IMPG1	0	0	0	0	0	0
ENSG00000112715	VEGFA	1257	1367	1762	1521	1334	1550
ENSG00000112739	PRPF4B	1213	1147	1403	966	954	1361
ENSG00000112742	TTK	270	255	266	218	194	303
ENSG00000112759	SLC29A1	813	771	917	891	833	1014
ENSG00000112761	WISP3	0	2	1	0	0	1
ENSG00000112763	BTN2A1	403	435	430	363	368	493
ENSG00000112769	LAMA4	7	0	5	2	1	0
ENSG00000112773	FAM46A	372	311	481	291	326	405
ENSG00000112782	CLIC5	0	0	0	0	0	0
ENSG00000112787	FBRSL1	201	205	245	193	209	194
ENSG00000112796	ENPP5	0	0	0	0	0	0
ENSG00000112799	LY86	0	0	0	0	0	0
ENSG00000112812	PRSS16	0	0	0	0	0	0
ENSG00000112818	MEP1A	120	132	151	112	89	118
ENSG00000112837	TBX18	0	0	0	0	0	0
ENSG00000112851	ERBIN	573	489	655	379	420	575
ENSG00000112852	PCDHB2	43	35	36	46	42	51
ENSG00000112855	HARS2	832	750	881	743	795	1009
ENSG00000112874	NUDT12	18	23	29	16	17	25
ENSG00000112877	CEP72	360	421	410	397	385	423
ENSG00000112893	MAN2A1	486	463	630	334	408	450
ENSG00000112902	SEMA5A	737	821	973	702	809	897
ENSG00000112936	C7	11	13	16	10	18	22
ENSG00000112941	PAPD7	927	860	1027	799	833	1022
ENSG00000112964	GHR	0	1	1	1	1	0
ENSG00000112972	HMGCS1	579	579	752	525	559	728
ENSG00000112977	DAP	4048	4173	4532	3853	3819	4463
ENSG00000112981	NME5	0	0	0	0	0	1
ENSG00000112983	BRD8	999	1113	1162	1014	1058	1438
ENSG00000112984	KIF20A	1840	1758	1991	1724	1697	2439
ENSG00000112992	NNT	947	914	1130	680	824	1070
ENSG00000112996	MRPS30	757	761	835	839	709	844
ENSG00000113013	HSPA9	6112	5693	6776	4659	5403	7323
ENSG00000113048	MRPS27	884	759	944	609	723	880
ENSG00000113068	PFDN1	1725	1561	1849	1880	1744	2582
ENSG00000113070	HBEGF	57	69	75	78	62	74
ENSG00000113073	SLC4A9	0	4	1	0	0	0
ENSG00000113083	LOX	797	721	978	718	686	939
ENSG00000113088	GZMK	0	0	0	0	0	0
ENSG00000113100	CDH9	0	0	0	0	0	0
ENSG00000113108	APBB3	9	15	8	12	13	11
ENSG00000113119	TMCO6	151	139	178	178	152	170
ENSG00000113140	SPARC	2102	1999	2604	2040	2118	2410
ENSG00000113141	IK	1610	1523	1758	1258	1440	1949
ENSG00000113161	HMGCR	470	468	603	410	478	645
ENSG00000113163	COL4A3BP	243	217	256	156	190	253
ENSG00000113194	FAF2	888	812	1073	713	851	1031
ENSG00000113196	HAND1	0	0	0	0	0	0
ENSG00000113205	PCDHB3	0	0	0	0	0	0
ENSG00000113209	PCDHB5	0	0	1	0	0	0
ENSG00000113211	PCDHB6	0	0	0	0	0	0
ENSG00000113212	PCDHB7	0	0	1	0	0	0
ENSG00000113231	PDE8B	9	4	11	8	13	5
ENSG00000113240	CLK4	89	84	116	66	60	98
ENSG00000113248	PCDHB15	0	0	0	0	0	0
ENSG00000113249	HAVCR1	53	68	79	39	44	57
ENSG00000113262	GRM6	0	0	0	0	0	0
ENSG00000113263	ITK	5	12	4	7	10	13
ENSG00000113269	RNF130	805	768	885	909	797	1121
ENSG00000113272	THG1L	640	655	706	537	523	704
ENSG00000113273	ARSB	337	330	433	358	387	469
ENSG00000113282	CLINT1	1602	1545	1896	1398	1575	1987
ENSG00000113296	THBS4	2	0	9	0	6	1
ENSG00000113300	CNOT6	332	318	413	200	312	342
ENSG00000113302	IL12B	0	0	0	0	0	0
ENSG00000113303	BTNL8	1	4	4	0	1	3
ENSG00000113312	TTC1	2224	2087	2212	1840	1964	2657
ENSG00000113318	MSH3	305	269	299	174	235	295
ENSG00000113319	RASGRF2	542	581	633	507	584	732
ENSG00000113327	GABRG2	0	0	0	0	0	0
ENSG00000113328	CCNG1	2178	1942	2378	1867	1864	2680
ENSG00000113356	POLR3G	44	45	82	54	52	77
ENSG00000113360	DROSHA	2583	2511	2711	2234	2473	3159
ENSG00000113361	CDH6	0	0	0	0	0	0
ENSG00000113368	LMNB1	1461	1338	1713	931	1289	1629
ENSG00000113369	ARRDC3	54	54	80	65	73	112
ENSG00000113384	GOLPH3	1177	1110	1374	1024	1129	1425
ENSG00000113387	SUB1	2474	2105	2273	1880	2140	3285
ENSG00000113389	NPR3	1	0	1	0	1	1
ENSG00000113391	FAM172A	62	52	60	44	36	69
ENSG00000113396	SLC27A6	0	0	0	0	0	0
ENSG00000113407	TARS	3771	3392	4158	2430	3073	4522
ENSG00000113430	IRX4	0	2	1	0	0	0
ENSG00000113441	LNPEP	111	94	116	69	71	121
ENSG00000113448	PDE4D	20	29	40	18	24	29
ENSG00000113456	RAD1	1135	1043	1214	1208	1052	1331
ENSG00000113460	BRIX1	1236	1255	1248	1256	1189	1813
ENSG00000113492	AGXT2	0	0	0	0	0	0
ENSG00000113494	PRLR	354	337	442	219	247	376
ENSG00000113504	SLC12A7	1854	1867	2255	2085	2163	2135
ENSG00000113520	IL4	0	0	0	0	0	0
ENSG00000113522	RAD50	621	656	823	452	552	779
ENSG00000113525	IL5	0	0	0	0	0	0
ENSG00000113532	ST8SIA4	0	0	0	0	0	0
ENSG00000113552	GNPDA1	2941	3048	3394	2803	2648	3452
ENSG00000113555	PCDH12	0	3	1	1	0	0
ENSG00000113558	SKP1	2070	1651	2080	2201	2241	3383
ENSG00000113569	NUP155	1205	1123	1411	824	1050	1331
ENSG00000113575	PPP2CA	2588	2233	2857	2168	2193	2985
ENSG00000113578	FGF1	5	3	5	4	5	4
ENSG00000113580	NR3C1	558	487	589	304	447	546
ENSG00000113583	C5orf15	993	820	1000	895	769	1064
ENSG00000113593	PPWD1	359	325	396	293	354	507
ENSG00000113594	LIFR	160	147	195	124	146	154
ENSG00000113595	TRIM23	111	109	130	80	84	118
ENSG00000113597	TRAPPC13	192	175	183	130	147	261
ENSG00000113600	C9	6	7	2	6	6	6
ENSG00000113615	SEC24A	470	443	549	326	396	482
ENSG00000113621	TXNDC15	502	441	500	452	396	584
ENSG00000113638	TTC33	198	173	247	124	176	204
ENSG00000113643	RARS	2308	2153	2556	1905	2138	2947
ENSG00000113645	WWC1	2323	2358	2560	1887	2003	2172
ENSG00000113648	H2AFY	3378	3519	4074	2967	3298	4235
ENSG00000113649	TCERG1	877	906	974	792	833	1078
ENSG00000113657	DPYSL3	87	62	74	78	84	120
ENSG00000113658	SMAD5	654	621	871	487	564	740
ENSG00000113712	CSNK1A1	2372	2257	2736	1695	1954	2570
ENSG00000113716	HMGXB3	1663	1702	1965	1606	1603	1864
ENSG00000113719	ERGIC1	1684	1669	1958	1677	1769	2020
ENSG00000113721	PDGFRB	13	7	11	20	10	24
ENSG00000113722	CDX1	0	0	0	1	0	0
ENSG00000113732	ATP6V0E1	3475	3061	3598	3898	3540	4441
ENSG00000113734	BNIP1	320	341	348	321	302	467
ENSG00000113739	STC2	1895	2032	2175	1632	1607	2123
ENSG00000113742	CPEB4	190	200	218	102	125	171
ENSG00000113749	HRH2	0	0	0	0	0	0
ENSG00000113758	DBN1	1750	2012	2065	2110	2097	2027
ENSG00000113761	ZNF346	224	251	259	180	232	300
ENSG00000113763	UNC5A	0	0	0	0	0	0
ENSG00000113790	EHHADH	55	45	53	30	46	80
ENSG00000113805	CNTN3	0	0	0	0	0	0
ENSG00000113810	SMC4	1297	1185	1365	1040	1128	1474
ENSG00000113812	ACTR8	430	403	458	353	370	494
ENSG00000113838	TBCCD1	84	84	85	82	93	121
ENSG00000113845	TIMMDC1	541	414	470	435	401	575
ENSG00000113851	CRBN	334	307	419	345	316	438
ENSG00000113889	KNG1	245	231	313	192	172	269
ENSG00000113905	HRG	1	0	0	1	1	1
ENSG00000113916	BCL6	529	547	647	547	616	614
ENSG00000113924	HGD	723	633	803	657	628	879
ENSG00000113946	CLDN16	4	1	5	3	0	1
ENSG00000113966	ARL6	42	27	26	29	40	33
ENSG00000113971	NPHP3	104	109	143	98	93	136
ENSG00000114013	CD86	0	0	0	0	0	0
ENSG00000114019	AMOTL2	1100	1074	1116	900	944	1107
ENSG00000114021	NIT2	667	566	557	623	498	737
ENSG00000114023	FAM162A	270	235	317	391	338	529
ENSG00000114026	OGG1	477	560	622	563	559	592
ENSG00000114030	KPNA1	649	627	768	500	559	777
ENSG00000114054	PCCB	921	935	1080	807	849	1152
ENSG00000114062	UBE3A	568	522	604	428	443	609
ENSG00000114098	ARMC8	319	312	390	271	262	401
ENSG00000114107	CEP70	127	103	158	106	125	171
ENSG00000114113	RBP2	3	1	0	0	1	0
ENSG00000114115	RBP1	1585	1591	1616	1850	1518	2082
ENSG00000114120	SLC25A36	479	435	555	315	411	522
ENSG00000114124	GRK7	1	0	0	0	0	0
ENSG00000114125	RNF7	502	523	547	481	558	898
ENSG00000114126	TFDP2	319	286	436	250	324	354
ENSG00000114127	XRN1	145	101	176	105	107	150
ENSG00000114166	KAT2B	171	179	236	133	186	189
ENSG00000114200	BCHE	0	0	0	0	0	0
ENSG00000114204	SERPINI2	0	0	0	0	0	0
ENSG00000114209	PDCD10	422	379	413	440	337	586
ENSG00000114248	LRRC31	23	20	20	7	11	19
ENSG00000114251	WNT5A	1	0	2	6	1	1
ENSG00000114268	PFKFB4	187	250	335	396	256	335
ENSG00000114270	COL7A1	1217	1294	1237	1345	1177	1087
ENSG00000114279	FGF12	0	3	2	2	0	0
ENSG00000114302	PRKAR2A	741	715	855	546	649	716
ENSG00000114315	HES1	574	559	650	659	712	756
ENSG00000114316	USP4	600	628	772	615	569	842
ENSG00000114331	ACAP2	205	197	261	137	159	197
ENSG00000114346	ECT2	1415	1396	1607	1160	1285	1794
ENSG00000114349	GNAT1	1	0	1	0	0	0
ENSG00000114353	GNAI2	1724	1727	1933	1938	1755	2053
ENSG00000114354	TFG	1256	1241	1432	1394	1290	1778
ENSG00000114374	USP9Y	258	257	335	185	227	282
ENSG00000114378	HYAL1	462	452	521	418	460	494
ENSG00000114383	TUSC2	944	865	1017	1036	840	1081
ENSG00000114388	NPRL2	482	407	459	441	382	569
ENSG00000114391	RPL24	2437	2241	2478	2528	2294	3566
ENSG00000114395	CYB561D2	194	165	201	172	208	233
ENSG00000114405	C3orf14	0	1	0	0	0	2
ENSG00000114416	FXR1	1621	1471	1794	1154	1244	1808
ENSG00000114423	CBLB	81	78	100	68	92	105
ENSG00000114439	BBX	443	487	582	363	457	524
ENSG00000114446	IFT57	191	159	218	132	169	238
ENSG00000114450	GNB4	1	0	0	0	0	0
ENSG00000114455	HHLA2	0	0	0	0	1	1
ENSG00000114473	IQCG	15	20	18	24	18	24
ENSG00000114480	GBE1	337	330	417	285	304	419
ENSG00000114487	MORC1	0	0	0	0	0	0
ENSG00000114491	UMPS	891	912	958	796	811	1108
ENSG00000114503	NCBP2	705	694	810	625	651	872
ENSG00000114520	SNX4	323	299	379	271	261	359
ENSG00000114529	C3orf52	194	151	153	113	128	180
ENSG00000114541	FRMD4B	19	14	20	24	17	17
ENSG00000114544	SLC41A3	532	511	615	494	568	662
ENSG00000114547	ROPN1B	0	0	0	0	0	0
ENSG00000114554	PLXNA1	1032	1110	1230	1076	1139	1109
ENSG00000114573	ATP6V1A	336	308	440	233	315	370
ENSG00000114626	ABTB1	63	49	57	30	39	42
ENSG00000114631	PODXL2	329	384	402	424	386	470
ENSG00000114638	UPK1B	0	1	0	0	0	0
ENSG00000114646	CSPG5	4	2	2	0	1	7
ENSG00000114648	KLHL18	527	523	721	489	519	637
ENSG00000114650	SCAP	1118	1116	1300	962	1184	1169
ENSG00000114654	EFCC1	0	0	0	0	0	0
ENSG00000114656	KIAA1257	0	1	0	0	0	0
ENSG00000114670	NEK11	29	23	39	28	25	34
ENSG00000114686	MRPL3	1265	1058	1278	1108	1171	1579
ENSG00000114698	PLSCR4	6	2	2	1	1	1
ENSG00000114735	HEMK1	169	207	175	150	164	191
ENSG00000114737	CISH	76	71	104	76	65	89
ENSG00000114738	MAPKAPK3	1514	1500	1661	1228	1341	1656
ENSG00000114739	ACVR2B	97	102	170	82	116	130
ENSG00000114742	WDR48	571	543	695	492	569	714
ENSG00000114744	COMMD2	248	233	254	238	205	262
ENSG00000114745	GORASP1	1224	1177	1380	1187	1266	1279
ENSG00000114757	PEX5L	1	0	0	0	0	0
ENSG00000114767	RRP9	1071	1169	1234	1253	1159	1407
ENSG00000114770	ABCC5	496	453	619	523	509	598
ENSG00000114771	AADAC	0	0	0	1	0	0
ENSG00000114779	ABHD14B	149	144	166	108	120	115
ENSG00000114784	EIF1B	586	518	612	635	590	861
ENSG00000114786	ABHD14A-ACY1	196	170	212	165	147	173
ENSG00000114790	ARHGEF26	37	44	39	31	30	45
ENSG00000114796	KLHL24	60	52	75	43	45	69
ENSG00000114805	PLCH1	101	89	111	60	93	119
ENSG00000114812	VIPR1	106	84	147	81	116	78
ENSG00000114841	DNAH1	88	91	165	132	102	121
ENSG00000114850	SSR3	853	818	1051	768	697	1058
ENSG00000114853	ZBTB47	107	156	144	110	115	113
ENSG00000114854	TNNC1	258	248	295	260	305	360
ENSG00000114857	NKTR	892	769	893	765	748	943
ENSG00000114859	CLCN2	493	522	680	625	586	659
ENSG00000114861	FOXP1	220	228	257	177	193	244
ENSG00000114867	EIF4G1	5576	5952	6975	5485	5829	7033
ENSG00000114902	SPCS1	596	520	568	605	526	721
ENSG00000114904	NEK4	348	326	393	259	277	401
ENSG00000114923	SLC4A3	18	12	21	11	13	7
ENSG00000114933	INO80D	72	70	78	21	48	63
ENSG00000114942	EEF1B2	3435	3496	3925	4136	3694	5353
ENSG00000114948	ADAM23	3	8	7	2	3	6
ENSG00000114956	DGUOK	746	601	726	681	635	850
ENSG00000114978	MOB1A	592	548	738	467	511	588
ENSG00000114982	KANSL3	636	718	800	549	618	770
ENSG00000114988	LMAN2L	814	778	919	705	778	985
ENSG00000114993	RTKN	1616	1557	1844	1679	1767	1804
ENSG00000114999	TTL	706	737	888	549	678	874
ENSG00000115008	IL1A	0	0	1	0	0	0
ENSG00000115009	CCL20	131	109	144	69	81	88
ENSG00000115020	PIKFYVE	412	357	528	347	320	475
ENSG00000115041	KCNIP3	0	0	0	0	0	0
ENSG00000115042	FAHD2A	360	369	417	317	296	433
ENSG00000115053	NCL	9404	9585	11001	7097	8403	12189
ENSG00000115073	ACTR1B	1153	1090	1279	1108	989	924
ENSG00000115084	SLC35F5	318	325	435	189	270	404
ENSG00000115085	ZAP70	11	13	7	13	7	12
ENSG00000115091	ACTR3	2099	1846	2263	1569	1637	2356
ENSG00000115107	STEAP3	567	630	733	681	714	770
ENSG00000115109	EPB41L5	312	295	370	264	332	366
ENSG00000115112	TFCP2L1	4	1	3	1	0	2
ENSG00000115129	TP53I3	351	370	329	387	298	388
ENSG00000115137	DNAJC27	70	41	61	40	62	36
ENSG00000115138	POMC	0	0	0	0	0	0
ENSG00000115145	STAM2	151	151	167	124	122	199
ENSG00000115155	OTOF	9	7	0	5	2	6
ENSG00000115159	GPD2	0	1	0	0	0	0
ENSG00000115163	CENPA	446	383	466	400	357	442
ENSG00000115165	CYTIP	33	23	46	20	15	20
ENSG00000115170	ACVR1	192	168	232	169	195	247
ENSG00000115183	TANC1	611	643	749	517	588	730
ENSG00000115194	SLC30A3	47	49	59	35	64	55
ENSG00000115204	MPV17	482	446	487	460	422	593
ENSG00000115207	GTF3C2	4815	4879	5940	5060	5196	6403
ENSG00000115211	EIF2B4	2446	2511	2688	2664	2554	3115
ENSG00000115216	NRBP1	8522	8742	10949	9886	9124	11904
ENSG00000115221	ITGB6	0	1	1	1	0	0
ENSG00000115226	FNDC4	406	417	421	374	389	446
ENSG00000115232	ITGA4	0	0	0	0	2	0
ENSG00000115233	PSMD14	1597	1367	1734	1201	1365	1799
ENSG00000115234	SNX17	4203	4029	4503	3462	3581	4632
ENSG00000115239	ASB3	113	98	119	107	89	133
ENSG00000115241	PPM1G	7424	7229	8109	6078	6411	7849
ENSG00000115252	PDE1A	0	0	0	0	0	0
ENSG00000115255	REEP6	715	632	699	639	616	634
ENSG00000115257	PCSK4	29	39	43	39	32	35
ENSG00000115263	GCG	0	1	0	1	0	0
ENSG00000115266	APC2	0	1	0	3	3	0
ENSG00000115267	IFIH1	102	94	90	68	94	99
ENSG00000115268	RPS15	3220	2951	3317	3208	2772	3782
ENSG00000115271	GCA	63	64	68	52	56	90
ENSG00000115274	INO80B	119	119	142	116	128	142
ENSG00000115275	MOGS	1155	1161	1371	1225	1189	1327
ENSG00000115282	TTC31	649	648	625	640	588	796
ENSG00000115286	NDUFS7	207	190	195	257	222	239
ENSG00000115289	PCGF1	193	218	232	216	213	290
ENSG00000115290	GRB14	66	64	82	68	58	115
ENSG00000115295	CLIP4	16	8	18	7	15	13
ENSG00000115297	TLX2	0	0	0	0	0	0
ENSG00000115306	SPTBN1	5169	5739	6878	3895	4733	5587
ENSG00000115307	AUP1	3298	3291	3704	3552	3517	4344
ENSG00000115310	RTN4	2179	1839	2320	1600	2198	2459
ENSG00000115317	HTRA2	352	342	394	383	377	413
ENSG00000115318	LOXL3	1	3	3	7	3	4
ENSG00000115325	DOK1	6	6	6	10	4	4
ENSG00000115339	GALNT3	0	0	0	0	0	0
ENSG00000115350	POLE4	1926	1683	1922	1986	1778	2683
ENSG00000115353	TACR1	0	0	0	0	0	0
ENSG00000115355	CCDC88A	461	443	625	333	395	546
ENSG00000115361	ACADL	0	0	0	0	0	0
ENSG00000115363	EVA1A	643	632	629	495	564	655
ENSG00000115364	MRPL19	768	639	747	629	608	911
ENSG00000115365	LANCL1	455	377	513	333	362	489
ENSG00000115368	WDR75	827	791	868	764	807	1133
ENSG00000115380	EFEMP1	1	0	0	0	0	0
ENSG00000115386	REG1A	5	5	4	3	4	7
ENSG00000115392	FANCL	217	179	268	216	204	353
ENSG00000115414	FN1	21532	21066	26044	26742	24438	31269
ENSG00000115415	STAT1	1368	1322	1591	1110	1217	1684
ENSG00000115419	GLS	3792	3431	4423	2443	2897	3674
ENSG00000115421	PAPOLG	120	117	172	104	128	183
ENSG00000115423	DNAH6	6	6	11	9	7	8
ENSG00000115425	PECR	320	264	353	340	234	353
ENSG00000115446	UNC50	394	324	431	420	346	504
ENSG00000115457	IGFBP2	16	17	17	8	6	7
ENSG00000115459	ELMOD3	192	166	190	194	192	181
ENSG00000115461	IGFBP5	0	0	0	0	0	1
ENSG00000115464	USP34	1557	1504	1900	1243	1429	1830
ENSG00000115468	EFHD1	0	0	0	0	1	3
ENSG00000115474	KCNJ13	0	0	0	0	0	0
ENSG00000115484	CCT4	5655	5062	6589	5098	5146	7235
ENSG00000115486	GGCX	974	854	1018	775	857	964
ENSG00000115488	NEU2	0	0	0	0	0	0
ENSG00000115504	EHBP1	1575	1599	1914	1292	1381	1902
ENSG00000115507	OTX1	112	110	134	113	115	146
ENSG00000115514	TXNDC9	434	416	542	385	450	580
ENSG00000115520	COQ10B	193	214	202	124	149	207
ENSG00000115523	GNLY	4	4	3	2	3	10
ENSG00000115524	SF3B1	3475	3490	4406	2987	3262	4465
ENSG00000115525	ST3GAL5	432	348	455	262	308	409
ENSG00000115526	CHST10	227	248	295	255	231	341
ENSG00000115539	PDCL3	354	347	403	398	292	476
ENSG00000115540	MOB4	230	203	238	195	214	305
ENSG00000115541	HSPE1	1629	1306	1483	1375	1314	2022
ENSG00000115548	KDM3A	848	879	1109	908	886	1243
ENSG00000115556	PLCD4	0	0	0	0	0	2
ENSG00000115561	CHMP3	948	952	1068	701	871	1078
ENSG00000115568	ZNF142	373	398	434	319	381	386
ENSG00000115590	IL1R2	234	213	268	196	182	261
ENSG00000115592	PRKAG3	1	0	0	0	2	0
ENSG00000115593	SMYD1	0	0	0	1	0	0
ENSG00000115594	IL1R1	576	596	771	590	611	786
ENSG00000115596	WNT6	0	0	0	0	0	0
ENSG00000115598	IL1RL2	0	1	2	1	0	0
ENSG00000115602	IL1RL1	9	5	15	7	9	12
ENSG00000115604	IL18R1	2	2	1	5	4	4
ENSG00000115607	IL18RAP	0	0	0	0	0	0
ENSG00000115616	SLC9A2	0	0	0	0	0	0
ENSG00000115641	FHL2	2266	2162	2733	2575	2405	2852
ENSG00000115648	MLPH	2	1	0	1	0	0
ENSG00000115649	CNPPD1	439	408	506	357	458	456
ENSG00000115652	UXS1	1896	1786	1956	1583	1506	2037
ENSG00000115657	ABCB6	368	385	452	434	385	467
ENSG00000115661	STK16	235	242	264	217	212	285
ENSG00000115665	SLC5A7	0	0	0	0	0	0
ENSG00000115677	HDLBP	8216	8306	10050	6772	7559	8910
ENSG00000115685	PPP1R7	795	788	785	793	767	936
ENSG00000115687	PASK	663	699	777	588	616	712
ENSG00000115694	STK25	1307	1266	1604	1426	1372	1663
ENSG00000115705	TPO	0	2	2	0	0	0
ENSG00000115718	PROC	906	920	964	865	845	955
ENSG00000115738	ID2	2162	1969	2451	2532	2181	2994
ENSG00000115750	TAF1B	209	180	211	202	191	310
ENSG00000115756	HPCAL1	660	607	793	649	630	689
ENSG00000115758	ODC1	3788	3563	4179	3287	3369	4620
ENSG00000115760	BIRC6	1386	1310	1658	934	1048	1312
ENSG00000115761	NOL10	788	694	809	535	638	831
ENSG00000115762	PLEKHB2	2332	2299	2779	2049	2228	2961
ENSG00000115806	GORASP2	1576	1440	1939	1566	1558	1939
ENSG00000115808	STRN	340	327	393	227	260	350
ENSG00000115816	CEBPZ	1064	987	1316	720	955	1371
ENSG00000115825	PRKD3	1202	1191	1490	880	1016	1420
ENSG00000115827	DCAF17	192	116	184	113	162	213
ENSG00000115828	QPCT	1831	1600	2011	1588	1520	2064
ENSG00000115839	RAB3GAP1	581	594	742	487	601	791
ENSG00000115840	SLC25A12	377	316	458	334	308	524
ENSG00000115841	RMDN2	40	30	42	39	44	41
ENSG00000115844	DLX2	151	176	186	134	160	152
ENSG00000115850	LCT	0	1	3	0	0	0
ENSG00000115866	DARS	592	578	620	528	566	777
ENSG00000115875	SRSF7	2415	2232	2427	2482	2191	2950
ENSG00000115884	SDC1	5714	5913	6593	4935	5487	5592
ENSG00000115896	PLCL1	17	18	22	4	11	14
ENSG00000115902	SLC1A4	879	925	982	635	800	971
ENSG00000115904	SOS1	824	732	1074	562	664	755
ENSG00000115919	KYNU	234	198	240	179	184	277
ENSG00000115935	WIPF1	1	0	0	0	0	0
ENSG00000115942	ORC2	386	360	443	351	352	490
ENSG00000115944	COX7A2L	1869	1736	2175	1920	1901	2482
ENSG00000115946	PNO1	674	676	817	655	669	833
ENSG00000115947	ORC4	400	356	453	335	359	425
ENSG00000115956	PLEK	4	4	1	0	1	0
ENSG00000115963	RND3	312	230	328	217	272	306
ENSG00000115966	ATF2	308	230	318	194	228	308
ENSG00000115970	THADA	718	676	815	550	626	810
ENSG00000115977	AAK1	427	431	505	268	344	450
ENSG00000115993	TRAK2	403	379	445	299	376	494
ENSG00000115998	C2orf42	191	174	197	128	126	189
ENSG00000116001	TIA1	496	483	582	482	532	685
