id	sym	MYC_GFP_untreated_rep1	MYC_GFP_untreated_rep2	MYC_GFP_untreated_rep3	MYC_GFP_NCS_rep1	MYC_GFP_NCS_rep2	MYC_GFP_NCS_rep3
ENSG00000089597	GANAB	594	616	425	460	345	494
ENSG00000089639	GMIP	42	35	63	34	38	18
ENSG00000089682	RBM41	188	201	167	257	304	199
ENSG00000089685	BIRC5	448	530	748	254	221	330
ENSG00000089692	LAG3	21	9	16	13	8	1
ENSG00000089693	MLF2	1073	794	1790	687	668	954
ENSG00000089723	OTUB2	78	87	39	63	62	68
ENSG00000089737	DDX24	1425	1347	1720	1160	1079	977
ENSG00000089775	ZBTB25	420	442	351	449	458	321
ENSG00000089818	NECAP1	622	456	708	435	416	382
ENSG00000089820	ARHGAP4	4	4	15	0	2	3
ENSG00000089847	ANKRD24	1	2	1	2	0	1
ENSG00000089876	DHX32	1026	819	809	720	698	669
ENSG00000089902	RCOR1	756	801	509	656	627	534
ENSG00000089916	GPATCH2L	1152	910	781	1122	1219	872
ENSG00000090006	LTBP4	57	33	46	18	19	39
ENSG00000090013	BLVRB	455	370	748	230	273	437
ENSG00000090020	SLC9A1	105	87	247	91	101	105
ENSG00000090054	SPTLC1	409	319	324	398	489	357
ENSG00000090060	PAPOLA	2014	1892	2140	1780	1995	1421
ENSG00000090061	CCNK	399	357	135	575	665	395
ENSG00000090097	PCBP4	7	9	27	3	5	12
ENSG00000090104	RGS1	0	0	0	0	0	0
ENSG00000090238	YPEL3	177	117	256	77	118	151
ENSG00000090263	MRPS33	726	828	1070	575	583	838
ENSG00000090266	NDUFB2	833	797	1250	541	581	884
ENSG00000090273	NUDC	1320	895	2341	670	611	902
ENSG00000090316	MAEA	433	297	629	271	272	260
ENSG00000090339	ICAM1	47	35	39	46	51	77
ENSG00000090372	STRN4	203	183	358	156	162	177
ENSG00000090382	LYZ	0	0	0	3	1	0
ENSG00000090432	MUL1	195	179	584	137	186	167
ENSG00000090447	TFAP4	87	81	84	53	48	45
ENSG00000090470	PDCD7	779	972	1101	657	578	676
ENSG00000090487	SPG21	873	630	892	451	520	533
ENSG00000090520	DNAJB11	772	523	873	517	585	538
ENSG00000090530	P3H2	1	1	1	8	10	7
ENSG00000090534	THPO	1	0	0	0	0	0
ENSG00000090539	CHRD	1	0	0	1	1	1
ENSG00000090554	FLT3LG	2	1	0	0	1	0
ENSG00000090565	RAB11FIP3	70	59	123	43	54	74
ENSG00000090581	GNPTG	162	131	186	90	109	115
ENSG00000090612	ZNF268	460	554	559	443	459	511
ENSG00000090615	GOLGA3	451	360	371	427	470	348
ENSG00000090621	PABPC4	782	676	765	754	675	577
ENSG00000090661	CERS4	22	7	8	8	11	12
ENSG00000090674	MCOLN1	30	22	68	20	29	24
ENSG00000090686	USP48	398	245	288	258	286	199
ENSG00000090776	EFNB1	29	22	49	19	29	34
ENSG00000090857	PDPR	646	494	484	525	521	419
ENSG00000090861	AARS	888	658	1027	627	607	566
ENSG00000090863	GLG1	1331	1019	1659	1104	1057	1005
ENSG00000090889	KIF4A	576	438	327	328	328	272
ENSG00000090905	TNRC6A	753	682	701	759	760	533
ENSG00000090924	PLEKHG2	41	31	67	39	27	33
ENSG00000090971	NAT14	13	10	13	5	8	11
ENSG00000090975	PITPNM2	40	31	36	40	41	44
ENSG00000090989	EXOC1	281	253	246	322	317	223
ENSG00000091009	RBM27	316	459	263	341	280	257
ENSG00000091010	POU4F3	0	0	0	0	0	0
ENSG00000091039	OSBPL8	1002	952	482	938	1007	706
ENSG00000091073	DTX2	81	96	137	43	70	73
ENSG00000091106	NLRC4	8	4	9	8	11	5
ENSG00000091127	PUS7	1554	1334	1222	1171	1226	1020
ENSG00000091128	LAMB4	2	4	1	6	4	0
ENSG00000091129	NRCAM	1424	1182	724	1408	1497	921
ENSG00000091136	LAMB1	214	168	214	255	256	172
ENSG00000091137	SLC26A4	0	0	0	0	0	0
ENSG00000091138	SLC26A3	2	0	3	1	1	0
ENSG00000091140	DLD	2882	2665	3148	2100	2041	2259
ENSG00000091157	WDR7	178	95	58	162	175	107
ENSG00000091164	TXNL1	1020	985	1388	772	741	794
ENSG00000091181	IL5RA	2	1	2	2	4	3
ENSG00000091262	ABCC6	6	12	9	6	6	14
ENSG00000091317	CMTM6	515	657	662	445	445	447
ENSG00000091409	ITGA6	107	102	63	84	80	67
ENSG00000091428	RAPGEF4	13	9	7	16	14	5
ENSG00000091436	na	813	880	960	591	676	628
ENSG00000091483	FH	466	435	494	308	367	435
ENSG00000091490	SEL1L3	142	102	178	139	132	87
ENSG00000091513	TF	1	0	0	0	0	0
ENSG00000091527	CDV3	1522	2063	2045	1206	1121	1151
ENSG00000091536	MYO15A	3	1	0	2	1	3
ENSG00000091542	ALKBH5	517	615	758	399	332	430
ENSG00000091592	NLRP1	0	0	0	0	4	0
ENSG00000091622	PITPNM3	18	1	4	3	2	1
ENSG00000091640	SPAG7	196	198	288	100	138	206
ENSG00000091651	ORC6	1089	1106	1146	860	966	872
ENSG00000091656	ZFHX4	0	0	0	0	0	0
ENSG00000091704	CPA1	0	0	0	0	0	0
ENSG00000091732	ZC3HC1	346	371	458	287	247	268
ENSG00000091831	ESR1	2520	2088	2424	2057	2203	1574
ENSG00000091844	RGS17	257	311	273	230	260	167
ENSG00000091879	ANGPT2	27	21	17	33	42	19
ENSG00000091947	TMEM101	143	131	319	137	126	138
ENSG00000091986	CCDC80	52	35	34	47	32	36
ENSG00000092010	PSME1	776	790	1041	530	477	849
ENSG00000092020	PPP2R3C	459	431	468	355	355	373
ENSG00000092036	HAUS4	90	58	54	85	52	65
ENSG00000092051	JPH4	1	1	1	0	0	6
ENSG00000092054	MYH7	0	0	0	0	0	2
ENSG00000092068	SLC7A8	1	0	5	1	0	0
ENSG00000092094	OSGEP	266	202	283	222	217	208
ENSG00000092096	SLC22A17	6	1	15	6	4	8
ENSG00000092098	RNF31	73	56	59	51	41	48
ENSG00000092108	SCFD1	828	755	782	813	696	653
ENSG00000092140	G2E3	698	638	529	447	462	290
ENSG00000092148	HECTD1	1422	1158	905	1254	1308	968
ENSG00000092199	HNRNPC	3897	3117	4198	2277	2528	2568
ENSG00000092200	RPGRIP1	8	8	9	8	9	9
ENSG00000092201	SUPT16H	2253	1494	1460	1633	1792	1224
ENSG00000092203	TOX4	512	410	625	381	396	375
ENSG00000092208	GEMIN2	787	880	999	563	488	666
ENSG00000092295	TGM1	1	2	1	12	12	4
ENSG00000092330	TINF2	228	149	243	153	156	189
ENSG00000092421	SEMA6A	404	243	341	239	286	186
ENSG00000092439	TRPM7	1701	1202	894	1605	1799	979
ENSG00000092445	TYRO3	77	59	98	35	53	32
ENSG00000092470	WDR76	172	137	118	119	161	114
ENSG00000092529	CAPN3	0	1	0	1	0	0
ENSG00000092531	SNAP23	238	177	194	152	175	151
ENSG00000092607	TBX15	0	0	0	0	2	0
ENSG00000092621	PHGDH	185	159	234	118	99	117
ENSG00000092758	COL9A3	27	15	31	16	15	16
ENSG00000092820	EZR	2425	1978	2292	1900	1840	1783
ENSG00000092841	MYL6	4881	4646	6368	3289	3374	4779
ENSG00000092847	AGO1	227	168	168	174	211	121
ENSG00000092850	TEKT2	0	0	0	0	0	0
ENSG00000092853	CLSPN	991	985	1330	800	696	730
ENSG00000092871	RFFL	155	109	146	163	177	93
ENSG00000092929	UNC13D	73	49	130	52	61	59
ENSG00000092931	MFSD11	127	137	119	145	122	135
ENSG00000092964	DPYSL2	104	97	107	79	54	71
ENSG00000092969	TGFB2	296	200	226	236	273	153
ENSG00000092978	GPATCH2	1334	1234	916	1169	1133	1008
ENSG00000093000	NUP50	1003	891	763	866	826	585
ENSG00000093009	CDC45	391	224	359	177	214	227
ENSG00000093010	COMT	1526	1228	2363	757	858	1077
ENSG00000093072	CECR1	9	13	13	12	9	6
ENSG00000093100	na	4	0	1	6	2	3
ENSG00000093144	ECHDC1	583	585	641	448	426	506
ENSG00000093167	LRRFIP2	257	183	225	184	206	154
ENSG00000093183	SEC22C	177	138	185	135	140	108
ENSG00000093217	XYLB	78	59	66	41	48	44
ENSG00000094631	HDAC6	63	50	113	36	43	40
ENSG00000094804	CDC6	1239	1008	1187	930	808	824
ENSG00000094841	UPRT	43	26	14	23	27	23
ENSG00000094880	CDC23	581	535	772	562	539	444
ENSG00000094914	AAAS	259	119	270	98	125	105
ENSG00000094916	CBX5	3766	4003	3746	3906	3895	3073
ENSG00000094963	FMO2	4	0	0	1	3	1
ENSG00000094975	SUCO	1330	1109	698	1199	1150	834
ENSG00000095002	MSH2	1225	1039	993	817	886	710
ENSG00000095015	MAP3K1	1585	1886	1242	1527	1557	1067
ENSG00000095059	DHPS	249	171	262	113	146	196
ENSG00000095066	HOOK2	636	414	951	330	315	341
ENSG00000095139	ARCN1	2062	1831	1362	2016	2056	1697
ENSG00000095203	EPB41L4B	154	170	166	152	128	95
ENSG00000095209	TMEM38B	578	542	487	458	452	420
ENSG00000095261	PSMD5	1063	967	1099	904	916	711
ENSG00000095319	NUP188	467	361	331	321	480	339
ENSG00000095321	CRAT	104	58	150	42	35	57
ENSG00000095380	NANS	1268	1031	2086	639	578	986
ENSG00000095383	TBC1D2	67	40	118	43	56	54
ENSG00000095397	DFNB31	13	5	30	26	17	28
ENSG00000095464	PDE6C	4	4	4	6	9	7
ENSG00000095485	CWF19L1	176	256	207	208	177	180
ENSG00000095539	SEMA4G	13	8	1	5	12	2
ENSG00000095564	BTAF1	545	430	298	582	557	381
ENSG00000095574	IKZF5	343	337	279	336	291	274
ENSG00000095585	BLNK	43	24	27	89	66	72
ENSG00000095587	TLL2	0	4	0	0	2	0
ENSG00000095596	CYP26A1	22	24	14	15	11	16
ENSG00000095627	TDRD1	208	152	69	189	181	101
ENSG00000095637	SORBS1	4	0	0	0	9	3
ENSG00000095713	CRTAC1	0	0	0	0	0	0
ENSG00000095739	BAMBI	3552	2904	5920	1974	1766	2071
ENSG00000095752	IL11	2	4	2	2	1	5
ENSG00000095787	WAC	1848	2049	2513	1658	1480	1452
ENSG00000095794	CREM	368	335	481	271	296	293
ENSG00000095906	NUBP2	312	234	434	167	182	249
ENSG00000095951	HIVEP1	497	412	259	646	736	416
ENSG00000095970	TREM2	0	0	6	0	0	0
ENSG00000096006	CRISP3	10	0	0	0	1	0
ENSG00000096060	FKBP5	761	581	628	426	469	369
ENSG00000096063	SRPK1	798	851	542	748	775	596
ENSG00000096070	BRPF3	228	149	174	228	197	187
ENSG00000096080	MRPS18A	214	228	306	166	144	203
ENSG00000096092	TMEM14A	335	336	446	281	282	269
ENSG00000096093	EFHC1	200	135	184	180	126	128
ENSG00000096384	HSP90AB1	10581	7087	10430	7450	7472	6918
ENSG00000096401	CDC5L	1367	1448	1265	1265	1163	1185
ENSG00000096433	ITPR3	177	103	74	77	101	81
ENSG00000096654	ZNF184	414	399	391	390	388	318
ENSG00000096696	DSP	1944	1074	834	2097	2195	1032
ENSG00000096717	SIRT1	622	615	557	671	640	470
ENSG00000096746	HNRNPH3	1812	1386	2177	1013	1048	1267
ENSG00000096872	IFT74	226	206	204	152	182	151
ENSG00000096968	JAK2	178	141	131	193	205	120
ENSG00000096996	IL12RB1	0	0	0	0	0	0
ENSG00000097007	ABL1	260	178	272	203	191	149
ENSG00000097021	ACOT7	245	203	452	151	103	164
ENSG00000097033	SH3GLB1	306	350	359	298	354	288
ENSG00000097046	CDC7	232	207	202	231	200	188
ENSG00000097096	SYDE2	1458	1169	610	1244	1084	867
ENSG00000099139	PCSK5	2	0	0	0	3	0
ENSG00000099194	SCD	4851	4079	3931	3013	3402	2863
ENSG00000099203	TMED1	58	54	108	38	20	39
ENSG00000099204	ABLIM1	237	168	172	163	167	163
ENSG00000099219	ERMP1	735	583	535	571	736	463
ENSG00000099246	RAB18	888	944	995	712	627	737
ENSG00000099250	NRP1	2909	2328	2202	2641	2471	1787
ENSG00000099251	HSD17B7P2	94	57	74	131	131	101
ENSG00000099256	PRTFDC1	18	6	8	9	5	2
ENSG00000099260	PALMD	34	21	38	44	28	10
ENSG00000099282	TSPAN15	819	737	1258	395	364	684
ENSG00000099284	H2AFY2	168	142	248	116	127	160
ENSG00000099290	FAM21A	85	56	41	79	93	44
ENSG00000099308	MAST3	63	45	73	64	41	47
ENSG00000099326	MZF1	128	85	158	94	98	77
ENSG00000099330	OCEL1	62	34	100	27	38	54
ENSG00000099331	MYO9B	191	109	197	121	145	138
ENSG00000099337	KCNK6	258	240	399	145	217	207
ENSG00000099338	CATSPERG	20	14	1	26	16	18
ENSG00000099341	PSMD8	738	582	1006	456	449	727
ENSG00000099364	FBXL19	17	10	10	18	18	10
ENSG00000099365	STX1B	3	3	1	4	7	2
ENSG00000099377	HSD3B7	21	21	16	10	13	11
ENSG00000099381	SETD1A	228	209	180	215	232	195
ENSG00000099385	BCL7C	128	143	181	72	65	121
ENSG00000099617	EFNA2	0	1	0	1	1	1
ENSG00000099622	CIRBP	588	557	800	396	403	478
ENSG00000099624	ATP5D	635	613	788	397	381	714
ENSG00000099625	C19orf26	11	12	8	9	3	6
ENSG00000099769	IGFALS	3	1	0	2	2	0
ENSG00000099783	HNRNPM	1769	1510	2608	1173	1167	1434
ENSG00000099785	MARCH2	54	46	96	50	58	44
ENSG00000099795	NDUFB7	262	219	442	134	184	210
ENSG00000099797	TECR	548	425	755	309	366	466
ENSG00000099800	TIMM13	200	152	256	99	103	155
ENSG00000099804	CDC34	130	63	226	57	75	64
ENSG00000099810	MTAP	58	22	25	54	89	29
ENSG00000099812	MISP	425	263	715	235	216	266
ENSG00000099814	CEP170B	64	47	74	64	54	46
ENSG00000099817	POLR2E	320	267	707	145	190	276
ENSG00000099821	POLRMT	64	42	75	24	40	35
ENSG00000099822	HCN2	4	6	5	3	4	4
ENSG00000099834	CDHR5	3	1	0	2	1	0
ENSG00000099840	IZUMO4	1	0	4	0	1	0
ENSG00000099849	RASSF7	340	361	781	183	202	293
ENSG00000099860	GADD45B	432	417	712	353	352	438
ENSG00000099864	PALM	10	16	6	6	7	10
ENSG00000099866	MADCAM1	7	2	3	3	3	2
ENSG00000099869	IGF2-AS	0	0	1	0	0	0
ENSG00000099875	MKNK2	62	75	119	88	79	76
ENSG00000099889	ARVCF	22	15	32	26	21	6
ENSG00000099899	TRMT2A	95	46	165	65	48	36
ENSG00000099901	RANBP1	1340	1008	2392	604	651	933
ENSG00000099904	ZDHHC8	19	7	21	9	14	17
ENSG00000099910	KLHL22	46	26	47	39	40	26
ENSG00000099917	MED15	300	138	295	197	194	175
ENSG00000099937	SERPIND1	22	9	14	10	17	8
ENSG00000099940	SNAP29	423	331	582	335	305	330
ENSG00000099942	CRKL	1073	940	1001	1085	1133	765
ENSG00000099949	LZTR1	26	24	32	25	27	33
ENSG00000099953	MMP11	4	1	3	2	1	5
ENSG00000099954	CECR2	21	11	14	48	27	26
ENSG00000099956	SMARCB1	367	243	575	212	201	283
ENSG00000099958	DERL3	1	0	0	1	6	0
ENSG00000099968	BCL2L13	851	802	851	683	745	744
ENSG00000099974	DDTL	29	16	45	22	19	16
ENSG00000099977	DDT	263	204	279	180	129	207
ENSG00000099984	GSTT2	0	0	0	0	1	0
ENSG00000099985	OSM	0	0	0	0	0	0
ENSG00000099991	CABIN1	209	88	124	129	183	96
ENSG00000099992	TBC1D10A	110	88	149	70	65	88
ENSG00000099994	SUSD2	9	7	6	3	7	2
ENSG00000099995	SF3A1	733	544	581	583	626	497
ENSG00000099998	GGT5	0	1	0	0	0	0
ENSG00000099999	RNF215	14	15	12	8	16	12
ENSG00000100003	SEC14L2	43	39	32	47	56	29
ENSG00000100014	SPECC1L	85	108	149	75	96	75
ENSG00000100023	PPIL2	151	86	161	108	87	106
ENSG00000100024	UPB1	0	1	0	0	0	0
ENSG00000100027	YPEL1	1	0	0	9	3	2
ENSG00000100028	SNRPD3	1543	1484	1926	1073	1100	1435
ENSG00000100029	PES1	511	390	594	322	298	323
ENSG00000100030	MAPK1	789	619	565	594	658	542
ENSG00000100031	GGT1	4	1	0	0	0	4
ENSG00000100033	PRODH	23	11	11	26	20	19
ENSG00000100034	PPM1F	73	48	114	34	63	29
ENSG00000100036	SLC35E4	155	166	228	90	82	135
ENSG00000100038	TOP3B	21	11	12	26	29	7
ENSG00000100053	CRYBB3	3	1	3	3	2	2
ENSG00000100055	CYTH4	1	0	0	0	0	0
ENSG00000100056	DGCR14	69	55	219	70	58	80
ENSG00000100058	CRYBB2P1	251	251	335	201	233	220
ENSG00000100060	MFNG	1	0	0	2	2	0
ENSG00000100065	CARD10	49	36	60	24	38	33
ENSG00000100068	LRP5L	36	21	26	24	19	36
ENSG00000100075	SLC25A1	1065	652	2068	506	528	900
ENSG00000100077	ADRBK2	74	53	37	68	66	47
ENSG00000100078	PLA2G3	10	6	26	3	0	8
ENSG00000100079	LGALS2	1	2	0	0	1	0
ENSG00000100083	GGA1	175	156	243	120	116	145
ENSG00000100084	HIRA	99	118	61	91	82	109
ENSG00000100092	SH3BP1	16	8	10	13	9	12
ENSG00000100097	LGALS1	71	58	100	40	45	56
ENSG00000100099	HPS4	270	217	284	217	263	223
ENSG00000100100	PIK3IP1	23	17	17	23	17	23
ENSG00000100104	SRRD	341	278	433	276	285	267
ENSG00000100105	PATZ1	537	596	804	391	368	363
ENSG00000100106	TRIOBP	296	154	363	147	193	200
ENSG00000100109	TFIP11	379	250	231	261	209	218
ENSG00000100116	GCAT	44	52	67	36	37	56
ENSG00000100121	GGTLC2	0	0	0	0	0	1
ENSG00000100122	CRYBB1	0	0	0	2	0	0
ENSG00000100124	ANKRD54	183	143	349	154	128	176
ENSG00000100129	EIF3L	319	255	314	241	208	259
ENSG00000100138	NHP2L1	792	897	1267	506	505	624
ENSG00000100139	MICALL1	73	67	83	68	74	84
ENSG00000100142	POLR2F	1	2	2	0	0	0
ENSG00000100147	CCDC134	24	26	13	26	20	16
ENSG00000100150	DEPDC5	314	233	186	230	233	140
ENSG00000100151	PICK1	63	37	85	36	42	35
ENSG00000100154	TTC28	80	76	89	69	86	53
ENSG00000100156	SLC16A8	3	1	0	1	3	3
ENSG00000100162	CENPM	331	283	500	161	217	292
ENSG00000100167	SEPT3	1	3	3	13	1	2
ENSG00000100170	SLC5A1	0	0	0	0	0	0
ENSG00000100181	TPTEP1	54	34	65	32	43	22
ENSG00000100191	SLC5A4	7	1	1	1	3	3
ENSG00000100196	KDELR3	369	353	503	266	279	325
ENSG00000100197	CYP2D6	1	3	9	11	3	11
ENSG00000100201	DDX17	1072	953	832	1049	1039	830
ENSG00000100206	DMC1	37	45	19	16	29	22
ENSG00000100207	TCF20	166	109	89	177	208	100
ENSG00000100209	HSCB	604	643	707	447	431	491
ENSG00000100211	CBY1	168	156	260	79	96	133
ENSG00000100216	TOMM22	424	320	531	243	247	326
ENSG00000100218	RSPH14	0	0	0	1	1	0
ENSG00000100219	XBP1	59333	72259	81430	39444	37274	55769
ENSG00000100220	RTCB	1089	782	1597	654	589	816
ENSG00000100221	JOSD1	178	199	216	189	175	156
ENSG00000100225	FBXO7	792	705	800	540	641	509
ENSG00000100226	GTPBP1	96	53	39	54	86	58
ENSG00000100227	POLDIP3	353	269	488	276	265	238
ENSG00000100228	RAB36	107	84	61	61	40	48
ENSG00000100234	TIMP3	284	151	327	252	245	202
ENSG00000100239	PPP6R2	93	82	112	71	75	77
ENSG00000100241	SBF1	78	28	37	38	39	47
ENSG00000100242	SUN2	69	33	63	51	28	35
ENSG00000100243	CYB5R3	203	131	327	110	103	154
ENSG00000100246	DNAL4	25	29	85	37	17	35
ENSG00000100249	C22orf31	0	2	1	0	1	0
ENSG00000100253	MIOX	0	0	0	1	0	3
ENSG00000100258	LMF2	56	29	100	12	23	33
ENSG00000100263	RHBDD3	179	122	270	139	148	82
ENSG00000100266	PACSIN2	270	158	249	209	245	153
ENSG00000100271	TTLL1	11	11	13	7	14	17
ENSG00000100276	RASL10A	12	6	7	1	6	3
ENSG00000100280	AP1B1	285	232	395	187	180	219
ENSG00000100281	HMGXB4	967	1129	1403	897	752	987
ENSG00000100284	TOM1	40	20	92	32	27	34
ENSG00000100285	NEFH	0	1	0	2	4	0
ENSG00000100288	CHKB	3	4	3	6	1	0
ENSG00000100290	BIK	167	155	247	108	134	182
ENSG00000100292	HMOX1	27	38	35	52	22	34
ENSG00000100294	MCAT	328	255	481	193	179	156
ENSG00000100296	THOC5	317	213	362	266	241	257
ENSG00000100297	MCM5	376	278	474	218	243	272
ENSG00000100298	APOBEC3H	3	3	1	3	4	3
ENSG00000100299	ARSA	8	9	27	13	5	8
ENSG00000100300	TSPO	160	161	215	78	100	177
ENSG00000100302	RASD2	1	0	0	3	1	0
ENSG00000100304	TTLL12	409	323	547	191	184	269
ENSG00000100307	CBX7	19	9	47	17	7	22
ENSG00000100311	PDGFB	272	218	362	176	173	151
ENSG00000100312	ACR	0	0	0	0	0	0
ENSG00000100314	CABP7	2	1	1	0	0	1
ENSG00000100316	RPL3	2293	2047	2657	1570	1588	2084
ENSG00000100319	ZMAT5	62	44	53	34	25	45
ENSG00000100320	RBFOX2	390	287	470	307	325	243
ENSG00000100321	SYNGR1	55	42	77	21	15	43
ENSG00000100324	TAB1	22	27	19	28	31	22
ENSG00000100325	ASCC2	509	388	718	376	396	418
ENSG00000100330	MTMR3	41	43	22	62	46	37
ENSG00000100335	MIEF1	764	927	1018	703	549	575
ENSG00000100336	APOL4	0	0	0	0	0	0
ENSG00000100342	APOL1	0	0	1	2	1	0
ENSG00000100344	PNPLA3	3	5	13	3	11	5
ENSG00000100345	MYH9	712	466	771	613	662	430
ENSG00000100346	CACNA1I	4	1	7	0	1	0
ENSG00000100347	SAMM50	338	227	341	213	254	330
ENSG00000100348	TXN2	451	479	766	273	296	430
ENSG00000100350	FOXRED2	190	148	269	183	158	161
ENSG00000100353	EIF3D	1120	752	1323	631	653	709
ENSG00000100354	TNRC6B	500	475	551	441	447	347
ENSG00000100359	SGSM3	97	71	145	67	54	58
ENSG00000100360	IFT27	92	63	126	66	72	68
ENSG00000100362	PVALB	0	0	0	0	0	0
ENSG00000100364	KIAA0930	32	45	77	30	49	28
ENSG00000100365	NCF4	0	0	6	1	0	0
ENSG00000100368	CSF2RB	1	0	0	0	0	0
ENSG00000100372	SLC25A17	376	240	398	197	170	184
ENSG00000100373	UPK3A	1	0	0	0	0	0
ENSG00000100376	FAM118A	272	194	231	120	153	162
ENSG00000100379	KCTD17	8	2	5	7	2	6
ENSG00000100380	ST13	689	701	795	587	517	657
ENSG00000100385	IL2RB	0	0	2	0	0	0
ENSG00000100387	RBX1	700	738	954	545	529	720
ENSG00000100393	EP300	574	537	473	652	705	429
ENSG00000100395	L3MBTL2	99	66	87	53	46	77
ENSG00000100399	CHADL	0	0	0	0	0	5
ENSG00000100401	RANGAP1	286	221	360	193	180	259
ENSG00000100403	ZC3H7B	81	61	86	74	89	66
ENSG00000100410	PHF5A	255	327	613	204	192	209
ENSG00000100412	ACO2	274	130	370	132	145	145
ENSG00000100413	POLR3H	231	176	312	130	113	151
ENSG00000100416	TRMU	199	168	290	154	178	146
ENSG00000100417	PMM1	99	65	144	71	79	78
ENSG00000100418	DESI1	131	100	125	78	96	108
ENSG00000100422	CERK	64	53	96	35	48	39
ENSG00000100425	BRD1	140	121	153	168	124	102
ENSG00000100426	ZBED4	229	221	191	211	223	175
ENSG00000100429	HDAC10	6	7	17	4	5	7
ENSG00000100439	ABHD4	217	224	333	266	258	268
ENSG00000100441	KHNYN	133	121	188	214	267	129
ENSG00000100442	FKBP3	2075	1713	2387	1039	1168	1734
ENSG00000100445	SDR39U1	30	34	42	20	26	29
ENSG00000100448	CTSG	0	0	0	0	0	0
ENSG00000100461	RBM23	565	570	749	481	341	587
ENSG00000100462	PRMT5	454	319	595	246	236	297
ENSG00000100473	COCH	10	2	4	5	9	7
ENSG00000100478	AP4S1	69	75	71	77	98	53
ENSG00000100479	POLE2	541	403	379	425	459	304
ENSG00000100483	VCPKMT	780	862	732	588	554	582
ENSG00000100485	SOS2	457	350	259	521	551	315
ENSG00000100490	CDKL1	17	30	10	17	41	20
ENSG00000100503	NIN	832	578	534	782	806	492
ENSG00000100504	PYGL	422	442	412	337	318	343
ENSG00000100505	TRIM9	0	0	0	0	0	0
ENSG00000100519	PSMC6	2826	3555	3159	2856	2732	3112
ENSG00000100522	GNPNAT1	3020	2948	2482	2925	3122	1913
ENSG00000100523	DDHD1	556	549	381	505	552	370
ENSG00000100526	CDKN3	1368	1383	1786	575	652	931
ENSG00000100528	CNIH1	1934	2434	2532	1736	1655	1766
ENSG00000100532	CGRRF1	331	444	543	384	335	362
ENSG00000100554	ATP6V1D	956	1218	1217	817	795	962
ENSG00000100557	C14orf105	0	0	0	1	1	0
ENSG00000100558	PLEK2	61	70	96	38	59	63
ENSG00000100564	PIGH	261	381	533	217	229	271
ENSG00000100567	PSMA3	4760	5517	5382	3886	3966	4900
ENSG00000100568	VTI1B	987	836	1298	513	674	706
ENSG00000100575	TIMM9	1196	1692	1289	956	779	1049
ENSG00000100577	GSTZ1	324	286	395	243	282	363
ENSG00000100578	KIAA0586	390	270	181	284	292	192
ENSG00000100580	TMED8	469	380	312	436	504	291
ENSG00000100583	SAMD15	85	73	77	94	109	62
ENSG00000100591	AHSA1	2492	2012	3571	1305	1311	1890
ENSG00000100592	DAAM1	1895	2346	1936	1870	1749	1745
ENSG00000100593	ISM2	0	1	7	1	3	0
ENSG00000100596	SPTLC2	1219	1067	767	837	994	758
ENSG00000100599	RIN3	3	3	2	3	3	3
ENSG00000100600	LGMN	347	316	458	240	232	298
ENSG00000100601	ALKBH1	1054	1011	1444	791	861	847
ENSG00000100603	SNW1	1749	1438	2268	1229	1216	1221
ENSG00000100604	CHGA	1	1	2	1	3	2
ENSG00000100605	ITPK1	183	157	270	119	134	116
ENSG00000100612	DHRS7	767	535	1065	384	446	590
ENSG00000100614	PPM1A	664	813	802	824	863	666
ENSG00000100625	SIX4	861	1027	667	907	1023	740
ENSG00000100626	GALNT16	7	4	1	1	2	1
ENSG00000100628	ASB2	0	0	4	0	1	0
ENSG00000100629	CEP128	408	210	163	406	403	250
ENSG00000100632	ERH	701	1103	1956	766	598	763
ENSG00000100644	HIF1A	3326	2844	2490	2928	3303	2183
ENSG00000100647	SUSD6	407	401	464	600	643	707
ENSG00000100650	SRSF5	4313	3615	2978	3510	3334	3385
ENSG00000100652	SLC10A1	22	17	1	27	57	10
ENSG00000100664	EIF5	20946	25523	33246	16684	15614	19178
ENSG00000100665	SERPINA4	0	2	0	1	1	0
ENSG00000100678	SLC8A3	0	0	0	0	0	0
ENSG00000100697	DICER1	2091	1719	1312	2103	2099	1377
ENSG00000100711	ZFYVE21	1128	1048	1741	656	633	922
ENSG00000100714	MTHFD1	1260	934	1166	882	991	805
ENSG00000100721	TCL1A	0	0	0	0	0	0
ENSG00000100722	ZC3H14	1232	977	1072	962	1007	712
ENSG00000100726	TELO2	189	133	244	69	91	106
ENSG00000100731	PCNX	599	427	308	535	614	395
ENSG00000100739	BDKRB1	6	2	1	4	7	8
ENSG00000100744	GSKIP	1098	1281	1413	834	833	909
ENSG00000100749	VRK1	1122	926	1127	786	786	817
ENSG00000100764	PSMC1	1409	1293	1814	955	913	1212
ENSG00000100767	PAPLN	18	14	11	16	26	18
ENSG00000100784	RPS6KA5	501	510	496	567	573	441
ENSG00000100796	SMEK1	2619	2345	2161	3394	3432	2565
ENSG00000100802	C14orf93	30	27	48	45	50	30
ENSG00000100804	PSMB5	2147	2473	3199	1470	1456	2377
ENSG00000100811	YY1	1484	1774	1815	1442	1360	1239
ENSG00000100813	ACIN1	470	310	315	456	425	304
ENSG00000100814	CCNB1IP1	333	337	258	249	260	254
ENSG00000100815	TRIP11	1060	958	737	1466	1386	854
