id	sym	Ctrl_1	Ctrl_2	Ctrl_3	Insm1_1	Insm1_2	Insm1_3
ENSMUSG00000023089	Ndufa5	1316	1421	1259	1480	1148	1391
ENSMUSG00000023092	Fhl1	4353	3248	4007	2506	2620	2788
ENSMUSG00000023093	Gm7257	0	0	0	0	0	0
ENSMUSG00000023094	Msrb2	142	111	166	112	115	132
ENSMUSG00000023104	Rfc2	2323	2401	2084	2152	1844	2075
ENSMUSG00000023106	Denr	2360	2477	2352	2409	2021	2641
ENSMUSG00000023110	Prmt5	3746	4100	3956	3784	3275	3440
ENSMUSG00000023118	Sympk	1355	1172	1242	1297	1223	1273
ENSMUSG00000023120	Gm853	0	0	0	0	0	1
ENSMUSG00000023122	Sult1c2	2	0	2	3	2	2
ENSMUSG00000023132	Gzma	0	0	0	0	0	0
ENSMUSG00000023140	Reg2	0	0	0	0	0	0
ENSMUSG00000023143	Nagpa	164	130	191	179	213	133
ENSMUSG00000023147	Wrb	3428	3623	3470	3006	3049	2833
ENSMUSG00000023150	Ivns1abp	17016	16369	17518	16236	16997	15043
ENSMUSG00000023151	Lrrc69	0	5	0	1	0	0
ENSMUSG00000023153	Tmem52	0	0	0	2	0	0
ENSMUSG00000023156	Rpp14	1068	986	1101	1086	1101	1205
ENSMUSG00000023159	Psg29	5	5	4	7	6	5
ENSMUSG00000023165	Ssxb2	0	0	0	0	0	0
ENSMUSG00000023169	Slc38a1	10945	11230	11577	12092	13446	11741
ENSMUSG00000023170	Gps2	1445	1773	1497	1878	1485	1867
ENSMUSG00000023175	Bsg	6724	6435	6321	6627	7166	6737
ENSMUSG00000023176	Cpn2	0	0	1	0	2	0
ENSMUSG00000023185	Ceacam14	0	0	0	0	0	0
ENSMUSG00000023186	Vwa5a	159	188	115	176	78	49
ENSMUSG00000023191	P3h3	224	144	158	214	130	208
ENSMUSG00000023192	Grm2	84	9	159	1	55	13
ENSMUSG00000023206	Il15ra	1	9	6	2	6	0
ENSMUSG00000023210	Lcn9	0	0	0	0	0	0
ENSMUSG00000023216	Epb42	17	32	11	35	42	7
ENSMUSG00000023224	Serping1	1007	1016	911	1674	1541	1323
ENSMUSG00000023232	Serinc2	4436	4375	4055	5409	5679	5242
ENSMUSG00000023235	Ccl25	122	148	103	166	127	122
ENSMUSG00000023236	Scg5	1955	1993	1604	1963	2425	2479
ENSMUSG00000023243	Kcnk5	342	377	190	161	178	157
ENSMUSG00000023247	Guca2a	0	2	0	0	0	2
ENSMUSG00000023249	Parp3	4	2	10	21	15	9
ENSMUSG00000023257	Cypt1	0	0	0	0	0	0
ENSMUSG00000023259	Slc26a6	93	139	120	92	147	142
ENSMUSG00000023262	Acy1	658	549	589	674	617	642
ENSMUSG00000023263	9530002B09Rik	0	0	0	0	0	0
ENSMUSG00000023266	Frs3	196	255	209	280	272	293
ENSMUSG00000023267	Gabrr2	4	12	2	0	8	1
ENSMUSG00000023272	Creld2	820	775	815	918	917	1110
ENSMUSG00000023274	Cd4	0	0	4	9	2	3
ENSMUSG00000023277	Twf2	616	718	666	756	646	825
ENSMUSG00000023279	Bmp15	0	14	0	4	0	0
ENSMUSG00000023284	Zfp605	577	553	711	576	564	723
ENSMUSG00000023286	Ube2j2	3064	3287	2885	2994	2975	3450
ENSMUSG00000023289	Sva	0	0	0	0	0	0
ENSMUSG00000023307	March5	7990	8178	6985	8132	8932	8517
ENSMUSG00000023328	Ache	6	23	9	0	14	16
ENSMUSG00000023330	Dtwd1	217	190	304	237	174	221
ENSMUSG00000023333	Gcm1	3	11	10	7	3	8
ENSMUSG00000023336	Wfdc1	0	0	0	0	0	0
ENSMUSG00000023341	Mx2	2	2	5	68	121	25
ENSMUSG00000023345	Poc1a	282	386	319	415	258	421
ENSMUSG00000023348	Trip6	603	789	702	464	453	357
ENSMUSG00000023349	Clec4n	0	0	3	0	22	0
ENSMUSG00000023350	4921501E09Rik	0	0	0	0	0	0
ENSMUSG00000023353	Agap3	3546	3331	3247	3140	3761	4028
ENSMUSG00000023367	Tmem176a	32	76	42	70	96	68
ENSMUSG00000023387	Kcnk16	0	0	0	0	0	0
ENSMUSG00000023391	Dlx2	71	28	112	93	97	38
ENSMUSG00000023393	Slc17a9	11	9	2	0	1	0
ENSMUSG00000023403	Stk31	0	0	0	0	0	0
ENSMUSG00000023411	Nfatc4	687	435	646	420	373	386
ENSMUSG00000023433	Cela3b	0	0	0	0	0	0
ENSMUSG00000023439	Gnb3	0	0	5	2	2	3
ENSMUSG00000023443	Esx1	1	4	5	1	1	2
ENSMUSG00000023452	Pisd	2212	1896	1937	1848	2100	2199
ENSMUSG00000023456	Tpi1	5744	6044	6290	6169	5328	6268
ENSMUSG00000023460	Rab12	2449	1873	2083	1900	1915	2007
ENSMUSG00000023467	Tulp2	4	2	1	2	4	4
ENSMUSG00000023473	Celsr3	2123	2394	2132	2974	3203	3409
ENSMUSG00000023484	Prph	46	5	36	23	56	28
ENSMUSG00000023495	Pcbp4	8632	9887	8065	9913	9237	9279
ENSMUSG00000023505	Cdca3	2278	2984	2323	2558	1670	2336
ENSMUSG00000023571	Fam132a	54	72	46	49	106	54
ENSMUSG00000023572	Ccndbp1	1350	1253	1296	1248	1424	1583
ENSMUSG00000023577	Iqcf3	0	0	0	0	0	0
ENSMUSG00000023707	Ogfod2	255	268	263	351	248	315
ENSMUSG00000023723	Mrps23	1201	1194	1142	1122	1184	1259
ENSMUSG00000023755	Rhebl1	202	282	201	183	228	287
ENSMUSG00000023764	Sfi1	186	194	266	255	146	198
ENSMUSG00000023781	Hes7	11	7	3	12	11	7
ENSMUSG00000023791	Pigx	1679	1572	1386	1765	1890	1748
ENSMUSG00000023800	Tiam2	10252	10841	10874	10616	14514	13558
ENSMUSG00000023802	Nox3	0	7	0	8	10	4
ENSMUSG00000023805	Synj2	2	32	5	3	24	44
ENSMUSG00000023806	Rsph3b	752	650	808	764	726	711
ENSMUSG00000023809	Rps6ka2	2495	2570	2611	2154	2651	3074
ENSMUSG00000023826	Park2	8	4	1	3	5	9
ENSMUSG00000023827	Agpat4	978	1109	1018	1101	1136	1163
ENSMUSG00000023828	Slc22a3	0	4	2	2	3	3
ENSMUSG00000023829	Slc22a1	0	0	0	3	0	0
ENSMUSG00000023830	Igf2r	2679	2794	2300	2734	2965	2232
ENSMUSG00000023832	Acat2	12013	12427	12633	12448	11498	12523
ENSMUSG00000023845	Lnpep	654	558	491	453	519	381
ENSMUSG00000023852	Chd1	3532	4019	3601	3765	4224	3714
ENSMUSG00000023861	Mpc1	1669	1678	1618	1525	1800	1781
ENSMUSG00000023868	Pde10a	2314	1903	2054	1485	1838	1487
ENSMUSG00000023873	1700010I14Rik	42	69	48	36	31	78
ENSMUSG00000023882	Zfp54	47	14	61	10	42	8
ENSMUSG00000023883	Phf10	677	542	704	490	598	532
ENSMUSG00000023885	Thbs2	10	0	0	19	0	0
ENSMUSG00000023886	Smoc2	2	23	1	0	1	8
ENSMUSG00000023892	Zfp51	316	400	492	375	370	311
ENSMUSG00000023902	Zscan10	0	0	0	0	0	0
ENSMUSG00000023903	Mmp25	0	0	3	2	2	3
ENSMUSG00000023904	Hcfc1r1	719	729	602	728	673	758
ENSMUSG00000023905	Tnfrsf12a	93	62	55	52	32	66
ENSMUSG00000023906	Cldn6	1	0	0	0	1	0
ENSMUSG00000023908	Pkmyt1	541	852	570	705	482	604
ENSMUSG00000023909	Paqr4	563	516	466	442	444	497
ENSMUSG00000023911	Flywch2	170	144	108	140	170	152
ENSMUSG00000023912	Slc25a27	656	796	594	839	712	798
ENSMUSG00000023913	Pla2g7	122	176	125	129	266	258
ENSMUSG00000023914	Mep1a	0	2	0	0	0	0
ENSMUSG00000023915	Tnfrsf21	2505	2164	2116	2279	3158	2398
ENSMUSG00000023918	Adgrf4	0	4	3	0	0	0
ENSMUSG00000023919	Cenpq	743	903	1033	852	735	844
ENSMUSG00000023921	Mut	711	676	788	816	805	697
ENSMUSG00000023923	Tbc1d5	676	623	538	637	528	693
ENSMUSG00000023926	Rhag	2	7	5	3	4	3
ENSMUSG00000023927	Satb1	5892	6384	5562	6672	6882	7333
ENSMUSG00000023930	Crisp2	0	0	0	0	0	0
ENSMUSG00000023931	Efhb	11	2	18	5	24	11
ENSMUSG00000023932	Cdc5l	3736	3167	3571	3834	3289	3849
ENSMUSG00000023935	Spats1	9	7	16	7	8	7
ENSMUSG00000023938	Aars2	512	764	563	519	631	437
ENSMUSG00000023939	Mrpl14	619	650	699	762	610	673
ENSMUSG00000023940	Sgol1	1166	1452	1475	1507	915	1752
ENSMUSG00000023942	Slc29a1	1026	1195	1118	1058	1115	1156
ENSMUSG00000023943	Sult1c1	0	0	0	0	0	0
ENSMUSG00000023944	Hsp90ab1	68337	62383	65848	64271	68322	67932
ENSMUSG00000023945	Slc5a7	0	0	1	0	15	0
ENSMUSG00000023947	Nfkbie	208	132	196	121	194	197
ENSMUSG00000023949	Tcte1	1	4	5	1	8	3
ENSMUSG00000023951	Vegfa	1126	1176	1768	1358	1045	1277
ENSMUSG00000023952	Gtpbp2	444	398	456	477	448	525
ENSMUSG00000023953	Polh	142	326	204	218	165	200
ENSMUSG00000023959	Clic5	2	0	2	4	0	4
ENSMUSG00000023960	Enpp5	645	526	657	552	530	666
ENSMUSG00000023961	Enpp4	591	731	679	589	567	422
ENSMUSG00000023963	Cyp39a1	1693	2116	1856	1692	1504	1819
ENSMUSG00000023964	Calcr	0	0	0	0	0	0
ENSMUSG00000023965	Fbxl17	1848	1833	1728	1669	2005	2029
ENSMUSG00000023966	Rsph9	164	125	168	112	197	180
ENSMUSG00000023967	Mrps18a	1126	1357	1174	1311	1324	1408
ENSMUSG00000023968	Crip3	0	0	0	0	0	0
ENSMUSG00000023971	Rrp36	418	447	456	524	404	435
ENSMUSG00000023972	Ptk7	3428	3338	2920	3559	4275	4040
ENSMUSG00000023973	Cnpy3	1156	1014	1226	1295	1172	1133
ENSMUSG00000023977	Ubr2	1675	1893	1742	1714	2122	1731
ENSMUSG00000023978	Prph2	0	0	0	0	0	0
ENSMUSG00000023979	Guca1b	5	14	8	6	7	3
ENSMUSG00000023980	Taf8	778	1322	1143	1228	970	1077
ENSMUSG00000023982	Guca1a	0	0	0	3	0	0
ENSMUSG00000023987	Pgc	0	0	0	0	0	0
ENSMUSG00000023988	Bysl	1741	1863	1816	1858	1673	1656
ENSMUSG00000023990	Tfeb	27	33	38	19	41	35
ENSMUSG00000023991	Foxp4	3549	3840	3432	6038	5799	5397
ENSMUSG00000023992	Trem2	0	63	6	6	12	20
ENSMUSG00000023993	Treml1	0	0	0	0	0	0
ENSMUSG00000023994	Nfya	426	449	370	467	454	487
ENSMUSG00000023995	Tspo2	8	28	18	37	29	48
ENSMUSG00000023999	Kif6	46	23	48	52	95	54
ENSMUSG00000024002	Brd4	5782	6671	5738	6854	6687	6654
ENSMUSG00000024006	Stk38	4941	5128	4947	4679	5809	5363
ENSMUSG00000024007	Ppil1	2575	3033	2531	2651	2598	2706
ENSMUSG00000024008	Cpne5	14	7	11	16	13	26
ENSMUSG00000024011	Pi16	25	21	21	57	42	17
ENSMUSG00000024012	Mtch1	11635	11625	10480	12424	12774	12426
ENSMUSG00000024013	Fgd2	0	23	5	9	17	2
ENSMUSG00000024014	Pim1	108	266	179	231	238	264
ENSMUSG00000024018	Ccdc167	572	519	606	538	590	542
ENSMUSG00000024019	Cmtr1	3903	3635	4552	4442	4327	4252
ENSMUSG00000024026	Glo1	3291	3275	3061	2368	2199	2242
ENSMUSG00000024027	Glp1r	3	0	0	0	0	0
ENSMUSG00000024028	Tff2	0	0	0	0	0	0
ENSMUSG00000024029	Tff3	1	0	0	0	0	0
ENSMUSG00000024030	Abcg1	642	648	603	621	802	616
ENSMUSG00000024032	Tff1	0	0	0	0	0	0
ENSMUSG00000024033	Rsph1	7	0	4	0	0	0
ENSMUSG00000024034	Tmprss3	0	0	0	0	0	0
ENSMUSG00000024036	Slc37a1	227	255	257	270	227	245
ENSMUSG00000024037	Wdr4	1414	1222	1308	1389	1611	1297
ENSMUSG00000024038	Ndufv3	1384	1514	1454	1676	1322	1616
ENSMUSG00000024039	Cbs	412	266	349	197	297	263
ENSMUSG00000024041	Cryaa	0	2	0	0	0	0
ENSMUSG00000024042	Sik1	1112	833	1013	1380	1227	1142
ENSMUSG00000024043	Arhgap28	27	81	53	56	65	78
ENSMUSG00000024044	Epb41l3	3073	2407	3157	1953	2606	2387
ENSMUSG00000024045	Akap8	4640	5083	4654	4572	5114	5417
ENSMUSG00000024048	Myl12a	2755	2843	2752	2557	2701	2173
ENSMUSG00000024049	Myom1	0	4	10	2	0	43
ENSMUSG00000024050	Wiz	5369	5183	4928	6090	6007	5613
ENSMUSG00000024052	Lpin2	1142	954	1078	993	837	873
ENSMUSG00000024053	Emilin2	8	4	8	2	1	9
ENSMUSG00000024054	Smchd1	4477	4642	4979	4578	4127	4214
ENSMUSG00000024055	Cyp4f13	58	44	19	59	47	77
ENSMUSG00000024056	Ndc80	1055	1532	1152	1439	885	1374
ENSMUSG00000024059	Clip4	330	250	258	199	244	176
ENSMUSG00000024063	Lbh	575	548	698	677	624	872
ENSMUSG00000024064	Galnt14	97	39	58	38	56	41
ENSMUSG00000024065	Ehd3	718	673	629	555	564	598
ENSMUSG00000024066	Xdh	11	0	0	0	0	14
ENSMUSG00000024067	Dpy30	1894	1727	1973	1958	1858	1783
ENSMUSG00000024068	Spast	8837	8993	8929	8884	9798	9083
ENSMUSG00000024069	Slc30a6	450	570	477	504	490	410
ENSMUSG00000024070	Prkd3	4266	3996	4429	3899	3763	3558
ENSMUSG00000024072	Yipf4	2162	2382	1987	2370	2159	2140
ENSMUSG00000024073	Birc6	5056	4583	4654	4839	4450	4692
ENSMUSG00000024074	Crim1	676	718	785	628	1135	844
ENSMUSG00000024076	Vit	269	387	333	151	108	127
ENSMUSG00000024077	Strn	1997	1778	2074	1578	1625	1575
ENSMUSG00000024078	Ttc27	791	704	651	619	605	604
ENSMUSG00000024079	Eif2ak2	338	283	642	671	662	197
ENSMUSG00000024081	Cebpz	2359	2144	2215	2201	2665	2264
ENSMUSG00000024082	Ndufaf7	845	889	786	888	791	805
ENSMUSG00000024083	Pja2	6199	5046	5953	5205	5997	5246
ENSMUSG00000024084	Qpct	67	90	62	34	62	42
ENSMUSG00000024085	Man2a1	173	144	185	101	156	91
ENSMUSG00000024087	Cyp1b1	32	2	6	0	5	2
ENSMUSG00000024088	4930583I09Rik	0	0	0	0	0	0
ENSMUSG00000024091	Vapa	10180	10214	9555	10508	11250	10270
ENSMUSG00000024095	Hnrnpll	7828	7831	7995	8346	8025	7637
ENSMUSG00000024096	Ralbp1	1675	1937	1692	1807	1909	1848
ENSMUSG00000024097	Srsf7	10051	10045	11977	10842	9692	10030
ENSMUSG00000024098	Twsg1	6071	5912	5389	5433	5893	5369
ENSMUSG00000024099	Ndufv2	3643	3373	3917	3739	3543	3495
ENSMUSG00000024101	Wash1	348	315	312	368	412	419
ENSMUSG00000024104	Fam21	2301	2178	2087	2147	2424	2272
ENSMUSG00000024105	Themis3	0	0	0	0	0	0
ENSMUSG00000024107	Lhcgr	7	0	0	0	0	0
ENSMUSG00000024109	Nrxn1	3713	3077	4038	1949	2352	3051
ENSMUSG00000024112	Cacna1h	979	724	983	926	1358	1074
ENSMUSG00000024114	Prss41	9	11	8	2	12	1
ENSMUSG00000024116	Prss21	0	0	0	0	0	0
ENSMUSG00000024118	1600002H07Rik	523	546	563	566	444	612
ENSMUSG00000024120	Lrpprc	3387	2676	2781	2331	3077	2427
ENSMUSG00000024121	Atp6v0c	3784	3628	3320	3567	3990	3568
ENSMUSG00000024122	Pdpk1	3546	3165	3154	3220	3399	3791
ENSMUSG00000024124	Prss30	0	0	0	0	0	1
ENSMUSG00000024125	Sbpl	0	0	0	0	0	0
ENSMUSG00000024127	Prepl	2006	1393	1919	1603	1797	1499
ENSMUSG00000024128	Sbp	0	0	0	0	0	0
ENSMUSG00000024130	Abca3	1793	1401	1277	1311	1345	1418
ENSMUSG00000024131	Slc3a1	10	11	17	12	15	12
ENSMUSG00000024132	Eci1	634	579	496	683	453	488
ENSMUSG00000024134	Six2	163	211	175	217	193	177
ENSMUSG00000024135	Srbd1	1245	1234	1221	1118	1303	1360
ENSMUSG00000024136	Dnase1l2	14	5	16	0	10	30
ENSMUSG00000024137	E4f1	431	604	514	515	437	502
ENSMUSG00000024140	Epas1	11	2	0	8	9	6
ENSMUSG00000024142	Mlst8	1102	959	1059	1053	1070	968
ENSMUSG00000024143	Rhoq	649	669	836	680	574	529
ENSMUSG00000024145	Pigf	525	477	469	474	389	427
ENSMUSG00000024146	Cript	2717	2723	2973	2747	2964	3021
ENSMUSG00000024150	Mcfd2	1316	1204	1099	1074	1446	1286
ENSMUSG00000024151	Msh2	4134	4280	3882	3407	3974	4395
ENSMUSG00000024154	Gtf2a1l	0	9	0	0	0	0
ENSMUSG00000024155	Meiob	1	0	0	0	0	0
ENSMUSG00000024158	Hagh	453	459	439	497	552	492
ENSMUSG00000024160	Spsb3	450	380	400	447	356	519
ENSMUSG00000024163	Mapk8ip3	4319	4296	4497	4467	4690	5332
ENSMUSG00000024164	C3	0	0	0	13	0	0
ENSMUSG00000024165	Hn1l	7908	7500	7915	7021	6483	6536
ENSMUSG00000024168	Tmem204	9	19	13	7	6	5
ENSMUSG00000024169	Ift140	1908	1593	1945	1613	2055	1908
ENSMUSG00000024170	Telo2	842	1084	894	849	1060	911
ENSMUSG00000024171	Prss28	0	0	0	0	0	0
ENSMUSG00000024172	St6gal2	1149	1278	1208	955	1256	1126
ENSMUSG00000024173	Tpsab1	0	0	0	0	0	0
ENSMUSG00000024174	Pot1b	134	192	202	269	215	177
ENSMUSG00000024175	Tekt4	2	0	3	0	0	0
ENSMUSG00000024176	Sox8	857	1208	768	480	530	499
ENSMUSG00000024177	Nme4	546	440	487	429	351	363
ENSMUSG00000024180	Tmem8	92	118	60	61	92	96
ENSMUSG00000024181	Mrpl28	3373	3898	3452	3671	3245	3455
ENSMUSG00000024182	Axin1	3457	3234	3385	3634	4110	3342
ENSMUSG00000024184	Pdia2	2	7	0	0	1	0
ENSMUSG00000024186	Rgs11	0	0	0	0	4	0
ENSMUSG00000024187	Fam234a	523	532	477	474	543	548
ENSMUSG00000024188	Luc7l	3784	4695	4207	4080	4351	4145
ENSMUSG00000024190	Dusp1	3198	3736	3584	4302	3754	4236
ENSMUSG00000024191	Bnip1	341	433	341	455	336	366
ENSMUSG00000024193	Phf1	212	313	280	331	452	351
ENSMUSG00000024194	Cuta	1134	1128	904	1117	1120	1129
ENSMUSG00000024197	Plin3	463	533	419	467	356	511
ENSMUSG00000024201	Kdm4b	6098	6084	5020	6851	6519	6987
ENSMUSG00000024206	Rfx2	157	158	228	201	182	143
ENSMUSG00000024207	Acsbg2	4	2	1	2	1	3
ENSMUSG00000024208	Uqcc2	1010	991	1146	1105	932	960
ENSMUSG00000024209	1700061G19Rik	11	12	7	14	19	15
ENSMUSG00000024210	Ip6k3	0	0	0	0	0	0
ENSMUSG00000024211	Grm8	15	11	15	2	29	7
ENSMUSG00000024212	Mllt1	5139	5975	4881	5962	5616	5351
ENSMUSG00000024213	Nudt3	8017	8262	7364	8094	9520	8833
ENSMUSG00000024215	Spdef	2	2	6	2	20	4
ENSMUSG00000024217	Snrpc	2746	2797	2617	2884	2805	2684
ENSMUSG00000024218	Taf11	1796	1759	1583	1951	1595	1876
ENSMUSG00000024219	Anks1	2410	2178	2370	2796	3225	2917
ENSMUSG00000024220	Zfp523	1532	1285	1391	1356	1263	1410
ENSMUSG00000024222	Fkbp5	1375	1299	1669	1656	1227	1316
ENSMUSG00000024223	Armc12	0	0	0	0	0	0
ENSMUSG00000024224	Clpsl2	0	0	0	0	0	0
ENSMUSG00000024225	Clps	0	0	0	0	0	0
ENSMUSG00000024227	Pdzph1	118	190	113	94	60	67
ENSMUSG00000024228	Nudt12	101	53	148	73	170	66
ENSMUSG00000024231	Cul2	2414	2595	3012	2728	2526	2459
ENSMUSG00000024232	Bambi	81	180	111	107	82	68
ENSMUSG00000024233	Lyzl1	0	0	0	0	0	0
ENSMUSG00000024234	Mtpap	1008	1148	1303	1121	1198	1047
ENSMUSG00000024235	Map3k8	5	25	12	3	12	3
ENSMUSG00000024236	Svil	211	275	256	134	186	85
ENSMUSG00000024238	Zeb1	2301	2220	2013	2453	1826	1949
ENSMUSG00000024240	Epc1	1370	1866	1490	1727	1814	1888
ENSMUSG00000024241	Sos1	4034	3859	3909	4098	4426	3974
ENSMUSG00000024242	Map4k3	3717	3454	3500	3297	3566	3654
ENSMUSG00000024245	Tmem178	4952	5260	4580	5053	6277	6049
ENSMUSG00000024246	Thumpd2	317	289	308	349	221	264
ENSMUSG00000024247	Pkdcc	813	1209	801	596	652	785
ENSMUSG00000024248	Cox7a2l	4151	4007	3528	3793	4381	4145
ENSMUSG00000024251	Thada	778	641	642	569	617	548
ENSMUSG00000024253	Dync2li1	372	317	403	362	390	371
ENSMUSG00000024254	Abcg8	0	0	0	0	0	0
ENSMUSG00000024256	Adcyap1	104	92	102	196	231	212
ENSMUSG00000024258	Polr2d	2454	2815	2399	2642	2600	2561
ENSMUSG00000024259	Slc25a46	2340	2290	1986	2336	2468	2068
ENSMUSG00000024260	Sap130	435	482	524	450	556	609
ENSMUSG00000024261	Syt4	3163	3614	3657	2617	2872	3470
ENSMUSG00000024266	Adad2	0	0	0	0	0	0
ENSMUSG00000024268	Celf4	3040	3319	3131	3152	3184	3493
ENSMUSG00000024269	Tpgs2	2384	2644	2796	2483	2641	2979
ENSMUSG00000024270	Slc39a6	5133	5540	5424	5359	6708	5222
ENSMUSG00000024271	Elp2	7047	7209	7055	7044	7737	7090
ENSMUSG00000024273	2700062C07Rik	345	410	389	393	392	335
ENSMUSG00000024274	Zscan30	22	9	11	11	14	26
ENSMUSG00000024276	Zfp397	4718	4880	5174	4916	4878	5001
ENSMUSG00000024277	Mapre2	5044	4671	4633	4602	4661	4676
ENSMUSG00000024283	Wac	7992	8628	7775	7782	8944	8323
ENSMUSG00000024286	Ccny	1244	1398	1669	1562	1516	1213
ENSMUSG00000024287	Thoc1	3319	3394	3491	3192	3262	3629
ENSMUSG00000024290	Rock1	4293	4644	4475	4474	5122	5041
ENSMUSG00000024292	Cyp4f14	2	2	2	2	0	3
ENSMUSG00000024293	Esco1	1356	1695	1586	1313	1957	1494
ENSMUSG00000024294	Mib1	7878	6549	7581	7113	8209	7764
ENSMUSG00000024298	Zfp871	1961	1623	2295	1649	1806	1949
ENSMUSG00000024299	Adamts10	151	317	263	214	338	206
ENSMUSG00000024300	Myo1f	0	150	0	20	29	63
ENSMUSG00000024301	Kifc5b	116	153	143	164	116	218
ENSMUSG00000024302	Dtna	240	146	317	258	116	217
ENSMUSG00000024304	Cdh2	23120	22207	19988	20471	23507	22518
ENSMUSG00000024306	Ccdc178	0	0	0	0	0	0
ENSMUSG00000024308	Tapbp	644	532	753	1089	1647	606
ENSMUSG00000024309	Pfdn6	1279	1225	1116	1341	1234	1436
ENSMUSG00000024312	Wdr46	1938	1963	1590	1801	1707	1816
ENSMUSG00000024313	Mep1b	0	0	0	0	0	0
ENSMUSG00000024317	Rnf138	2702	2259	2632	2694	2671	2439
ENSMUSG00000024319	Vps52	2533	2583	2407	2396	2381	2487
ENSMUSG00000024325	Ring1	803	697	718	909	807	622
ENSMUSG00000024327	Slc39a7	4049	4377	3841	4162	4156	4056
ENSMUSG00000024330	Col11a2	7	19	21	21	33	22
ENSMUSG00000024331	Dsc2	0	12	0	0	11	2
ENSMUSG00000024334	H2-Oa	0	0	0	0	0	0
ENSMUSG00000024335	Brd2	7661	8660	7355	7794	7584	8308
ENSMUSG00000024338	Psmb8	3	11	16	55	205	13
ENSMUSG00000024339	Tap2	6	21	9	36	44	9
ENSMUSG00000024340	Btnl2	0	0	0	0	0	0
ENSMUSG00000024346	Pfdn1	1529	1491	1645	1551	1500	1519
ENSMUSG00000024347	Psd2	635	509	654	707	578	471
ENSMUSG00000024349	Tmem173	11	0	0	1	1	0
ENSMUSG00000024350	Dnajc18	2550	2245	2233	2182	2813	2493
ENSMUSG00000024352	Spata24	47	23	58	51	44	26
ENSMUSG00000024353	Mzb1	2	0	0	0	1	0
ENSMUSG00000024354	Slc23a1	82	81	96	62	72	67
ENSMUSG00000024357	Sil1	554	454	422	389	445	386
ENSMUSG00000024359	Hspa9	11617	11054	11494	10565	10203	10846
ENSMUSG00000024360	Etf1	3670	3496	3725	3109	3593	3339
ENSMUSG00000024365	Cyp21a1	1	0	0	0	0	0
ENSMUSG00000024366	Gfra3	0	0	0	0	1	0
ENSMUSG00000024369	Nelfe	1499	1628	1476	1744	1510	1490
ENSMUSG00000024370	Cdc23	7767	7560	7468	8046	7161	7722
ENSMUSG00000024371	C2	15	10	22	6	26	8
ENSMUSG00000024376	Epb41l4a	207	125	188	245	153	112
ENSMUSG00000024378	Stard4	706	921	860	783	650	616
ENSMUSG00000024379	Tslp	0	0	0	3	0	1
ENSMUSG00000024381	Bin1	959	843	874	950	844	793
ENSMUSG00000024382	Ercc3	481	458	548	514	556	582
ENSMUSG00000024383	Map3k2	1819	2106	2374	1789	2362	1542
ENSMUSG00000024384	Iws1	3527	3956	3411	3824	3562	3836
ENSMUSG00000024386	Proc	0	0	0	4	1	0
ENSMUSG00000024387	Csnk2b	3161	3398	3036	3054	2985	3232
ENSMUSG00000024388	Myo7b	0	0	3	0	0	0
ENSMUSG00000024391	Apom	5	4	14	5	21	15
ENSMUSG00000024392	Bag6	6107	6227	6008	6921	6897	7504
ENSMUSG00000024393	Prrc2a	4347	4738	4164	5438	4809	4969
ENSMUSG00000024395	Lims2	13	7	5	1	12	15
ENSMUSG00000024397	Aif1	1	44	2	5	30	15
ENSMUSG00000024399	Ltb	0	4	3	2	0	0
ENSMUSG00000024400	Wdr33	4372	4729	4719	5134	4568	5091
ENSMUSG00000024401	Tnf	0	42	0	6	1	0
ENSMUSG00000024402	Lta	0	0	0	0	0	0
ENSMUSG00000024403	Atp6v1g2	237	118	154	148	136	173
ENSMUSG00000024404	Riok3	4289	4482	4284	4195	5035	5031
ENSMUSG00000024406	Pou5f1	8	14	4	5	3	9
ENSMUSG00000024409	Psors1c2	7	7	8	7	2	9
ENSMUSG00000024410	3110002H16Rik	699	518	562	651	683	756
ENSMUSG00000024411	Aqp4	15	4	14	41	49	27
ENSMUSG00000024413	Npc1	626	704	667	850	823	699
ENSMUSG00000024414	Mrpl27	1052	813	961	994	872	859
ENSMUSG00000024420	Zfp521	3305	2187	2831	2267	2748	2319
ENSMUSG00000024421	Lama3	17	4	22	14	6	7
ENSMUSG00000024422	Dhx16	1624	2007	1936	1901	1914	1866
ENSMUSG00000024423	Impact	1233	1160	1034	923	1143	1060
ENSMUSG00000024424	Ttc39c	663	673	564	672	566	670
ENSMUSG00000024425	Ndfip1	3632	3042	2968	2956	3320	3283
ENSMUSG00000024426	Atat1	6861	6068	6481	7124	7187	7016
ENSMUSG00000024427	Spry4	17	4	18	26	18	32
ENSMUSG00000024429	Gnl1	1888	1595	1684	1663	1914	1663
ENSMUSG00000024430	Cabyr	32	23	11	44	17	26
ENSMUSG00000024431	Nr3c1	291	364	436	271	248	270
ENSMUSG00000024436	Mrps18b	454	576	521	544	533	544
ENSMUSG00000024440	Pcdh12	0	0	0	7	0	0
ENSMUSG00000024442	0610009O20Rik	457	428	390	474	383	479
ENSMUSG00000024446	Rpp21	339	329	345	383	302	365
ENSMUSG00000024448	H2-M10.1	0	0	0	0	0	0
ENSMUSG00000024451	Arap3	3	11	0	2	17	49
ENSMUSG00000024454	Hdac3	4321	4554	3780	4173	3847	4067
ENSMUSG00000024456	Diaph1	587	669	619	729	852	745
