id	sym	wt_1	wt_2	wt_3	IFNgR_KO_1	IFNgR_KO_2	IFNgR_KO_3
ENSMUSG00000066148	Prpf4	855	630	875	695	1293	780
ENSMUSG00000066149	Cdc26	450	294	330	377	674	408
ENSMUSG00000066150	Slc31a1	2038	2480	1773	1706	3346	1913
ENSMUSG00000066151	Fkbp15	5440	4074	2362	3684	7698	4764
ENSMUSG00000066152	Slc31a2	1842	1290	606	931	2027	1064
ENSMUSG00000066170	E230001N04Rik	27	27	14	7	21	21
ENSMUSG00000066175	2510046G10Rik	7	7	12	2	13	15
ENSMUSG00000066191	Anks6	32	25	38	83	101	87
ENSMUSG00000066232	Ipo7	4802	3348	4412	4007	7374	4653
ENSMUSG00000066233	Tmem42	63	64	86	62	100	58
ENSMUSG00000066235	Pomgnt2	8	10	71	33	26	17
ENSMUSG00000066258	Trim12a	550	372	170	202	528	270
ENSMUSG00000066278	Vps37b	1129	711	575	680	1264	829
ENSMUSG00000066306	Numa1	3042	2277	3022	2525	4506	3221
ENSMUSG00000066324	Impad1	2028	1525	3988	1836	3178	1909
ENSMUSG00000066357	Wdr6	438	363	2062	705	815	705
ENSMUSG00000066363	Serpina3f	214	320	98	2	1	3
ENSMUSG00000066406	Akap13	5644	4264	2679	3538	7125	5335
ENSMUSG00000066415	Msl2	2090	1513	1323	1338	2948	1703
ENSMUSG00000066440	Zfyve26	1314	904	772	782	1680	1024
ENSMUSG00000066441	Rdh11	1060	900	1382	955	1574	1155
ENSMUSG00000066442	Mthfs	2032	1833	857	1450	2957	2014
ENSMUSG00000066456	Hmgn3	94	79	318	94	140	73
ENSMUSG00000066487	Gm5786	15	5	9	12	6	6
ENSMUSG00000066491	Gm6265	11	8	8	17	14	8
ENSMUSG00000066551	Hmgb1	414	297	445	256	591	339
ENSMUSG00000066553	Gm6969	15	10	17	8	19	10
ENSMUSG00000066568	Lsm14a	1433	1259	1442	1066	1816	1161
ENSMUSG00000066571	4931406P16Rik	1309	1011	1906	965	1757	1128
ENSMUSG00000066592	Gm7589	5	12	15	8	6	8
ENSMUSG00000066595	Mfsd7b	2962	2039	1355	2130	4103	2550
ENSMUSG00000066613	Zfp932	83	71	93	47	167	77
ENSMUSG00000066621	Tecpr1	1921	1522	7076	2247	2790	1991
ENSMUSG00000066637	Ttc32	146	67	119	135	188	109
ENSMUSG00000066640	Fbxl18	354	231	405	303	495	384
ENSMUSG00000066643	Wdr35	117	141	567	161	219	103
ENSMUSG00000066647	Gm5113	53	32	42	49	66	38
ENSMUSG00000066677	Pydc3	352	360	100	31	80	48
ENSMUSG00000066682	Pilrb2	486	345	176	378	710	506
ENSMUSG00000066684	Pilrb1	527	477	231	406	692	514
ENSMUSG00000066687	Zbtb16	48	39	28	41	60	54
ENSMUSG00000066735	Vkorc1l1	398	294	437	392	867	546
ENSMUSG00000066755	Tnfsf18	27	7	15	16	58	22
ENSMUSG00000066798	Zbtb6	1102	798	884	764	1681	943
ENSMUSG00000066800	Rnasel	2570	1716	1039	2396	4764	2774
ENSMUSG00000066829	Zfp810	208	187	224	141	315	208
ENSMUSG00000066838	Zfp772	88	80	107	62	129	86
ENSMUSG00000066839	Ecsit	497	363	638	587	777	589
ENSMUSG00000066842	Hmcn1	83	113	738	118	218	105
ENSMUSG00000066861	Oas1g	438	290	154	194	304	279
ENSMUSG00000066877	Nck2	230	189	297	198	346	216
ENSMUSG00000066880	Zfp617	165	95	156	115	244	127
ENSMUSG00000066892	Fbxl12	143	106	118	88	193	108
ENSMUSG00000066894	Vsig10	45	30	139	50	97	66
ENSMUSG00000066900	Suds3	1970	1451	1554	1772	2840	2034
ENSMUSG00000066952	Myo1h	15	11	50	10	17	22
ENSMUSG00000066975	Cryba4	62	43	25	22	34	27
ENSMUSG00000066979	Bub3	2816	1956	2822	2727	4284	3124
ENSMUSG00000067017	Gm3608	64	37	26	45	87	40
ENSMUSG00000067058	Rps15a-ps5	279	224	213	212	329	282
ENSMUSG00000067071	Hes6	422	253	408	451	633	491
ENSMUSG00000067148	Polr1c	869	596	1180	786	1224	945
ENSMUSG00000067150	Xpo5	1408	1041	1808	1283	2331	1513
ENSMUSG00000067158	Col4a4	8	4	31	4	3	6
ENSMUSG00000067161	Gm5560	26	22	20	23	41	33
ENSMUSG00000067194	Eif1ax	2468	1938	1904	2172	3872	2528
ENSMUSG00000067199	Frat1	49	27	11	30	37	32
ENSMUSG00000067203	H2-K2	337	160	89	89	240	104
ENSMUSG00000067212	H2-T23	5143	3958	1668	1301	2063	1608
ENSMUSG00000067219	Nipal1	6	10	11	8	8	11
ENSMUSG00000067224	Gm3695	9	15	16	10	24	15
ENSMUSG00000067235	H2-Q10	307	65	26	87	327	107
ENSMUSG00000067274	Rplp0	14238	11527	12452	14260	19270	16430
ENSMUSG00000067276	Capn6	13	8	61	5	10	6
ENSMUSG00000067288	Rps28	1315	1079	985	1164	1892	1446
ENSMUSG00000067297	Ifit1bl2	125	115	24	43	103	47
ENSMUSG00000067336	Bmpr2	624	619	759	450	946	657
ENSMUSG00000067341	H2-Eb2	71	41	25	51	127	156
ENSMUSG00000067344	Rps25-ps1	99	80	85	89	150	148
ENSMUSG00000067365	Tmem128	1043	684	743	696	1240	863
ENSMUSG00000067367	Lyar	552	408	546	403	823	486
ENSMUSG00000067369	Trmt2b	582	483	456	586	989	645
ENSMUSG00000067370	B3galt4	216	130	113	164	300	182
ENSMUSG00000067377	Tspan6	39	28	291	27	29	31
ENSMUSG00000067424	Zfp563	85	72	111	79	129	106
ENSMUSG00000067430	Zfp763	102	108	166	117	221	130
ENSMUSG00000067455	Hist1h4j	346	315	281	514	632	602
ENSMUSG00000067547	Gm7666	40	27	35	29	54	37
ENSMUSG00000067567	Hdac8	112	88	140	129	231	123
ENSMUSG00000067577	A430093F15Rik	24	18	10	10	10	16
ENSMUSG00000067586	S1pr3	66	70	25	39	78	64
ENSMUSG00000067591	Klra3	65	47	12	30	39	36
ENSMUSG00000067608	Pcna-ps2	31	31	40	43	74	47
ENSMUSG00000067610	Klri1	61	34	13	23	59	100
ENSMUSG00000067613	Krt83	10	0	0	1	5	5
ENSMUSG00000067629	Syngap1	9	3	21	4	4	7
ENSMUSG00000067653	Ankrd23	34	19	32	22	42	26
ENSMUSG00000067713	Prkag1	1638	1174	1339	1497	2346	1579
ENSMUSG00000067714	Lpar5	35	32	92	62	86	55
ENSMUSG00000067722	BC003965	526	287	387	476	776	534
ENSMUSG00000067767	Clec4b2	1	0	2	5	12	4
ENSMUSG00000067768	Xlr4b	26	8	10	17	33	13
ENSMUSG00000067787	Blcap	1023	615	482	512	1178	631
ENSMUSG00000067818	Myl9	24	28	217	25	24	12
ENSMUSG00000067825	Pex26	143	80	198	140	244	172
ENSMUSG00000067847	Romo1	385	289	408	445	617	460
ENSMUSG00000067851	Arfgef1	2467	1998	1995	1510	3145	1906
ENSMUSG00000067869	Tcea1-ps1	88	52	64	56	128	61
ENSMUSG00000067870	Rpl31-ps8	126	103	149	143	241	198
ENSMUSG00000067873	Htatsf1	854	739	670	688	1460	844
ENSMUSG00000067878	Mtap7d3	18	25	8	5	34	22
ENSMUSG00000067889	Sptbn2	28	19	24	13	18	12
ENSMUSG00000067916	Gm13139	265	237	144	172	393	177
ENSMUSG00000067924	Cxx1b	86	66	103	69	170	106
ENSMUSG00000067925	Cxx1a	12	14	35	33	58	28
ENSMUSG00000067928	Zfp760	98	70	186	94	184	132
ENSMUSG00000067929	Gm10226	33	20	12	11	36	16
ENSMUSG00000067931	Zfp948	328	219	291	203	395	237
ENSMUSG00000067942	Zfp160	454	374	358	304	542	348
ENSMUSG00000067995	Gtf2f2	1202	833	724	912	1735	1017
ENSMUSG00000068015	Lrch1	948	842	583	561	1109	801
ENSMUSG00000068036	Mllt4	1307	794	1935	935	1604	1290
ENSMUSG00000068039	Tcp1	8974	7318	8259	7831	13781	8870
ENSMUSG00000068040	Tm9sf4	1419	1380	1171	1398	2503	1704
ENSMUSG00000068101	Cenpm	69	55	158	134	151	135
ENSMUSG00000068114	Ccdc134	673	390	400	524	1092	642
ENSMUSG00000068115	Ninl	59	49	243	75	150	76
ENSMUSG00000068129	Cst7	56	47	25	43	123	59
ENSMUSG00000068130	Zfp442	44	26	84	53	72	53
ENSMUSG00000068134	Zfp120	1148	825	695	783	1697	877
ENSMUSG00000068141	Gm10232	21	17	21	9	26	11
ENSMUSG00000068184	Ndufaf2	123	103	169	136	193	132
ENSMUSG00000068200	Gm5931	24	30	18	23	32	25
ENSMUSG00000068205	Macrod2	16	5	45	6	36	15
ENSMUSG00000068206	Pick1	145	91	305	123	244	140
ENSMUSG00000068220	Lgals1	30505	21672	22348	38484	55024	38752
ENSMUSG00000068227	Il2rb	7	12	16	5	20	13
ENSMUSG00000068245	Phf11d	1259	1202	407	309	637	380
ENSMUSG00000068246	Apol9b	20	18	23	3	2	4
ENSMUSG00000068250	Amn1	608	402	271	254	675	333
ENSMUSG00000068264	Ap5s1	340	275	209	296	523	350
ENSMUSG00000068267	Cenpb	6113	4793	5122	7335	9956	7805
ENSMUSG00000068270	Shroom4	7	13	100	7	20	8
ENSMUSG00000068284	Usf3	713	673	595	384	869	579
ENSMUSG00000068290	Ddrgk1	1127	941	1116	968	1604	1174
ENSMUSG00000068299	Nat8f4	16	18	24	8	20	14
ENSMUSG00000068323	Slc4a5	9	8	17	6	10	15
ENSMUSG00000068328	Aup1	3282	2569	3102	2811	4391	3291
ENSMUSG00000068329	Htra2	1277	828	1241	1282	1936	1248
ENSMUSG00000068335	Dok1	1462	1094	972	1237	2002	1459
ENSMUSG00000068391	Chrac1	528	406	468	513	881	522
ENSMUSG00000068394	Cep152	436	333	449	273	603	383
ENSMUSG00000068417	Pnp2	26	35	17	21	31	27
ENSMUSG00000068457	Uty	1239	918	442	858	1881	1138
ENSMUSG00000068479	Mfap1a	298	272	261	194	508	311
ENSMUSG00000068523	Gng5	842	638	471	591	1115	607
ENSMUSG00000068551	Zfp467	144	122	142	100	167	162
ENSMUSG00000068566	Myadm	1958	1847	2167	1773	3400	2515
ENSMUSG00000068580	Zfyve19	491	391	399	536	831	591
ENSMUSG00000068587	Mgam	100	44	12	15	83	31
ENSMUSG00000068606	Gm4841	33	21	18	0	0	0
ENSMUSG00000068663	Clec16a	691	500	552	526	1013	729
ENSMUSG00000068689	Rps19-ps9	7	5	7	6	12	11
ENSMUSG00000068697	Myoz1	79	49	34	89	164	86
ENSMUSG00000068699	Flnc	7	5	9	3	5	10
ENSMUSG00000068732	Tmem167b	1666	1174	1052	1205	2318	1285
ENSMUSG00000068735	Trp53i11	9	5	4	15	19	37
ENSMUSG00000068739	Sars	4420	3319	5761	4248	5927	4372
ENSMUSG00000068740	Celsr2	28	17	156	46	55	55
ENSMUSG00000068742	Cry2	176	156	168	104	239	150
ENSMUSG00000068744	Psrc1	196	136	821	237	339	190
ENSMUSG00000068747	Sort1	2062	1653	7139	2512	3944	2879
ENSMUSG00000068749	Psma5	653	515	549	511	923	551
ENSMUSG00000068758	Il3ra	292	332	234	333	420	386
ENSMUSG00000068762	Gstm6	5	1	18	3	8	2
ENSMUSG00000068798	Rap1a	2356	1618	1156	1498	3277	1701
ENSMUSG00000068823	Csde1	15144	12452	11465	10937	20779	13191
ENSMUSG00000068854	Hist2h2be	244	156	200	249	359	305
ENSMUSG00000068855	Hist2h2ac	1345	1281	2501	1677	1885	2129
ENSMUSG00000068856	Sf3b4	126	145	179	118	276	177
ENSMUSG00000068874	Selenbp1	1046	970	1017	729	1284	823
ENSMUSG00000068876	Cgn	9	6	36	4	4	5
ENSMUSG00000068877	Selenbp2	5	5	4	9	6	11
ENSMUSG00000068882	Ssb	4231	3036	3083	2376	5850	2728
ENSMUSG00000068917	Clk2	947	575	721	549	1274	736
ENSMUSG00000068921	Dap3	1476	1124	1413	1245	2047	1492
ENSMUSG00000068922	Msto1	689	472	933	756	1021	778
ENSMUSG00000068923	Syt11	230	234	248	199	362	238
ENSMUSG00000068957	4930589L23Rik	62	63	22	29	30	17
ENSMUSG00000068959	Zfp619	174	173	115	144	334	188
ENSMUSG00000068966	Zbtb34	348	254	292	284	541	334
ENSMUSG00000068969	Rpl32-ps	12	4	9	6	9	13
ENSMUSG00000069011	Gm10254	17	17	34	24	29	29
ENSMUSG00000069020	Urm1	704	489	534	570	1010	650
ENSMUSG00000069045	Ddx3y	4061	2403	1213	1932	4943	2571
ENSMUSG00000069049	Eif2s3y	2767	1779	799	1361	3496	1593
ENSMUSG00000069089	Cdk7	892	578	846	788	1385	815
ENSMUSG00000069094	Pde7a	607	412	871	548	1068	673
ENSMUSG00000069114	Zbtb10	151	121	301	96	164	115
ENSMUSG00000069117	Gm10260	11	5	9	9	22	16
ENSMUSG00000069135	Fgfr1op	425	368	379	297	610	333
ENSMUSG00000069170	Adgrv1	12	6	8	3	6	2
ENSMUSG00000069171	Nr2f1	10	5	75	9	16	10
ENSMUSG00000069184	Zfp72	63	41	107	57	105	57
ENSMUSG00000069188	Gm13192	11	15	9	19	28	26
ENSMUSG00000069196	Gm10161	13	3	1	5	7	11
ENSMUSG00000069206	Zfp874a	204	116	162	142	287	213
ENSMUSG00000069208	Zfp825	58	56	50	60	112	58
ENSMUSG00000069236	Gm7251	9	12	18	14	15	18
ENSMUSG00000069237	Fam8a1	573	412	702	392	899	469
ENSMUSG00000069255	Dusp22	444	289	264	391	678	519
ENSMUSG00000069265	Hist1h3a	517	491	800	730	828	919
ENSMUSG00000069266	Hist1h4b	622	529	1162	965	965	1144
ENSMUSG00000069267	Hist1h3b	938	917	763	1347	1519	1859
ENSMUSG00000069268	Hist1h2bf	279	254	225	361	369	578
ENSMUSG00000069270	Hist1h2ac	611	524	1146	854	904	1075
ENSMUSG00000069272	Hist1h2ae	106	102	221	154	215	169
ENSMUSG00000069273	Hist1h3e	1759	1706	2859	2218	2466	2888
ENSMUSG00000069274	Hist1h4f	817	833	1299	1083	1276	1427
ENSMUSG00000069300	Hist1h2bj	806	707	1126	1078	1347	1582
ENSMUSG00000069301	Hist1h2ag	171	133	213	248	196	295
ENSMUSG00000069302	Hist1h2ah	210	158	266	275	267	333
ENSMUSG00000069308	Hist1h2bp	9	18	10	10	22	33
ENSMUSG00000069309	Hist1h2an	235	206	172	319	313	403
ENSMUSG00000069310	Hist1h3c	435	443	929	697	617	756
ENSMUSG00000069379	Gm4950	7	4	7	10	13	11
ENSMUSG00000069495	Epc2	1197	933	767	618	1565	915
ENSMUSG00000069515	Lyz1	1077	483	321	1097	2527	2529
ENSMUSG00000069516	Lyz2	200768	129281	75382	167666	353742	229370
ENSMUSG00000069520	Tmem19	949	782	758	946	1575	1155
ENSMUSG00000069539	Scyl2	2435	1726	1394	1697	3378	2091
ENSMUSG00000069540	Gm4925	16	25	9	9	9	11
ENSMUSG00000069554	I830134H01Rik	15	19	5	3	2	10
ENSMUSG00000069565	Dazap1	2103	1528	1809	1962	2794	1993
ENSMUSG00000069607	Cd300ld3	17	15	15	15	33	9
ENSMUSG00000069609	Cd300ld4	20	22	10	15	36	18
ENSMUSG00000069631	Strada	627	541	600	577	1024	682
ENSMUSG00000069633	Pex11g	39	30	38	36	99	73
ENSMUSG00000069662	Marcks	13073	10929	6366	7110	16265	9184
ENSMUSG00000069678	Pcgf1	54	44	96	41	103	60
ENSMUSG00000069682	Gm10275	15	22	31	41	52	36
ENSMUSG00000069713	4933406P04Rik	196	170	87	87	132	72
ENSMUSG00000069727	Gm5595	25	22	34	22	63	30
ENSMUSG00000069729	Arid1b	1793	1398	1436	1244	2490	1729
ENSMUSG00000069743	Zfp820	10	12	3	7	20	8
ENSMUSG00000069744	Psmb3	913	746	764	930	1339	904
ENSMUSG00000069755	Zfp125	35	22	78	34	41	34
ENSMUSG00000069769	Msi2	636	372	1608	509	869	434
ENSMUSG00000069792	Wfdc17	6983	3650	2272	5082	10462	5334
ENSMUSG00000069793	Slfn9	561	791	476	359	739	392
ENSMUSG00000069804	Gm10277	13	15	4	4	13	5
ENSMUSG00000069808	Fam57a	171	109	324	173	315	238
ENSMUSG00000069814	Ccdc92b	5	2	9	2	11	6
ENSMUSG00000069830	Nlrp1a	633	448	226	446	816	582
ENSMUSG00000069833	Ahnak	83573	64512	30590	56735	117467	87151
ENSMUSG00000069835	Sat2	20	6	47	54	39	32
ENSMUSG00000069844	Sco1	586	430	522	411	805	478
ENSMUSG00000069874	Irgm2	1387	1156	687	392	754	477
ENSMUSG00000069892	9930111J21Rik2	256	304	84	90	259	149
ENSMUSG00000069893	9930111J21Rik1	162	203	55	56	181	75
ENSMUSG00000069895	Atxn1l	1851	1379	1522	1453	2777	1845
ENSMUSG00000069899	Gm12166	9	4	10	11	26	13
ENSMUSG00000069910	Spdl1	642	501	507	681	1032	617
ENSMUSG00000069913	Anp32-ps	17	26	14	11	48	9
ENSMUSG00000069917	Hba-a2	10	19	41	14	10	5
ENSMUSG00000069919	Hba-a1	37	29	83	30	33	6
ENSMUSG00000069920	B3gnt9	76	52	86	106	151	74
ENSMUSG00000069939	Gm12070	29	25	36	23	32	31
ENSMUSG00000069972	Rps13-ps2	517	351	368	500	919	596
ENSMUSG00000070000	Fcho1	296	259	136	188	309	290
ENSMUSG00000070002	Ell	1424	843	525	643	1448	699
ENSMUSG00000070003	Ssbp4	1754	1251	1649	1873	2511	2134
ENSMUSG00000070031	Sp140	1412	1068	382	350	917	453
ENSMUSG00000070034	Sp110	1066	979	406	468	898	560
ENSMUSG00000070044	Fam149a	104	111	400	100	142	115
ENSMUSG00000070047	Fat1	307	266	2128	425	537	470
ENSMUSG00000070056	Mfhas1	1378	1056	858	1632	2678	2600
ENSMUSG00000070063	Snora33	33	14	47	27	63	35
ENSMUSG00000070167	Snora57	48	23	22	26	34	10
ENSMUSG00000070282	3000002C10Rik	23	13	24	32	52	30
ENSMUSG00000070283	Ndufaf3	294	260	241	345	563	400
ENSMUSG00000070284	Gmppb	1024	734	609	855	1537	1185
ENSMUSG00000070291	Ddx43	5	10	8	3	11	6
ENSMUSG00000070304	Scn2b	11	1	4	8	7	13
ENSMUSG00000070305	Mpzl3	189	94	56	88	168	155
ENSMUSG00000070315	4930581F22Rik	145	58	47	55	219	67
ENSMUSG00000070319	Eif3g	2138	1761	2209	2158	3316	2475
ENSMUSG00000070323	Mmp27	373	182	215	579	1026	552
ENSMUSG00000070327	Rnf213	30051	25734	9941	7266	16764	10450
ENSMUSG00000070331	Qrich2	3	1	10	3	4	0
ENSMUSG00000070336	Fbxo47	20	17	27	10	23	12
ENSMUSG00000070337	Gpr179	3	7	18	0	1	6
ENSMUSG00000070343	Gm10288	14	13	12	19	33	27
ENSMUSG00000070348	Ccnd1	5352	4372	4470	5006	7251	5708
ENSMUSG00000070354	Gm21975	2087	1767	918	1533	3286	1752
ENSMUSG00000070371	Prss36	23	18	41	26	42	38
ENSMUSG00000070372	Capza1	2198	1654	1067	1590	3330	1917
ENSMUSG00000070390	Nlrp1b	842	643	317	348	804	684
ENSMUSG00000070392	Gm20634	70	39	18	31	60	46
ENSMUSG00000070394	Tmem256	1089	797	828	1176	1866	1367
ENSMUSG00000070407	Hs3st3b1	234	136	69	168	342	375
ENSMUSG00000070420	Zscan25	149	142	194	169	290	242
ENSMUSG00000070424	Art5	37	42	335	41	71	49
ENSMUSG00000070425	Xntrpc	260	165	288	208	346	238
ENSMUSG00000070426	Rnf121	486	455	530	549	911	640
ENSMUSG00000070427	Il18bp	901	1138	408	137	254	190
ENSMUSG00000070436	Serpinh1	852	690	7649	1227	1032	762
ENSMUSG00000070443	Gm10291	7	4	3	5	10	6
ENSMUSG00000070461	9230112E08Rik	98	57	73	47	125	91
ENSMUSG00000070462	Mesdc1	1099	1004	850	1114	1700	1424
ENSMUSG00000070476	Fam217b	711	460	310	569	1079	928
ENSMUSG00000070490	Gm10293	9	15	7	14	25	10
ENSMUSG00000070493	Chchd2	2255	1816	2134	2130	3730	2324
ENSMUSG00000070501	BC094916	43	55	15	0	12	4
ENSMUSG00000070509	Rgma	3	4	33	1	1	2
ENSMUSG00000070520	Ndnl2	535	391	347	440	754	522
ENSMUSG00000070524	Fcrlb	644	432	197	338	654	455
ENSMUSG00000070544	Top1	2350	2046	1895	1364	3243	1799
ENSMUSG00000070565	Rasal2	128	102	231	182	317	260
ENSMUSG00000070572	Trmt112-ps2	6	6	7	6	21	7
ENSMUSG00000070577	Gm572	4	1	8	8	10	3
ENSMUSG00000070583	Fv1	66	46	82	44	94	81
ENSMUSG00000070604	Vsig10l	36	42	29	21	45	46
ENSMUSG00000070605	Gm13251	140	105	38	58	191	102
ENSMUSG00000070610	Gm13127	30	16	34	39	46	44
ENSMUSG00000070639	Lrrc8b	318	304	397	283	510	421
ENSMUSG00000070691	Runx3	423	452	198	187	414	298
ENSMUSG00000070697	Utp3	1184	1020	847	867	1575	906
ENSMUSG00000070699	Sars2	219	166	186	244	266	239
ENSMUSG00000070705	Eid2b	59	78	80	64	113	70
ENSMUSG00000070709	1700049G17Rik	101	66	96	78	141	119
ENSMUSG00000070717	Gm10300	22	27	4	12	18	18
ENSMUSG00000070729	Gm12966	85	77	40	26	104	53
ENSMUSG00000070730	Rmdn3	1174	739	765	687	1080	725
ENSMUSG00000070732	Rbm44	15	17	7	13	56	38
ENSMUSG00000070733	Fryl	1555	1030	1178	1005	2084	1425
ENSMUSG00000070737	Gm12942	212	172	149	162	348	228
ENSMUSG00000070738	Dgkd	3548	2287	2219	3053	5805	3323
ENSMUSG00000070780	Rbm47	2373	1863	1092	1366	2720	1729
ENSMUSG00000070803	Cited4	37	26	25	14	14	15
ENSMUSG00000070808	Gltscr1	87	52	49	39	118	73
ENSMUSG00000070814	6330408A02Rik	74	76	117	90	187	122
ENSMUSG00000070822	Zscan18	10	3	2	3	15	7
ENSMUSG00000070858	Gm1673	24	12	32	12	23	40
ENSMUSG00000070868	Skint3	310	178	64	108	317	153
ENSMUSG00000070871	Ccnyl1	92	72	118	113	221	110
ENSMUSG00000070873	Lilra5	111	175	77	78	96	79
ENSMUSG00000070883	Ccdc173	21	14	21	17	17	23
ENSMUSG00000070891	Gm12689	10	0	0	0	2	2
ENSMUSG00000070923	Klhl9	7663	5665	5589	6268	11700	8090
ENSMUSG00000070934	Rraga	866	856	742	777	1140	759
ENSMUSG00000070939	Tgfbrap1	954	752	905	1040	2055	1351
ENSMUSG00000070942	Il1rl2	154	110	73	134	243	350
ENSMUSG00000070953	Rabepk	350	295	345	340	563	389
ENSMUSG00000070960	Gm19680	1	5	2	13	8	7
ENSMUSG00000070972	Dnajc25	332	260	343	295	484	346
ENSMUSG00000070997	1700055D18Rik	40	25	27	20	39	25
ENSMUSG00000071014	Ndufb6	947	654	903	851	1478	986
ENSMUSG00000071035	Gm5499	26	14	36	33	47	24
ENSMUSG00000071037	Camkmt	21	27	35	24	63	44
ENSMUSG00000071041	Gm15210	197	129	208	217	357	235
ENSMUSG00000071042	Rasgrp3	160	127	1076	265	415	286
ENSMUSG00000071054	Safb	1437	1003	1229	788	1737	1032
ENSMUSG00000071064	Zfp827	28	25	175	20	38	26
ENSMUSG00000071068	Treml2	821	686	254	430	1043	565
ENSMUSG00000071072	Ptges3	1179	1004	1279	1104	2113	1289
ENSMUSG00000071074	Yipf3	1305	899	498	468	1534	684
ENSMUSG00000071076	Jund	4715	3140	2664	3150	4609	3950
ENSMUSG00000071078	Nr2c2ap	190	180	229	250	396	300
ENSMUSG00000071103	1700029J07Rik	40	11	21	13	38	20
ENSMUSG00000071151	Gm4799	48	30	25	38	69	34
ENSMUSG00000071172	Srsf3	3895	2664	3182	2348	5311	3111
ENSMUSG00000071176	Arhgef10	149	119	275	105	175	104
ENSMUSG00000071180	Smim15	2887	1993	1455	2396	4375	2581
ENSMUSG00000071192	Wfikkn1	8	12	7	8	17	12
ENSMUSG00000071202	Ccdc78	11	3	5	0	6	1
ENSMUSG00000071203	Naip5	559	416	207	349	755	502
ENSMUSG00000071252	2210408I21Rik	75	52	134	58	85	67
ENSMUSG00000071253	Slc25a16	529	345	343	423	830	510
ENSMUSG00000071256	Zfp213	269	179	315	245	382	313
ENSMUSG00000071266	Zfp946	127	90	95	102	181	94
ENSMUSG00000071267	Zfp942	481	286	327	217	657	270
ENSMUSG00000071281	Zfp65	473	375	370	343	785	465
ENSMUSG00000071291	Zfp58	274	180	290	167	375	304
ENSMUSG00000071302	2610044O15Rik8	32	21	29	13	52	16
ENSMUSG00000071311	Gpr31b	21	37	9	5	9	2
ENSMUSG00000071324	Armc2	17	9	43	15	73	31
ENSMUSG00000071335	Mfsd4b3	59	28	14	31	75	33
ENSMUSG00000071337	Tia1	960	652	1463	835	1673	987
ENSMUSG00000071342	Lsmem1	12	11	4	3	10	7
ENSMUSG00000071343	Gm10327	12	19	31	17	26	16
ENSMUSG00000071350	Setdb2	693	528	379	362	723	429
ENSMUSG00000071359	Tbpl1	925	681	724	835	1548	1054
ENSMUSG00000071369	Map3k5	1214	778	594	819	1856	1010
ENSMUSG00000071379	Hpcal1	1552	1341	835	1282	2262	1556
ENSMUSG00000071415	Rpl23	3187	2542	2610	2741	4651	2954
ENSMUSG00000071419	Rps15-ps2	11	22	19	20	57	28
ENSMUSG00000071451	Psmg4	483	277	304	360	535	362
ENSMUSG00000071454	Dtnb	163	164	388	123	217	141
ENSMUSG00000071456	1110002L01Rik	85	50	159	83	132	53
ENSMUSG00000071477	Zfp777	295	310	579	319	588	423
ENSMUSG00000071478	Hist1h2ad	116	78	123	190	249	325
ENSMUSG00000071516	Hist1h2ai	418	401	270	601	573	795
ENSMUSG00000071528	Usmg5	28	11	17	7	36	9
ENSMUSG00000071533	Pcnp	671	511	460	520	1056	573
ENSMUSG00000071537	Klrg2	61	24	23	48	45	53
ENSMUSG00000071547	Nt5dc2	2041	1684	1421	2207	3150	2137
ENSMUSG00000071561	BC100530	25	1	0	0	20	0
ENSMUSG00000071562	Stfa1	28	1	2	1	30	10
ENSMUSG00000071573	Rnls	38	40	22	32	73	51
ENSMUSG00000071632	2510002D24Rik	68	41	29	74	125	70
ENSMUSG00000071636	Rimbp3	10	3	4	0	1	2
ENSMUSG00000071637	Cebpd	818	398	339	690	1076	879
ENSMUSG00000071640	Stxbp3-ps	14	5	4	2	14	11
ENSMUSG00000071644	Eef1g	2110	1638	1925	2283	3367	2568
ENSMUSG00000071645	Tut1	807	553	601	605	1058	717
ENSMUSG00000071646	Mta2	3907	2924	2591	3536	6119	4334
ENSMUSG00000071647	Eml3	1050	719	696	969	1492	1290
ENSMUSG00000071648	Rom1	41	37	35	39	72	76
ENSMUSG00000071649	B3gat3	842	606	555	856	1277	967
ENSMUSG00000071650	Ganab	4219	3719	3358	3838	6939	4911
ENSMUSG00000071652	Ints5	497	482	513	557	755	765
ENSMUSG00000071653	1810009A15Rik	817	618	520	840	1486	785
ENSMUSG00000071654	Uqcc3	274	250	163	337	497	329
ENSMUSG00000071655	Ubxn1	2655	2061	1877	2344	3585	2566
ENSMUSG00000071656	Lrrn4cl	36	10	151	24	31	6
ENSMUSG00000071657	Bscl2	1489	1183	827	1240	2140	1490
ENSMUSG00000071659	Hnrnpul2	2037	1876	1458	1480	2934	1999
ENSMUSG00000071660	Ttc9c	1106	741	823	919	1633	1145
ENSMUSG00000071661	Zbtb3	83	71	66	71	128	111
ENSMUSG00000071662	Polr2g	973	831	888	904	1523	1040
ENSMUSG00000071665	Foxr2	89	63	650	93	166	59
ENSMUSG00000071669	Snx29	537	584	342	487	888	580
ENSMUSG00000071708	Sms	334	259	195	233	514	282
ENSMUSG00000071711	Mpst	269	306	449	405	503	420
ENSMUSG00000071713	Csf2rb	8591	6183	2678	3802	8343	5732
ENSMUSG00000071714	Csf2rb2	911	805	256	298	714	438
ENSMUSG00000071715	Ncf4	3771	2893	1371	2662	4807	3122
