id	sym	siCTR_1	siCTR_2	siCTR_3	siER_1	siER_2	siER_3
ENSG00000165046	LETM2	116	112	251	92	75	127
ENSG00000165055	METTL2B	1343	1250	2531	1290	1030	1449
ENSG00000165060	FXN	585	555	1023	443	413	521
ENSG00000165061	ZMAT4	25	59	125	52	77	92
ENSG00000165071	TMEM71	0	1	1	1	1	2
ENSG00000165072	MAMDC2	15	19	29	24	20	29
ENSG00000165076	PRSS37	1	1	1	2	0	1
ENSG00000165078	CPA6	283	274	562	512	487	724
ENSG00000165084	C8orf34	11	7	9	3	1	1
ENSG00000165091	TMC1	3	4	5	5	3	1
ENSG00000165092	ALDH1A1	1	0	1	0	0	0
ENSG00000165097	KDM1B	2307	2423	4606	2015	1751	2253
ENSG00000165102	HGSNAT	1451	1516	3010	1970	1697	2370
ENSG00000165105	RASEF	4163	3181	5719	8722	5155	6715
ENSG00000165113	GKAP1	460	476	869	621	524	682
ENSG00000165115	KIF27	532	503	920	906	654	849
ENSG00000165118	C9orf64	2032	2112	3834	1670	1446	2100
ENSG00000165119	HNRNPK	61206	63168	119198	69382	59886	85387
ENSG00000165120	SSMEM1	0	0	1	1	0	0
ENSG00000165121	RP11-213G2.3	118	112	215	190	135	195
ENSG00000165124	SVEP1	3	2	6	5	4	5
ENSG00000165125	TRPV6	13	8	21	14	9	14
ENSG00000165131	C7orf34	0	0	1	1	1	1
ENSG00000165138	ANKS6	1762	1640	3278	2611	1818	2755
ENSG00000165140	FBP1	28002	28212	54842	27241	23902	34961
ENSG00000165152	TMEM246	0	0	1	1	0	1
ENSG00000165156	ZHX1	7161	7262	13291	6142	4683	6710
ENSG00000165164	CFAP47	3	4	6	5	4	4
ENSG00000165168	CYBB	10	5	23	9	12	17
ENSG00000165169	DYNLT3	3003	2873	5242	2989	2749	3542
ENSG00000165171	WBSCR27	93	99	207	118	97	170
ENSG00000165175	MID1IP1	3008	2700	5634	2797	2219	3174
ENSG00000165181	C9orf84	56	37	52	82	23	28
ENSG00000165182	CXorf58	2	3	4	4	1	2
ENSG00000165185	KIAA1958	1219	1422	2661	1774	1272	1802
ENSG00000165186	PTCHD1	0	0	0	1	1	0
ENSG00000165188	RNF183	14	17	34	13	17	20
ENSG00000165192	ASB11	5	6	6	3	2	1
ENSG00000165194	PCDH19	75	82	137	82	70	114
ENSG00000165195	PIGA	1072	1045	2074	1296	1120	1334
ENSG00000165197	VEGFD	2	1	1	1	0	2
ENSG00000165204	OR1K1	0	0	0	1	0	0
ENSG00000165209	STRBP	6552	6635	12152	8071	6530	9105
ENSG00000165215	CLDN3	10347	9537	20906	9937	9391	14177
ENSG00000165219	GAPVD1	14307	14024	26104	15979	12217	17057
ENSG00000165233	CARD19	1143	1096	2175	1141	1002	1465
ENSG00000165238	WNK2	1223	1209	2521	2307	1587	2306
ENSG00000165240	ATP7A	2178	2483	4658	2538	2068	2776
ENSG00000165244	ZNF367	1866	2131	4003	1083	1099	1356
ENSG00000165259	HDX	14	6	28	10	16	26
ENSG00000165264	NDUFB6	2116	2029	4104	1881	1757	2575
ENSG00000165269	AQP7	14	16	24	20	15	29
ENSG00000165271	NOL6	3444	3072	6128	3244	2469	3528
ENSG00000165272	AQP3	9146	6794	13211	10601	7933	11963
ENSG00000165275	TRMT10B	327	364	637	412	283	405
ENSG00000165280	VCP	37015	37934	73245	40428	36428	52497
ENSG00000165282	PIGO	4144	4287	8433	5238	4689	6966
ENSG00000165283	STOML2	4400	4602	9002	3541	3255	5079
ENSG00000165288	BRWD3	456	495	805	730	492	660
ENSG00000165300	SLITRK5	7	9	29	22	35	40
ENSG00000165304	MELK	2550	3170	6311	1475	1428	2005
ENSG00000165309	ARMC3	9	3	6	10	12	8
ENSG00000165312	OTUD1	1233	1266	2253	1747	1695	2227
ENSG00000165322	ARHGAP12	5718	5338	9755	8353	6261	8365
ENSG00000165323	FAT3	0	0	1	0	0	0
ENSG00000165338	HECTD2	809	834	1526	1223	717	1018
ENSG00000165355	FBXO33	2065	2152	4005	1995	1687	2301
ENSG00000165359	INTS6L	498	601	1129	605	429	632
ENSG00000165370	GPR101	0	0	0	1	0	0
ENSG00000165376	CLDN2	1	1	0	0	0	2
ENSG00000165379	LRFN5	224	289	487	291	329	488
ENSG00000165389	SPTSSA	5617	6897	11086	5581	6329	8456
ENSG00000165392	WRN	764	782	1503	607	475	689
ENSG00000165406	MARCH8	222	300	512	446	423	658
ENSG00000165409	TSHR	2	4	1	9	2	2
ENSG00000165410	CFL2	1433	1373	2535	1687	1196	1726
ENSG00000165416	SUGT1	2810	2789	5468	3018	2712	3982
ENSG00000165417	GTF2A1	3917	4466	7612	5028	4797	6079
ENSG00000165424	ZCCHC24	610	648	1270	561	457	609
ENSG00000165434	PGM2L1	2538	2218	4159	6115	5024	6473
ENSG00000165443	PHYHIPL	0	0	1	0	0	0
ENSG00000165449	SLC16A9	1154	1030	2013	619	566	772
ENSG00000165457	FOLR2	0	0	2	1	0	1
ENSG00000165458	INPPL1	13797	13909	28216	15409	11166	17048
ENSG00000165462	PHOX2A	1	0	0	0	0	0
ENSG00000165471	MBL2	1	0	0	0	0	0
ENSG00000165474	GJB2	165	164	294	134	100	139
ENSG00000165475	CRYL1	2425	2208	4213	2620	2189	3236
ENSG00000165476	REEP3	4850	5139	9057	6236	5758	7397
ENSG00000165480	SKA3	1741	2158	4048	923	969	1354
ENSG00000165487	MICU2	6245	5682	10148	7385	6421	8848
ENSG00000165490	DDIAS	1279	1496	2806	342	300	454
ENSG00000165494	PCF11	5817	6686	12280	6586	5027	7222
ENSG00000165495	PKNOX2	12	11	16	23	22	30
ENSG00000165501	LRR1	1391	1520	2898	1060	905	1272
ENSG00000165502	RPL36AL	13367	14514	27048	12896	11414	17162
ENSG00000165506	DNAAF2	1261	1377	2434	1336	1240	1764
ENSG00000165507	C10orf10	46	34	47	85	42	71
ENSG00000165509	MAGEC3	7	22	33	13	10	22
ENSG00000165511	C10orf25	4	8	9	7	7	11
ENSG00000165512	ZNF22	340	376	684	562	466	697
ENSG00000165516	KLHDC2	3012	2590	4895	3779	2731	3847
ENSG00000165521	EML5	331	428	753	749	462	730
ENSG00000165525	NEMF	3320	3509	6078	3959	2954	4272
ENSG00000165526	RPUSD4	683	631	1337	656	515	775
ENSG00000165527	ARF6	14496	16220	30577	14321	14919	20003
ENSG00000165533	TTC8	2205	2115	3941	3137	2503	3625
ENSG00000165548	TMEM63C	607	558	1161	671	534	787
ENSG00000165553	NGB	1	0	2	1	1	3
ENSG00000165555	NOXRED1	49	48	66	82	55	50
ENSG00000165566	AMER2	185	142	284	429	299	367
ENSG00000165568	AKR1E2	714	660	1295	685	520	730
ENSG00000165572	KBTBD6	1170	1160	2024	1747	1716	2233
ENSG00000165588	OTX2	0	1	1	0	0	0
ENSG00000165591	FAAH2	372	448	787	315	278	458
ENSG00000165606	DRGX	7	0	2	1	3	4
ENSG00000165609	NUDT5	4181	4146	8339	3450	2926	4233
ENSG00000165617	DACT1	2	1	2	0	3	4
ENSG00000165621	OXGR1	12	9	24	17	13	20
ENSG00000165623	UCMA	0	0	0	1	0	1
ENSG00000165626	BEND7	545	510	1026	1153	938	1274
ENSG00000165629	ATP5C1	16220	16772	30758	14228	12246	17673
ENSG00000165630	PRPF18	977	940	1640	902	878	1197
ENSG00000165632	TAF3	2100	2235	4252	2378	2041	2867
ENSG00000165633	VSTM4	0	1	0	1	1	1
ENSG00000165637	VDAC2	8735	8865	17241	8696	8076	11466
ENSG00000165643	SOHLH1	5	0	0	1	0	3
ENSG00000165644	COMTD1	647	513	1060	586	428	718
ENSG00000165646	SLC18A2	12	12	32	17	12	30
ENSG00000165650	PDZD8	2627	2818	5060	3102	2499	3297
ENSG00000165655	ZNF503	328	317	520	312	296	417
ENSG00000165660	FAM175B	1448	1473	2776	1705	1461	2019
ENSG00000165661	QSOX2	2020	1889	3800	2418	2032	2789
ENSG00000165669	FAM204A	2137	2225	4115	2209	1823	2580
ENSG00000165671	NSD1	10556	11705	22117	14889	11188	14929
ENSG00000165672	PRDX3	11182	11163	21446	8435	6745	9533
ENSG00000165675	ENOX2	2045	2282	4320	2311	2029	2795
ENSG00000165678	GHITM	12895	13241	24690	17500	16488	23300
ENSG00000165684	SNAPC4	1562	1452	2926	2218	1708	2541
ENSG00000165685	TMEM52B	1	0	0	0	0	1
ENSG00000165688	PMPCA	4934	4572	9320	4767	4070	6015
ENSG00000165689	SDCCAG3	2844	2588	5137	3433	2371	3647
ENSG00000165694	FRMD7	36	60	94	6	18	11
ENSG00000165695	AK8	66	68	140	130	113	165
ENSG00000165698	SPACA9	276	234	417	307	264	371
ENSG00000165699	TSC1	3924	4086	7668	6322	4214	6154
ENSG00000165702	GFI1B	2	7	13	1	5	4
ENSG00000165704	HPRT1	4882	5177	9603	3403	3100	4266
ENSG00000165714	BORCS5	364	399	721	377	387	484
ENSG00000165716	FAM69B	241	238	435	294	253	379
ENSG00000165724	ZMYND19	2426	2180	4574	2684	1911	3099
ENSG00000165730	STOX1	529	562	1006	550	480	743
ENSG00000165731	RET	7380	8263	17193	3603	3422	4982
ENSG00000165732	DDX21	7860	7788	14672	8524	6439	8821
ENSG00000165733	BMS1	4398	5119	9569	5082	3945	5854
ENSG00000165752	STK32C	715	705	1365	585	523	807
ENSG00000165757	KIAA1462	215	215	372	342	307	442
ENSG00000165762	OR4K2	0	1	0	0	0	0
ENSG00000165775	FUNDC2	4121	4300	7840	3981	3583	5144
ENSG00000165782	TMEM55B	3229	3422	6786	3349	2734	4283
ENSG00000165792	METTL17	2030	1968	3759	2053	1383	2266
ENSG00000165794	SLC39A2	11	13	10	12	12	3
ENSG00000165795	NDRG2	1283	1333	2582	2007	1828	2745
ENSG00000165799	RNASE7	2	3	1	0	2	0
ENSG00000165801	ARHGEF40	328	325	650	469	300	419
ENSG00000165802	NSMF	4592	4604	8858	6732	5142	7712
ENSG00000165804	ZNF219	2040	1841	3551	1298	1107	1666
ENSG00000165805	C12orf50	165	145	226	160	77	163
ENSG00000165806	CASP7	3720	3799	7318	4716	4070	5578
ENSG00000165807	PPP1R36	55	49	83	56	39	49
ENSG00000165810	BTNL9	160	189	342	260	179	254
ENSG00000165813	CCDC186	3499	3688	6352	4567	3397	4661
ENSG00000165816	VWA2	18	29	42	18	21	36
ENSG00000165819	METTL3	1816	1925	3752	1605	987	1610
ENSG00000165821	SALL2	721	830	1617	896	913	1257
ENSG00000165828	PRAP1	0	0	0	0	1	0
ENSG00000165832	TRUB1	2886	3039	5219	2864	2527	3306
ENSG00000165837	ERICH6B	15	10	29	30	14	16
ENSG00000165861	ZFYVE1	2811	2740	5363	3285	2762	3930
ENSG00000165863	C10orf82	212	199	341	200	177	309
ENSG00000165868	HSPA12A	400	443	766	667	597	819
ENSG00000165874	FAM35BP	61	76	117	58	39	56
ENSG00000165879	FRAT1	520	565	1071	445	400	573
ENSG00000165886	UBTD1	935	775	1654	1046	873	1219
ENSG00000165887	ANKRD2	41	29	31	27	12	17
ENSG00000165891	E2F7	1314	1743	3354	980	801	1113
ENSG00000165895	ARHGAP42	489	523	885	753	626	799
ENSG00000165898	ISCA2	1590	1684	3355	1729	1651	2298
ENSG00000165899	OTOGL	73	82	179	53	56	78
ENSG00000165905	LARGE2	341	335	653	371	308	494
ENSG00000165912	PACSIN3	2004	2319	4675	2217	1988	3108
ENSG00000165914	TTC7B	1248	1269	2458	964	740	1128
ENSG00000165915	SLC39A13	1450	1276	2635	1960	1516	2446
ENSG00000165916	PSMC3	10039	11673	23269	8687	7873	11695
ENSG00000165917	RAPSN	3	4	6	7	4	8
ENSG00000165923	AGBL2	77	109	159	90	63	108
ENSG00000165929	TC2N	8668	8901	15928	9153	7503	9773
ENSG00000165934	CPSF2	7573	8184	15137	8135	7483	9981
ENSG00000165935	SMCO2	2	8	9	9	9	10
ENSG00000165943	MOAP1	3637	3413	6412	4906	3854	5750
ENSG00000165948	IFI27L1	158	212	409	77	76	104
ENSG00000165949	IFI27	1787	1592	2812	3850	3408	5246
ENSG00000165953	SERPINA12	2	0	1	12	4	4
ENSG00000165959	CLMN	3936	3299	6441	5579	3459	4829
ENSG00000165966	PDZRN4	0	0	0	2	0	1
ENSG00000165970	SLC6A5	1	0	1	1	0	0
ENSG00000165972	CCDC38	0	3	3	3	1	4
ENSG00000165973	NELL1	0	0	0	0	1	0
ENSG00000165983	PTER	1052	1151	2206	1102	994	1312
ENSG00000165985	C1QL3	17	14	33	22	15	21
ENSG00000165995	CACNB2	30	35	46	37	31	45
ENSG00000165996	HACD1	754	777	1394	922	859	1142
ENSG00000165997	ARL5B	3189	3813	6582	4416	4308	5461
ENSG00000166002	SMCO4	80	85	162	84	72	126
ENSG00000166004	CEP295	893	991	1828	944	570	863
ENSG00000166006	KCNC2	1	3	3	0	0	1
ENSG00000166012	TAF1D	1249	1321	2439	1269	862	1264
ENSG00000166016	ABTB2	1396	1346	2703	1927	1451	2120
ENSG00000166024	R3HCC1L	1581	1642	2904	1636	1172	1741
ENSG00000166025	AMOTL1	2625	2370	4558	2363	1816	2584
ENSG00000166033	HTRA1	872	912	1794	2042	2141	3248
ENSG00000166035	LIPC	5	9	7	5	9	2
ENSG00000166037	CEP57	1214	1420	2626	1046	953	1335
ENSG00000166046	TCP11L2	475	376	724	1179	838	1093
ENSG00000166049	PASD1	2	0	2	0	2	2
ENSG00000166068	SPRED1	602	605	1173	764	678	946
ENSG00000166073	GPR176	465	628	1142	371	367	519
ENSG00000166086	JAM3	17	24	29	14	10	12
ENSG00000166090	IL25	0	1	0	1	0	1
ENSG00000166104	RP11-299H22.3	0	1	1	0	0	1
ENSG00000166105	GLB1L3	1	0	1	0	0	0
ENSG00000166106	ADAMTS15	29	30	67	51	50	55
ENSG00000166111	SVOP	5	0	10	3	4	7
ENSG00000166123	GPT2	1583	1632	3202	2295	1793	2631
ENSG00000166126	AMN	16	8	21	26	14	13
ENSG00000166128	RAB8B	1653	1727	3075	2255	2002	2707
ENSG00000166130	IKBIP	646	679	1272	870	755	970
ENSG00000166133	RPUSD2	437	448	873	389	347	522
ENSG00000166135	HIF1AN	5794	6308	11950	7685	6856	9530
ENSG00000166136	NDUFB8	467	470	918	445	393	616
ENSG00000166140	ZFYVE19	1432	1621	3182	1333	1175	1743
ENSG00000166143	PPP1R14D	10	3	10	5	1	4
ENSG00000166145	SPINT1	12163	11209	22266	16287	13909	20407
ENSG00000166147	FBN1	708	587	1081	3955	1933	2647
ENSG00000166148	AVPR1A	2	0	1	1	0	1
ENSG00000166153	DEPDC4	95	126	189	95	96	116
ENSG00000166157	TPTE	17	11	25	26	10	16
ENSG00000166159	LRTM2	5	7	10	0	1	6
ENSG00000166164	BRD7	3792	3884	7148	3990	3316	4633
ENSG00000166165	CKB	1402	1550	3183	1721	1885	2792
ENSG00000166166	TRMT61A	1635	1562	3444	1837	1356	2087
ENSG00000166167	BTRC	2675	3080	5876	3097	2874	4056
ENSG00000166169	POLL	1191	1220	2387	1474	1119	1752
ENSG00000166170	BAG5	5928	6231	12019	6793	6462	8705
ENSG00000166171	DPCD	693	664	1239	891	736	1151
ENSG00000166173	LARP6	469	386	743	835	831	1191
ENSG00000166181	API5	6961	7498	13658	7283	6266	8375
ENSG00000166183	ASPG	112	85	154	95	61	96
ENSG00000166188	ZNF319	377	347	727	607	452	742
ENSG00000166189	HPS6	1775	1807	3636	1670	1568	2255
ENSG00000166192	SENP8	548	570	1086	600	592	727
ENSG00000166197	NOLC1	8206	8668	16749	8558	7332	10786
ENSG00000166199	ALKBH3	529	603	1017	514	462	706
ENSG00000166200	COPS2	6644	6799	11843	6553	5935	8020
ENSG00000166206	GABRB3	0	0	0	1	2	0
ENSG00000166211	SPIC	0	0	0	0	0	1
ENSG00000166220	TBATA	2	2	2	2	1	0
ENSG00000166224	SGPL1	9536	9976	19053	12743	11134	15522
ENSG00000166225	FRS2	4233	4633	8326	4846	4460	5878
ENSG00000166226	CCT2	20272	20486	39733	19194	17209	23897
ENSG00000166228	PCBD1	3916	3720	7414	2804	2354	3609
ENSG00000166233	ARIH1	7378	7739	14149	9045	6749	9435
ENSG00000166246	C16orf71	96	85	147	176	184	307
ENSG00000166250	CLMP	20	22	34	21	16	16
ENSG00000166257	SCN3B	0	0	0	0	2	0
ENSG00000166260	COX11	3183	3282	6242	3190	3037	4278
ENSG00000166261	ZNF202	444	464	831	463	342	497
ENSG00000166262	FAM227B	199	194	356	184	131	219
ENSG00000166263	STXBP4	716	778	1419	1000	908	1145
ENSG00000166265	CYYR1	1	0	0	0	1	0
ENSG00000166266	CUL5	2534	2548	4466	2916	2544	3247
ENSG00000166268	MYRFL	54	44	117	45	38	52
ENSG00000166272	WBP1L	5471	5807	11191	5944	5302	7440
ENSG00000166275	BORCS7	1445	1305	2397	1321	1206	1605
ENSG00000166278	C2	18	23	34	21	12	22
ENSG00000166289	PLEKHF1	143	133	276	107	78	115
ENSG00000166295	ANAPC16	6487	6561	12255	6588	5839	8225
ENSG00000166311	SMPD1	747	669	1431	642	528	765
ENSG00000166313	APBB1	6	7	7	6	3	11
ENSG00000166317	SYNPO2L	3	2	5	1	1	1
ENSG00000166321	NUDT13	149	142	251	123	65	108
ENSG00000166323	C11orf65	30	20	53	51	31	35
ENSG00000166326	TRIM44	8092	8739	16582	11107	9646	13527
ENSG00000166329	CCDC182	0	0	1	0	0	0
ENSG00000166333	ILK	110	131	232	122	101	133
ENSG00000166337	TAF10	1768	1679	3489	1340	1156	1752
ENSG00000166340	TPP1	4399	4588	9163	3757	3468	5095
ENSG00000166341	DCHS1	3	4	15	7	6	4
ENSG00000166343	MSS51	31	30	71	56	31	48
ENSG00000166347	CYB5A	2908	2654	5186	2561	2096	3194
ENSG00000166348	USP54	1041	1274	2300	1310	966	1391
ENSG00000166349	RAG1	2	3	2	3	10	12
ENSG00000166352	C11orf74	151	157	287	153	182	205
ENSG00000166359	WDR88	142	117	264	157	90	174
ENSG00000166377	ATP9B	1403	1445	2674	1648	1177	1688
ENSG00000166387	PPFIBP2	515	471	872	491	342	512
ENSG00000166391	MOGAT2	0	1	1	1	0	1
ENSG00000166394	CYB5R2	4	3	4	6	3	3
ENSG00000166396	SERPINB7	2	0	0	0	0	0
ENSG00000166398	KIAA0355	1110	1127	2179	1743	1314	1904
ENSG00000166401	SERPINB8	90	106	165	117	120	133
ENSG00000166402	TUB	32	25	54	61	30	38
ENSG00000166405	RIC3	2	0	5	2	4	3
ENSG00000166407	LMO1	9	10	18	12	12	13
ENSG00000166411	IDH3A	2484	2445	4653	2735	2389	3349
ENSG00000166415	WDR72	6	8	12	8	9	3
ENSG00000166426	CRABP1	495	562	1178	399	428	753
ENSG00000166428	PLD4	5	4	19	10	11	5
ENSG00000166432	ZMAT1	834	945	1625	1969	969	1412
ENSG00000166435	XRRA1	329	352	706	377	308	463
ENSG00000166436	TRIM66	855	879	1575	1018	482	768
ENSG00000166439	RNF169	1530	1846	3409	2077	1709	2263
ENSG00000166441	RPL27A	21071	19001	36407	17722	15872	23298
ENSG00000166444	ST5	146	202	422	195	216	301
ENSG00000166446	CDYL2	4723	5053	8871	7249	5558	7397
ENSG00000166448	TMEM130	14	12	17	8	3	8
ENSG00000166450	PRTG	421	384	792	571	323	465
ENSG00000166451	CENPN	3354	4323	8180	2349	2308	3302
ENSG00000166452	AKIP1	796	863	1590	687	611	846
ENSG00000166454	ATMIN	12837	13440	25238	14169	12336	16910
ENSG00000166455	C16orf46	258	235	448	257	233	321
ENSG00000166471	TMEM41B	2209	2130	3794	1977	1447	1997
ENSG00000166473	PKD1L2	232	177	342	352	199	261
ENSG00000166477	LEO1	6977	7560	13404	7676	5999	8785
ENSG00000166478	ZNF143	1005	1114	1950	1186	1033	1428
ENSG00000166479	TMX3	1083	1203	1949	1126	988	1273
ENSG00000166482	MFAP4	6	6	14	7	2	7
ENSG00000166483	WEE1	2642	3031	5857	3384	3060	4111
ENSG00000166484	MAPK7	793	860	1856	672	539	872
ENSG00000166492	FAM86GP	0	0	1	1	0	1
ENSG00000166501	PRKCB	0	0	2	2	1	0
ENSG00000166503	RP11-382A20.3	11859	12629	21863	23697	22983	30798
ENSG00000166507	NDST2	37	35	74	64	35	53
ENSG00000166508	MCM7	17772	21510	44679	10130	9259	14227
ENSG00000166509	CLEC3A	10578	5135	9296	10168	4569	6637
ENSG00000166510	CCDC68	142	133	248	528	455	535
ENSG00000166526	ZNF3	3091	3216	5975	3914	3539	5039
ENSG00000166527	CLEC4D	0	0	0	2	0	1
ENSG00000166529	ZSCAN21	299	239	472	260	215	319
ENSG00000166532	RIMKLB	1232	1318	2540	1706	1301	1812
ENSG00000166535	A2ML1	130	114	190	98	37	88
ENSG00000166546	BEAN1	12	12	25	28	15	40
ENSG00000166548	TK2	174	187	311	424	323	494
ENSG00000166557	TMED3	13594	11784	22779	12776	10129	15089
ENSG00000166558	SLC38A8	0	2	2	1	0	1
ENSG00000166562	SEC11C	823	930	1664	794	740	1105
ENSG00000166569	CPLX4	1	1	1	2	0	0
ENSG00000166575	TMEM135	2431	2463	4235	2094	1662	2282
ENSG00000166578	IQCD	176	190	348	236	160	289
ENSG00000166579	NDEL1	1844	1838	3301	2481	1813	2626
ENSG00000166582	CENPV	294	253	505	390	298	476
ENSG00000166589	CDH16	0	0	1	0	0	4
ENSG00000166592	RRAD	5	4	3	2	3	5
ENSG00000166595	FAM96B	2093	2119	4434	1887	1662	2636
ENSG00000166596	CFAP52	22	32	44	28	28	25
ENSG00000166598	HSP90B1	24160	27346	49053	22520	20940	30416
ENSG00000166603	MC4R	2	5	1	1	2	2
ENSG00000166619	BLCAP	3663	3475	6863	4643	3440	5153
ENSG00000166664	CHRFAM7A	0	0	1	0	0	0
ENSG00000166669	ATF7IP2	725	674	1233	777	552	770
ENSG00000166670	MMP10	0	1	4	0	0	3
ENSG00000166676	TVP23A	17	18	33	40	20	28
ENSG00000166681	BEX3	17941	16391	32991	17788	14257	22111
ENSG00000166682	TMPRSS5	3	4	3	8	1	3
ENSG00000166685	COG1	2057	2168	4280	3136	2665	3901
ENSG00000166689	PLEKHA7	3255	2921	5876	4847	3064	4709
ENSG00000166704	ZNF606	586	519	1008	798	522	900
ENSG00000166707	ZCCHC18	25	39	58	74	53	99
ENSG00000166710	B2M	18564	18768	33861	22425	20165	28340
ENSG00000166716	ZNF592	5683	5963	11929	6766	5390	7780
ENSG00000166734	CASC4	5195	4952	8611	6210	4658	6328
ENSG00000166736	HTR3A	0	0	0	0	1	0
ENSG00000166743	ACSM1	11	22	25	8	4	8
ENSG00000166747	AP1G1	21585	23408	43969	27687	24523	33279
ENSG00000166750	SLFN5	3740	3669	6536	3573	2586	3587
ENSG00000166762	CATSPER2	124	115	221	211	95	118
ENSG00000166763	STRCP1	2	1	6	1	1	3
ENSG00000166770	ZNF667-AS1	0	0	1	1	0	0
ENSG00000166780	C16orf45	2598	2562	4751	3144	2541	3819
ENSG00000166783	KIAA0430	4036	4081	7644	6305	4458	6156
ENSG00000166788	SAAL1	557	636	1155	369	359	530
ENSG00000166793	YPEL4	1	1	1	0	1	0
ENSG00000166794	PPIB	7231	7415	13896	7224	6222	9520
ENSG00000166796	LDHC	0	0	1	0	0	0
ENSG00000166797	FAM96A	2616	2751	5040	2419	2267	3167
ENSG00000166800	LDHAL6A	4	3	10	2	5	3
ENSG00000166801	FAM111A	2865	3473	6418	3357	2584	3565
ENSG00000166803	KIAA0101	2359	2953	4478	988	1162	1448
ENSG00000166813	KIF7	101	106	190	144	97	147
ENSG00000166816	LDHD	522	522	1043	342	353	500
ENSG00000166819	PLIN1	37	17	45	28	13	14
ENSG00000166821	PEX11A	1776	1661	3037	1215	995	1479
ENSG00000166822	TMEM170A	2043	2162	4076	2270	1960	2780
ENSG00000166823	MESP1	60	41	88	28	39	96
ENSG00000166825	ANPEP	4	3	6	9	2	5
ENSG00000166828	SCNN1G	2	2	9	4	8	6
ENSG00000166831	RBPMS2	146	134	294	315	286	403
ENSG00000166833	NAV2	105	73	207	216	110	168
ENSG00000166839	ANKDD1A	53	62	101	114	51	111
ENSG00000166840	GLYATL1	0	0	1	0	0	0
ENSG00000166845	C18orf54	354	516	895	343	359	400
ENSG00000166847	DCTN5	13872	14310	27214	11716	8695	12505
ENSG00000166848	TERF2IP	7448	7122	13443	7004	5902	8630
ENSG00000166851	PLK1	4278	5899	12153	1933	2258	3322
ENSG00000166855	CLPX	3480	3541	6253	3761	3188	4381
ENSG00000166856	GPR182	2	1	3	4	2	1
ENSG00000166860	ZBTB39	996	1077	2095	1125	817	1318
ENSG00000166862	CACNG2	0	0	1	0	1	1
ENSG00000166863	TAC3	17	8	28	17	11	22
ENSG00000166866	MYO1A	10	15	13	3	5	9
ENSG00000166869	CHP2	0	0	0	0	0	1
ENSG00000166881	NEMP1	2517	3247	6137	2237	2207	2857
ENSG00000166886	NAB2	2849	3430	6630	1774	1688	2770
ENSG00000166887	VPS39	4033	4023	7497	4518	3194	4729
ENSG00000166888	STAT6	1611	1576	3132	1182	753	1133
ENSG00000166889	PATL1	2405	3026	5571	2720	2423	3612
ENSG00000166896	ATP23	531	514	1001	294	244	432
ENSG00000166897	ELFN2	184	198	418	138	117	164
ENSG00000166900	STX3	5977	5208	10208	5902	3955	5670
ENSG00000166902	MRPL16	1758	1834	3466	1206	1019	1472
ENSG00000166908	PIP4K2C	10798	11640	22298	12183	10693	15592
ENSG00000166912	MTMR10	874	1003	1787	1063	845	1157
ENSG00000166913	YWHAB	36417	35956	68224	37953	34372	48072
ENSG00000166917	MIR202HG	0	1	0	0	0	0
ENSG00000166920	C15orf48	113	112	217	454	367	468
ENSG00000166922	SCG5	38	49	86	23	26	32
ENSG00000166923	GREM1	4	1	9	4	2	4
ENSG00000166924	NYAP1	12	11	33	25	24	28
ENSG00000166925	TSC22D4	3344	3444	7080	3707	3239	4895
ENSG00000166927	MS4A7	0	0	1	0	0	0
ENSG00000166928	MS4A14	0	0	0	0	0	1
ENSG00000166938	DIS3L	1464	1631	2993	1720	1488	2204
ENSG00000166946	CCNDBP1	2630	2425	4472	3334	2766	3880
ENSG00000166947	EPB42	3	1	6	5	3	5
ENSG00000166948	TGM6	0	0	0	0	1	0
ENSG00000166949	SMAD3	13765	11230	21762	22778	14454	20833
ENSG00000166960	CCDC178	0	0	0	2	0	0
ENSG00000166961	MS4A15	1	0	0	0	0	0
ENSG00000166963	MAP1A	151	171	324	115	108	170
ENSG00000166965	RCCD1	1123	1215	2533	1155	978	1469
ENSG00000166971	AKTIP	2532	2440	4750	2472	1934	2967
ENSG00000166974	MAPRE2	718	778	1493	1074	897	1289
ENSG00000166979	EVA1C	69	49	110	50	40	47
ENSG00000166984	TCP10L2	0	0	0	1	0	0
ENSG00000166986	MARS	7813	7582	14974	9703	7384	11406
ENSG00000166987	MBD6	4580	4666	10033	5406	4050	6228
ENSG00000166997	CNPY4	504	529	1071	379	276	543
ENSG00000167004	PDIA3	18019	19149	35438	17040	15306	22082
ENSG00000167005	NUDT21	7854	9105	16494	7775	7121	10019
ENSG00000167011	NAT16	9	10	15	15	7	24
ENSG00000167034	NKX3-1	210	214	442	446	421	586
ENSG00000167037	SGSM1	87	110	218	125	67	102
ENSG00000167046	RP11-93B14.6	7	7	23	21	15	13
ENSG00000167065	DUSP18	303	340	632	319	305	459
ENSG00000167074	TEF	1761	2190	4052	2312	2220	3318
ENSG00000167077	MEI1	2	8	6	1	2	6
ENSG00000167080	B4GALNT2	7	5	14	8	5	12
ENSG00000167081	PBX3	3176	3614	6839	3687	3356	4745
ENSG00000167085	PHB	8417	9468	18143	8080	7246	10825
ENSG00000167088	SNRPD1	3998	4280	7782	3792	3476	4952
ENSG00000167094	TTC16	0	5	1	3	4	5
ENSG00000167100	SAMD14	6	7	24	23	15	34
