id	sym	DMSO_1	DMSO_2	JQ1_1	JQ1_2
ENSG00000130561	SAG	6	7	4	10
ENSG00000130584	ZBTB46	67	58	258	294
ENSG00000130589	HELZ2	59	69	423	492
ENSG00000130590	SAMD10	93	105	38	45
ENSG00000130592	LSP1	3	1	0	2
ENSG00000130595	TNNT3	1	0	0	0
ENSG00000130600	H19	11	7	625	651
ENSG00000130612	CYP2G1P	2	0	0	0
ENSG00000130635	COL5A1	1	0	0	0
ENSG00000130638	ATXN10	2611	2678	2497	2824
ENSG00000130640	TUBGCP2	1688	1614	1326	1513
ENSG00000130643	CALY	0	0	2	1
ENSG00000130649	CYP2E1	8	7	22	25
ENSG00000130653	PNPLA7	14	10	20	16
ENSG00000130656	HBZ	3514	3874	1390	1637
ENSG00000130669	PAK4	763	775	898	943
ENSG00000130675	MNX1	135	132	61	45
ENSG00000130684	ZNF337	274	291	212	239
ENSG00000130695	CEP85	4542	4678	4230	4627
ENSG00000130699	TAF4	620	725	776	885
ENSG00000130700	GATA5	5	9	2	2
ENSG00000130702	LAMA5	763	781	302	350
ENSG00000130703	OSBPL2	837	770	957	965
ENSG00000130706	ADRM1	2669	2698	2329	2448
ENSG00000130707	ASS1	360	340	39	55
ENSG00000130711	PRDM12	9	6	3	4
ENSG00000130713	EXOSC2	2226	2443	1536	1749
ENSG00000130714	POMT1	674	749	1024	1149
ENSG00000130717	UCK1	743	821	788	935
ENSG00000130720	FIBCD1	1	7	1	2
ENSG00000130723	PRRC2B	5585	5367	7503	8433
ENSG00000130724	CHMP2A	1487	1597	1557	1740
ENSG00000130725	UBE2M	2480	2535	1412	1551
ENSG00000130726	TRIM28	15772	15356	17359	20084
ENSG00000130731	C16orf13	1297	1314	644	788
ENSG00000130733	YIPF2	825	835	832	901
ENSG00000130734	ATG4D	800	722	700	772
ENSG00000130741	EIF2S3	20295	20300	11314	12527
ENSG00000130748	TMEM160	458	393	291	317
ENSG00000130749	ZC3H4	1725	1642	1709	1928
ENSG00000130751	NPAS1	137	129	71	88
ENSG00000130755	GMFG	172	177	80	99
ENSG00000130758	MAP3K10	226	208	192	212
ENSG00000130762	ARHGEF16	182	195	134	131
ENSG00000130764	LRRC47	3709	3734	2516	2886
ENSG00000130766	SESN2	2892	2184	5723	6580
ENSG00000130768	SMPDL3B	57	66	5	2
ENSG00000130770	ATPIF1	6547	6947	5224	5343
ENSG00000130772	MED18	772	729	749	892
ENSG00000130775	THEMIS2	423	382	407	480
ENSG00000130779	CLIP1	1211	1255	1278	1491
ENSG00000130783	CCDC62	30	27	50	59
ENSG00000130787	HIP1R	1248	1254	964	1093
ENSG00000130803	ZNF317	1865	1714	1491	1543
ENSG00000130810	PPAN	248	223	87	77
ENSG00000130811	EIF3G	5843	5952	3446	3795
ENSG00000130812	ANGPTL6	89	59	26	25
ENSG00000130813	C19orf66	210	215	386	440
ENSG00000130816	DNMT1	7989	7950	7317	8307
ENSG00000130818	ZNF426	656	653	607	672
ENSG00000130821	SLC6A8	1161	1261	900	984
ENSG00000130822	PNCK	8	10	6	3
ENSG00000130826	DKC1	10433	10892	5428	5959
ENSG00000130827	PLXNA3	1330	1498	2451	2766
ENSG00000130829	DUSP9	200	178	15	14
ENSG00000130830	MPP1	4531	4433	3365	3826
ENSG00000130844	ZNF331	19	18	26	16
ENSG00000130856	ZNF236	426	415	461	518
ENSG00000130881	LRP3	1	4	1	1
ENSG00000130921	C12orf65	801	866	647	733
ENSG00000130935	NOL11	4327	4527	3185	3532
ENSG00000130939	UBE4B	3963	4125	3841	4421
ENSG00000130940	CASZ1	6	9	3	6
ENSG00000130943	PKDREJ	0	0	0	1
ENSG00000130948	HSD17B3	0	3	0	0
ENSG00000130956	HABP4	92	76	247	227
ENSG00000130957	FBP2	0	1	0	2
ENSG00000130958	SLC35D2	353	360	695	739
ENSG00000130962	PRRG1	256	230	185	218
ENSG00000130985	UBA1	5695	5461	8140	9323
ENSG00000130988	RGN	0	0	2	1
ENSG00000130997	POLN	38	43	236	295
ENSG00000131002	TXLNGY	1	0	0	0
ENSG00000131013	PPIL4	1251	1325	1096	1158
ENSG00000131015	ULBP2	8	9	22	25
ENSG00000131016	AKAP12	384	432	190	168
ENSG00000131018	SYNE1	33	32	39	45
ENSG00000131019	ULBP3	0	0	1	0
ENSG00000131023	LATS1	1415	1471	1403	1659
ENSG00000131037	EPS8L1	254	242	197	196
ENSG00000131042	LILRB2	1	0	0	1
ENSG00000131043	AAR2	1529	1504	1437	1551
ENSG00000131044	TTLL9	0	1	7	6
ENSG00000131051	RBM39	7300	7958	6705	7565
ENSG00000131055	COX4I2	0	0	0	1
ENSG00000131061	ZNF341	104	103	117	123
ENSG00000131067	GGT7	623	639	973	1090
ENSG00000131069	ACSS2	1493	1390	2152	2407
ENSG00000131080	EDA2R	6	15	6	5
ENSG00000131089	ARHGEF9	225	249	254	271
ENSG00000131094	C1QL1	1	0	6	6
ENSG00000131095	GFAP	9	7	3	8
ENSG00000131096	PYY	2	1	1	4
ENSG00000131100	ATP6V1E1	3960	4061	3285	3990
ENSG00000131115	ZNF227	313	377	274	303
ENSG00000131116	ZNF428	1054	971	1046	1156
ENSG00000131126	TEX101	0	0	0	1
ENSG00000131127	ZNF141	2	2	2	1
ENSG00000131142	CCL25	1	0	0	0
ENSG00000131143	COX4I1	10797	11234	7675	9179
ENSG00000131148	EMC8	1969	2152	1291	1444
ENSG00000131149	GSE1	9403	9059	8313	8905
ENSG00000131153	GINS2	4297	4522	2713	3021
ENSG00000131165	CHMP1A	2993	2877	2818	3269
ENSG00000131171	SH3BGRL	2583	2675	1813	2418
ENSG00000131174	COX7B	7396	8114	5166	5494
ENSG00000131183	SLC34A1	1	4	1	2
ENSG00000131187	F12	132	126	19	19
ENSG00000131188	PRR7	85	80	66	55
ENSG00000131196	NFATC1	1447	1440	629	696
ENSG00000131203	IDO1	3	0	0	0
ENSG00000131236	CAP1	11656	11433	14644	15599
ENSG00000131238	PPT1	5834	5987	2838	3101
ENSG00000131242	RAB11FIP4	541	460	1232	1342
ENSG00000131263	RLIM	3036	3037	2072	2465
ENSG00000131269	ABCB7	2164	2297	1616	1835
ENSG00000131323	TRAF3	1379	1354	656	733
ENSG00000131351	HAUS8	610	617	696	791
ENSG00000131355	ADGRE3	0	1	0	0
ENSG00000131368	MRPS25	2389	2702	1850	2172
ENSG00000131370	SH3BP5	719	815	1384	1536
ENSG00000131373	HACL1	632	584	342	417
ENSG00000131374	TBC1D5	1584	1544	1787	1981
ENSG00000131375	CAPN7	1399	1435	1954	2131
ENSG00000131378	RFTN1	5	2	5	6
ENSG00000131379	C3orf20	6	10	9	18
ENSG00000131381	RBSN	923	923	848	995
ENSG00000131386	GALNT15	0	2	0	0
ENSG00000131389	SLC6A6	2282	2277	1819	1982
ENSG00000131398	KCNC3	762	792	2740	2809
ENSG00000131400	NAPSA	17	19	19	25
ENSG00000131401	NAPSB	0	2	0	2
ENSG00000131408	NR1H2	914	951	878	993
ENSG00000131409	LRRC4B	506	469	257	249
ENSG00000131435	PDLIM4	433	466	701	813
ENSG00000131437	KIF3A	542	561	1014	1184
ENSG00000131446	MGAT1	2024	1868	2144	2348
ENSG00000131459	GFPT2	1	1	5	7
ENSG00000131462	TUBG1	2167	2246	2072	2238
ENSG00000131467	PSME3	10893	11361	6993	7490
ENSG00000131469	RPL27	20785	21268	12190	14059
ENSG00000131470	PSMC3IP	964	1080	1130	1262
ENSG00000131471	AOC3	43	26	31	27
ENSG00000131473	ACLY	12254	11900	6902	7626
ENSG00000131475	VPS25	4497	4612	3074	3423
ENSG00000131477	RAMP2	0	0	0	1
ENSG00000131480	AOC2	31	44	31	36
ENSG00000131484	RP11-798G7.5	0	2	0	2
ENSG00000131495	NDUFA2	1603	1748	1489	1830
ENSG00000131503	ANKHD1	76	102	86	101
ENSG00000131504	DIAPH1	12142	11863	10664	11828
ENSG00000131507	NDFIP1	2551	2703	2772	3581
ENSG00000131508	UBE2D2	3892	3846	3503	3887
ENSG00000131558	EXOC4	2561	2507	2796	2847
ENSG00000131584	ACAP3	1027	1181	2916	3224
ENSG00000131591	C1orf159	956	957	577	610
ENSG00000131620	ANO1	3	1	5	4
ENSG00000131626	PPFIA1	1943	1915	2471	2835
ENSG00000131650	KREMEN2	131	158	19	18
ENSG00000131652	THOC6	790	779	1039	1172
ENSG00000131653	TRAF7	2296	2226	1729	1902
ENSG00000131668	BARX1	0	2	0	0
ENSG00000131669	NINJ1	171	145	144	171
ENSG00000131686	CA6	0	0	9	3
ENSG00000131697	NPHP4	645	553	936	1066
ENSG00000131711	MAP1B	1645	1420	2474	2684
ENSG00000131721	RHOXF2	831	807	290	307
ENSG00000131724	IL13RA1	2222	2386	2981	3166
ENSG00000131725	WDR44	1900	2034	1865	2119
ENSG00000131732	ZCCHC9	989	1135	1128	1291
ENSG00000131746	TNS4	0	0	3	1
ENSG00000131747	TOP2A	17764	18566	20820	22545
ENSG00000131748	STARD3	1519	1651	1495	1729
ENSG00000131759	RARA	440	475	354	343
ENSG00000131771	PPP1R1B	1	0	0	0
ENSG00000131773	KHDRBS3	36	27	64	80
ENSG00000131778	CHD1L	3183	3269	2521	2914
ENSG00000131779	PEX11B	777	738	729	878
ENSG00000131781	FMO5	12	7	18	13
ENSG00000131788	PIAS3	607	604	980	1140
ENSG00000131791	PRKAB2	972	1069	905	989
ENSG00000131797	CLUHP3	467	522	481	563
ENSG00000131828	PDHA1	2653	2836	1310	1416
ENSG00000131831	RAI2	5	2	0	1
ENSG00000131844	MCCC2	5952	6279	2377	2628
ENSG00000131845	ZNF304	133	143	167	181
ENSG00000131848	ZSCAN5A	119	122	104	142
ENSG00000131871	VIMP	998	1102	1191	1261
ENSG00000131873	CHSY1	1293	1381	1586	1847
ENSG00000131876	SNRPA1	2509	2732	1754	1910
ENSG00000131899	LLGL1	652	611	638	707
ENSG00000131914	LIN28A	384	406	133	127
ENSG00000131931	THAP1	285	310	306	380
ENSG00000131941	RHPN2	436	428	614	798
ENSG00000131943	C19orf12	648	668	706	773
ENSG00000131944	FAAP24	164	184	128	159
ENSG00000131966	ACTR10	944	938	984	1269
ENSG00000131969	ABHD12B	4	2	1	3
ENSG00000131979	GCH1	372	355	417	555
ENSG00000131981	LGALS3	15	8	190	187
ENSG00000132000	PODNL1	6	3	34	35
ENSG00000132002	DNAJB1	3081	3396	4240	4535
ENSG00000132003	ZSWIM4	201	158	564	604
ENSG00000132004	FBXW9	591	561	386	415
ENSG00000132005	RFX1	469	419	462	548
ENSG00000132010	ZNF20	4	2	3	6
ENSG00000132016	C19orf57	150	141	181	180
ENSG00000132017	DCAF15	1199	1231	1472	1492
ENSG00000132024	CC2D1A	873	908	787	878
ENSG00000132026	RTBDN	33	31	45	46
ENSG00000132031	MATN3	1	0	0	3
ENSG00000132109	TRIM21	390	383	426	513
ENSG00000132122	SPATA6	9	8	18	16
ENSG00000132128	LRRC41	2958	3011	2741	2954
ENSG00000132141	CCT6B	10	20	38	52
ENSG00000132153	DHX30	4522	4422	2870	3275
ENSG00000132155	RAF1	2922	3042	2658	3096
ENSG00000132170	PPARG	0	1	0	0
ENSG00000132182	NUP210	12072	11525	8293	9302
ENSG00000132185	FCRLA	6	6	27	13
ENSG00000132196	HSD17B7	193	215	161	202
ENSG00000132199	ENOSF1	1525	1597	828	948
ENSG00000132204	LINC00470	377	346	124	156
ENSG00000132205	EMILIN2	35	49	161	174
ENSG00000132207	SLX1A	3	1	0	5
ENSG00000132254	ARFIP2	1574	1725	1394	1614
ENSG00000132256	TRIM5	651	688	1005	1164
ENSG00000132259	CNGA4	6	0	5	3
ENSG00000132274	TRIM22	30	35	53	70
ENSG00000132275	RRP8	1201	1177	950	1107
ENSG00000132286	TIMM10B	2314	2551	1605	1665
ENSG00000132294	EFR3A	959	1028	1719	2052
ENSG00000132297	HHLA1	17	19	12	15
ENSG00000132300	PTCD3	4555	4924	2630	2911
ENSG00000132305	IMMT	6717	6513	6670	7022
ENSG00000132313	MRPL35	2324	2498	1810	2032
ENSG00000132321	IQCA1	0	0	1	0
ENSG00000132323	ILKAP	1336	1455	1303	1459
ENSG00000132326	PER2	193	171	123	146
ENSG00000132329	RAMP1	1	1	0	2
ENSG00000132330	SCLY	226	228	88	115
ENSG00000132334	PTPRE	4	4	1	3
ENSG00000132341	RAN	22426	23391	13008	15116
ENSG00000132356	PRKAA1	1809	1976	1793	2245
ENSG00000132357	CARD6	468	466	205	181
ENSG00000132359	RAP1GAP2	37	30	19	22
ENSG00000132361	CLUH	4827	4990	2196	2476
ENSG00000132376	INPP5K	392	357	644	691
ENSG00000132382	MYBBP1A	4327	4338	1640	1832
ENSG00000132383	RPA1	4414	4223	4340	4772
ENSG00000132386	SERPINF1	843	774	177	180
ENSG00000132388	UBE2G1	2012	2035	1750	2102
ENSG00000132394	EEFSEC	476	431	717	758
ENSG00000132405	TBC1D14	5028	5028	4984	5350
ENSG00000132406	TMEM128	342	440	414	547
ENSG00000132423	COQ3	681	689	343	399
ENSG00000132424	PNISR	4324	5345	5732	6434
ENSG00000132429	POPDC3	281	260	162	142
ENSG00000132432	SEC61G	1511	1725	1361	1763
ENSG00000132434	LANCL2	391	442	618	686
ENSG00000132436	FIGNL1	1218	1329	1623	1997
ENSG00000132437	DDC	7	6	1	2
ENSG00000132463	GRSF1	4531	4956	3390	3869
ENSG00000132464	ENAM	0	2	0	0
ENSG00000132465	JCHAIN	0	2	1	1
ENSG00000132466	ANKRD17	6966	7247	6668	7187
ENSG00000132467	UTP3	2294	2511	1747	2077
ENSG00000132470	ITGB4	9	8	11	9
ENSG00000132471	WBP2	2146	2136	2533	2862
ENSG00000132475	H3F3B	10688	11121	16384	19041
ENSG00000132478	UNK	973	925	919	1018
ENSG00000132481	TRIM47	28	31	5	2
ENSG00000132485	ZRANB2	6030	6631	5096	6398
ENSG00000132498	ANKRD20A3	4	6	6	6
ENSG00000132507	EIF5A	18373	18307	8785	9630
ENSG00000132510	KDM6B	519	480	447	428
ENSG00000132514	CLEC10A	1	4	0	1
ENSG00000132517	SLC52A1	1	2	0	1
ENSG00000132522	GPS2	61	84	75	106
ENSG00000132530	XAF1	0	3	1	2
ENSG00000132535	DLG4	267	246	205	243
ENSG00000132541	RIDA	1004	1141	651	776
ENSG00000132549	VPS13B	1546	1487	2188	2417
ENSG00000132554	RGS22	2	0	1	1
ENSG00000132561	MATN2	5	6	103	144
ENSG00000132563	REEP2	26	41	185	205
ENSG00000132570	PCBD2	261	272	271	328
ENSG00000132581	SDF2	777	764	979	1154
ENSG00000132589	FLOT2	3779	3743	5213	5962
ENSG00000132591	ERAL1	2971	3146	2291	2590
ENSG00000132600	PRMT7	1454	1635	1179	1398
ENSG00000132603	NIP7	3114	3425	1361	1474
ENSG00000132604	TERF2	1565	1628	1839	1964
ENSG00000132612	VPS4A	1509	1520	1528	1797
ENSG00000132613	MTSS1L	2039	2140	996	1096
ENSG00000132622	HSPA12B	0	0	1	1
ENSG00000132623	ANKEF1	226	264	148	158
ENSG00000132635	PCED1A	494	518	797	895
ENSG00000132639	SNAP25	2	0	0	0
ENSG00000132640	BTBD3	611	605	803	993
ENSG00000132646	PCNA	7128	7747	6555	7358
ENSG00000132661	NXT1	629	615	397	442
ENSG00000132664	POLR3F	431	479	309	398
ENSG00000132670	PTPRA	2725	2664	3993	4317
ENSG00000132676	DAP3	7259	7640	5026	5364
ENSG00000132677	RHBG	2	3	2	1
ENSG00000132680	KIAA0907	2585	2988	2432	2808
ENSG00000132681	ATP1A4	1	4	2	2
ENSG00000132688	NES	323	354	2586	3019
ENSG00000132692	BCAN	5	5	7	6
ENSG00000132694	ARHGEF11	951	913	1696	1995
ENSG00000132698	RAB25	0	2	1	0
ENSG00000132702	HAPLN2	25	22	6	3
ENSG00000132704	FCRL2	3	1	0	1
ENSG00000132716	DCAF8	1617	1760	1788	1944
ENSG00000132718	SYT11	22	20	194	218
ENSG00000132740	IGHMBP2	886	873	552	670
ENSG00000132749	TESMIN	244	304	41	43
ENSG00000132763	MMACHC	685	695	231	239
ENSG00000132768	DPH2	2806	3009	1247	1454
ENSG00000132773	TOE1	1367	1518	1046	1173
ENSG00000132780	NASP	13605	14636	11915	13437
ENSG00000132781	MUTYH	712	800	1091	1176
ENSG00000132792	CTNNBL1	1652	1761	1260	1420
ENSG00000132793	LPIN3	130	179	79	88
ENSG00000132801	ZSWIM3	103	111	163	178
ENSG00000132819	RBM38	2335	2545	2882	3167
ENSG00000132821	VSTM2L	0	1	1	1
ENSG00000132823	OSER1	498	425	594	644
ENSG00000132824	SERINC3	2724	2583	2969	3347
ENSG00000132825	PPP1R3D	190	186	137	160
ENSG00000132837	DMGDH	7	0	4	5
ENSG00000132840	BHMT2	2	0	2	1
ENSG00000132842	AP3B1	2843	3002	3242	3358
ENSG00000132846	ZBED3	0	0	0	1
ENSG00000132849	PATJ	2	5	3	4
ENSG00000132872	SYT4	1	0	0	0
ENSG00000132874	SLC14A2	0	1	4	0
ENSG00000132879	FBXO44	517	521	451	538
ENSG00000132881	RSG1	145	146	181	211
ENSG00000132906	CASP9	864	829	1413	1496
ENSG00000132912	DCTN4	2378	2473	2246	2562
ENSG00000132915	PDE6A	2	12	2	1
ENSG00000132932	ATP8A2	0	3	5	11
ENSG00000132938	MTUS2	5	6	24	32
ENSG00000132950	ZMYM5	284	308	455	565
ENSG00000132952	USPL1	812	797	776	817
ENSG00000132953	XPO4	1889	2047	1145	1367
ENSG00000132958	TPTE2	1	0	1	1
ENSG00000132963	POMP	4431	4578	3829	3944
ENSG00000132964	CDK8	1217	1193	1428	1642
ENSG00000132967	HMGB1P5	47	45	23	55
ENSG00000132970	WASF3	12	18	12	18
ENSG00000132972	RNF17	6	11	12	16
ENSG00000132975	GPR12	0	0	0	2
ENSG00000133019	CHRM3	146	136	186	208
ENSG00000133026	MYH10	6364	6327	5388	5825
ENSG00000133027	PEMT	315	335	159	196
ENSG00000133028	SCO1	1752	1813	891	1050
ENSG00000133030	MPRIP	1988	1907	2908	3385
ENSG00000133048	CHI3L1	0	0	3	4
ENSG00000133056	PIK3C2B	737	757	2532	2809
ENSG00000133059	DSTYK	1185	1262	1254	1466
ENSG00000133063	CHIT1	2	0	3	3
ENSG00000133065	SLC41A1	1653	1555	1132	1203
ENSG00000133067	LGR6	11	5	0	1
ENSG00000133069	TMCC2	153	125	325	377
ENSG00000133083	DCLK1	0	0	2	0
ENSG00000133101	CCNA1	3	0	2	2
ENSG00000133103	COG6	533	575	547	618
ENSG00000133104	SPG20	1424	1510	748	903
ENSG00000133106	EPSTI1	10	8	4	8
ENSG00000133111	RFXAP	355	411	261	354
ENSG00000133112	TPT1	25126	25607	46165	49527
ENSG00000133114	GPALPP1	734	783	534	640
ENSG00000133119	RFC3	2221	2402	1292	1567
ENSG00000133131	MORC4	111	117	155	167
ENSG00000133134	BEX2	644	631	687	729
ENSG00000133138	TBC1D8B	71	62	64	61
ENSG00000133142	TCEAL4	1	0	1	2
ENSG00000133169	BEX1	19	24	25	34
ENSG00000133193	FAM104A	1082	1127	1220	1213
ENSG00000133195	SLC39A11	438	398	404	446
ENSG00000133216	EPHB2	3	3	11	8
ENSG00000133226	SRRM1	5715	6095	4892	5147
ENSG00000133243	BTBD2	912	855	1450	1552
ENSG00000133246	PRAM1	2	1	4	5
ENSG00000133247	KMT5C	753	772	813	858
ENSG00000133250	ZNF414	148	145	190	219
ENSG00000133256	PDE6B	0	2	1	1
ENSG00000133265	HSPBP1	1330	1307	1004	1041
ENSG00000133275	CSNK1G2	3351	3225	2686	2836
ENSG00000133302	SLF1	693	800	790	933
ENSG00000133313	CNDP2	4361	4534	3895	4450
ENSG00000133315	MACROD1	496	546	233	262
ENSG00000133316	WDR74	2329	2401	789	858
ENSG00000133317	LGALS12	31	28	1	3
ENSG00000133318	RTN3	5734	5628	8130	8589
ENSG00000133321	RARRES3	4	1	6	1
ENSG00000133328	HRASLS2	0	0	0	2
ENSG00000133392	MYH11	3	1	2	6
ENSG00000133393	FOPNL	2405	2613	1337	1624
ENSG00000133398	MED10	1460	1560	1225	1475
ENSG00000133401	PDZD2	0	1	1	0
ENSG00000133422	MORC2	2301	2268	2570	2861
ENSG00000133424	LARGE1	4	2	8	18
ENSG00000133454	MYO18B	582	641	1045	1312
ENSG00000133460	SLC2A11	65	76	229	263
ENSG00000133466	C1QTNF6	27	26	120	154
ENSG00000133475	GGT2	0	1	0	0
ENSG00000133477	FAM83F	4	5	3	9
ENSG00000133488	SEC14L4	0	3	2	3
ENSG00000133519	ZDHHC8P1	92	100	19	22
ENSG00000133561	GIMAP6	0	3	0	0
ENSG00000133597	ADCK2	344	352	207	197
ENSG00000133606	MKRN1	2196	2304	2782	3011
ENSG00000133612	AGAP3	3183	3207	2434	2581
ENSG00000133619	KRBA1	801	875	884	975
ENSG00000133624	ZNF767P	532	595	838	934
ENSG00000133627	ACTR3B	698	697	521	576
ENSG00000133636	NTS	294	322	92	95
ENSG00000133639	BTG1	1707	1734	7214	9317
ENSG00000133640	LRRIQ1	1	2	2	1
ENSG00000133641	C12orf29	1246	1390	970	1153
ENSG00000133657	ATP13A3	4828	4829	4608	5749
ENSG00000133665	DYDC2	0	1	1	4
ENSG00000133678	TMEM254	212	223	358	356
ENSG00000133687	TMTC1	0	1	4	5
ENSG00000133703	KRAS	2661	2695	2062	2691
ENSG00000133704	IPO8	2783	2784	1779	2001
ENSG00000133706	LARS	9676	9905	5046	5304
ENSG00000133710	SPINK5	53	61	46	50
ENSG00000133731	IMPA1	1123	1298	861	1191
ENSG00000133739	LRRCC1	1034	1139	784	863
ENSG00000133740	E2F5	651	745	414	450
ENSG00000133742	CA1	11	15	0	1
ENSG00000133773	CCDC59	1443	1614	735	738
ENSG00000133789	SWAP70	288	306	230	252
ENSG00000133794	ARNTL	143	147	158	139
ENSG00000133800	LYVE1	11	7	14	22
ENSG00000133805	AMPD3	646	660	1012	1057
ENSG00000133808	MICALCL	136	102	198	208
ENSG00000133812	SBF2	493	499	584	635
ENSG00000133816	MICAL2	4036	4000	8696	9244
ENSG00000133818	RRAS2	1296	1356	1472	1742
ENSG00000133835	HSD17B4	3057	3212	2596	2869
ENSG00000133858	ZFC3H1	3629	3946	3870	4459
ENSG00000133863	TEX15	1099	1208	400	485
ENSG00000133872	SARAF	4363	4262	5408	6299
ENSG00000133874	RNF122	78	47	44	48
ENSG00000133884	DPF2	2288	2419	2508	2639
ENSG00000133895	MEN1	2147	2178	1794	1922
ENSG00000133935	C14orf1	717	766	703	716
ENSG00000133943	C14orf159	680	706	383	466
ENSG00000133958	UNC79	6	5	14	8
ENSG00000133961	NUMB	1789	1904	1956	2133
ENSG00000133962	CATSPERB	0	0	5	5
ENSG00000133980	VRTN	9	5	2	0
ENSG00000133983	COX16	22	29	28	23
ENSG00000133985	TTC9	0	0	1	1
ENSG00000133997	MED6	562	543	491	500
ENSG00000134001	EIF2S1	5513	6019	3382	3649
ENSG00000134013	LOXL2	37	30	4053	4528
ENSG00000134014	ELP3	1983	2029	1838	1948
ENSG00000134020	PEBP4	0	0	3	0
ENSG00000134030	CTIF	692	694	815	904
ENSG00000134042	MRO	6	3	0	2
ENSG00000134046	MBD2	1840	1868	1803	1967
ENSG00000134049	IER3IP1	1213	1328	1007	1377
ENSG00000134056	MRPS36	964	999	665	728
ENSG00000134057	CCNB1	6587	6866	5641	6361
ENSG00000134058	CDK7	1271	1417	902	1089
ENSG00000134061	CD180	2	6	1	0
ENSG00000134070	IRAK2	72	82	135	141
ENSG00000134072	CAMK1	198	217	115	113
ENSG00000134077	THUMPD3	2427	2633	2543	2855
ENSG00000134086	VHL	3076	3159	3041	3693
ENSG00000134107	BHLHE40	9666	9016	12464	13097
ENSG00000134108	ARL8B	4388	4531	6453	7328
ENSG00000134109	EDEM1	1687	1595	2887	3396
ENSG00000134138	MEIS2	674	715	517	547
ENSG00000134146	DPH6	258	275	252	311
ENSG00000134152	KATNBL1	438	509	708	878
ENSG00000134153	EMC7	1207	1319	859	962
ENSG00000134160	TRPM1	8	0	4	2
ENSG00000134183	GNAT2	10	8	5	7
ENSG00000134184	GSTM1	3	1	1	1
ENSG00000134186	PRPF38B	2827	3380	2374	2773
ENSG00000134201	GSTM5	1	2	1	0
ENSG00000134202	GSTM3	211	200	309	325
ENSG00000134207	SYT6	16	18	12	15
ENSG00000134215	VAV3	4	3	3	0
ENSG00000134222	PSRC1	983	1015	948	1084
ENSG00000134242	PTPN22	67	67	41	46
ENSG00000134243	SORT1	5332	4990	9518	10480
ENSG00000134245	WNT2B	6	8	11	10
ENSG00000134247	PTGFRN	1160	1149	465	555
ENSG00000134248	LAMTOR5	1950	2093	1827	2253
ENSG00000134250	NOTCH2	40	38	59	85
ENSG00000134253	TRIM45	134	146	115	139
ENSG00000134255	CEPT1	1111	1170	1214	1371
ENSG00000134256	CD101	13	13	12	5
ENSG00000134259	NGF	1	0	0	0
ENSG00000134262	AP4B1	679	768	844	1003
ENSG00000134265	NAPG	1316	1402	1392	1742
ENSG00000134278	SPIRE1	819	831	666	761
ENSG00000134283	PPHLN1	2899	3086	2064	2340
ENSG00000134285	FKBP11	148	145	170	190
ENSG00000134287	ARF3	6046	6027	7385	8188
ENSG00000134291	TMEM106C	2129	2236	2746	3150
ENSG00000134294	SLC38A2	9696	8192	8267	10043
ENSG00000134297	PLEKHA8P1	127	116	154	162
ENSG00000134308	YWHAQ	12981	13068	13978	16013
ENSG00000134313	KIDINS220	1452	1530	2688	2764
ENSG00000134317	GRHL1	61	63	103	153
ENSG00000134318	ROCK2	2789	2830	3179	3526
ENSG00000134321	RSAD2	483	503	478	598
ENSG00000134324	LPIN1	2594	2798	2982	3319
ENSG00000134326	CMPK2	1407	1402	999	1131
ENSG00000134330	IAH1	3	12	5	1
ENSG00000134333	LDHA	29300	30468	14060	15487
ENSG00000134339	SAA2	3	1	0	1
ENSG00000134343	ANO3	66	49	31	40
ENSG00000134352	IL6ST	953	1106	5120	6270
ENSG00000134363	FST	2	4	5	8
ENSG00000134369	NAV1	876	796	146	171
ENSG00000134371	CDC73	1803	1754	1798	1978
ENSG00000134375	TIMM17A	6486	7268	3682	4443
ENSG00000134376	CRB1	1	0	3	2
ENSG00000134398	ERN2	1	1	1	2
ENSG00000134419	RPS15A	3609	3971	2798	3237
ENSG00000134440	NARS	12003	12164	7767	8726
ENSG00000134444	KIAA1468	613	662	855	933
ENSG00000134452	FBXO18	2535	2634	2957	3251
ENSG00000134453	RBM17	3701	3980	3391	3338
ENSG00000134460	IL2RA	1	0	0	2
ENSG00000134461	ANKRD16	212	229	145	167
ENSG00000134463	ECHDC3	700	670	335	346
ENSG00000134470	IL15RA	308	311	71	93
ENSG00000134480	CCNH	1937	2041	831	993
ENSG00000134489	HRH4	1	2	2	2
ENSG00000134490	TMEM241	931	864	559	603
ENSG00000134504	KCTD1	5	8	4	5
ENSG00000134508	CABLES1	166	174	6	8
ENSG00000134516	DOCK2	1428	1452	580	638
ENSG00000134531	EMP1	67	78	252	275
ENSG00000134532	SOX5	108	88	84	93
ENSG00000134533	RERG	21	14	9	4
ENSG00000134538	SLCO1B1	1	1	0	0
ENSG00000134539	KLRD1	6	10	7	13
ENSG00000134545	KLRC1	8	6	3	9
ENSG00000134548	SPX	1	1	1	0
ENSG00000134551	PRH2	4	5	0	5
ENSG00000134569	LRP4	84	94	57	58
ENSG00000134571	MYBPC3	0	1	0	1
ENSG00000134574	DDB2	216	210	290	291
ENSG00000134575	ACP2	498	505	1009	1072
ENSG00000134588	USP26	0	1	0	1
ENSG00000134590	FAM127A	1096	1061	2014	2204
ENSG00000134594	RAB33A	1	1	6	4
ENSG00000134595	SOX3	0	0	0	1
ENSG00000134597	RBMX2	1382	1533	1338	1366
