id	sym	Ishi_Dex_1	Ishi_Dex_2	Ishi_DMSO_1	Ishi_DMSO_2
ENSG00000121905	HPCA	7	4	1	3
ENSG00000121931	LRIF1	313	313	372	349
ENSG00000121940	CLCC1	1175	1122	1156	1353
ENSG00000121957	GPSM2	2127	1855	2286	2171
ENSG00000121964	GTDC1	285	312	277	354
ENSG00000121966	CXCR4	115	113	48	44
ENSG00000121988	ZRANB3	223	174	178	165
ENSG00000121989	ACVR2A	606	545	640	642
ENSG00000122008	POLK	859	707	814	738
ENSG00000122012	SV2C	161	136	106	103
ENSG00000122025	FLT3	3	1	1	2
ENSG00000122026	RPL21	8655	7982	6978	9060
ENSG00000122033	MTIF3	418	394	362	395
ENSG00000122034	GTF3A	1671	1722	1300	1544
ENSG00000122035	RASL11A	46	37	34	43
ENSG00000122042	UBL3	1247	1080	1179	1197
ENSG00000122068	FYTTD1	4043	3853	4038	4309
ENSG00000122085	MTERF4	599	585	529	614
ENSG00000122121	XPNPEP2	1	2	1	0
ENSG00000122126	OCRL	1299	1143	1313	1391
ENSG00000122140	MRPS2	1158	1117	926	1157
ENSG00000122145	TBX22	0	0	2	1
ENSG00000122176	FMOD	202	228	123	163
ENSG00000122180	MYOG	1	0	0	0
ENSG00000122188	LAX1	3	1	0	0
ENSG00000122194	PLG	3	1	1	2
ENSG00000122203	KIAA1191	4541	4309	4033	4904
ENSG00000122218	COPA	5822	5598	5355	6268
ENSG00000122223	CD244	0	0	0	1
ENSG00000122224	LY9	2	0	1	2
ENSG00000122257	RBBP6	2256	1525	2507	1976
ENSG00000122299	ZC3H7A	957	818	936	830
ENSG00000122335	SERAC1	449	326	431	425
ENSG00000122359	ANXA11	3884	4053	3478	4198
ENSG00000122367	LDB3	64	45	36	31
ENSG00000122376	FAM35A	790	707	754	746
ENSG00000122378	FAM213A	5046	4623	4250	4541
ENSG00000122386	ZNF205	557	466	581	601
ENSG00000122390	NAA60	1069	1038	1005	1229
ENSG00000122406	RPL5	20593	19881	18417	22976
ENSG00000122417	ODF2L	423	377	438	450
ENSG00000122420	PTGFR	2	3	3	2
ENSG00000122432	SPATA1	3	0	1	3
ENSG00000122435	TRMT13	376	307	422	328
ENSG00000122477	LRRC39	4	5	7	0
ENSG00000122481	RWDD3	34	26	28	35
ENSG00000122482	ZNF644	1780	1318	1854	1454
ENSG00000122483	CCDC18	143	61	146	124
ENSG00000122484	RPAP2	1380	824	1562	1006
ENSG00000122490	PQLC1	1702	1523	1391	2000
ENSG00000122497	na	13	17	19	8
ENSG00000122507	BBS9	293	287	263	325
ENSG00000122512	PMS2	443	437	442	453
ENSG00000122515	ZMIZ2	2354	1855	2241	2344
ENSG00000122545	SEPT7	3826	3203	3802	3676
ENSG00000122547	EEPD1	129	107	151	140
ENSG00000122548	KIAA0087	0	0	0	1
ENSG00000122550	KLHL7	747	656	795	867
ENSG00000122557	HERPUD2	584	600	627	697
ENSG00000122565	CBX3	5285	4049	4605	4630
ENSG00000122566	HNRNPA2B1	25552	22906	25525	22640
ENSG00000122574	WIPF3	95	94	103	106
ENSG00000122591	FAM126A	928	766	1179	983
ENSG00000122592	HOXA7	1234	1339	1078	1289
ENSG00000122641	INHBA	0	0	0	2
ENSG00000122642	FKBP9	2166	2023	1911	2181
ENSG00000122643	NT5C3A	458	401	483	507
ENSG00000122644	ARL4A	674	516	401	406
ENSG00000122674	CCZ1	180	164	163	184
ENSG00000122678	POLM	273	285	237	292
ENSG00000122679	RAMP3	3	3	1	3
ENSG00000122687	FTSJ2	1263	1116	1197	1283
ENSG00000122691	TWIST1	213	177	202	228
ENSG00000122692	SMU1	2699	2113	2673	2833
ENSG00000122694	GLIPR2	305	328	300	332
ENSG00000122696	SLC25A51	367	316	344	381
ENSG00000122705	CLTA	3540	3645	3183	3904
ENSG00000122707	RECK	235	217	270	239
ENSG00000122729	ACO1	1143	970	1140	1333
ENSG00000122735	DNAI1	1	2	2	4
ENSG00000122741	DCAF10	1193	919	1212	1300
ENSG00000122756	CNTFR	73	61	26	18
ENSG00000122778	KIAA1549	1437	1073	1329	1420
ENSG00000122779	TRIM24	1567	1273	1509	1483
ENSG00000122783	C7orf49	1304	1025	977	1152
ENSG00000122786	CALD1	3469	2908	3252	2928
ENSG00000122787	AKR1D1	1	3	1	0
ENSG00000122824	NUDT10	1	0	0	0
ENSG00000122861	PLAU	151	104	115	129
ENSG00000122862	SRGN	4	9	3	2
ENSG00000122863	CHST3	200	178	179	200
ENSG00000122870	BICC1	339	237	316	322
ENSG00000122873	CISD1	789	725	744	821
ENSG00000122877	EGR2	5	9	8	6
ENSG00000122882	ECD	757	749	671	750
ENSG00000122884	P4HA1	1958	1648	1725	1870
ENSG00000122912	SLC25A16	491	345	509	446
ENSG00000122952	ZWINT	3774	3293	3660	3896
ENSG00000122958	VPS26A	2292	2013	2346	2307
ENSG00000122965	RBM19	530	345	488	420
ENSG00000122966	CIT	1041	793	1150	935
ENSG00000122970	IFT81	253	201	247	179
ENSG00000122971	ACADS	216	182	156	208
ENSG00000122986	HVCN1	16	26	26	21
ENSG00000123009	NME2P1	4	4	2	4
ENSG00000123064	DDX54	3230	2666	2966	3304
ENSG00000123066	MED13L	1848	1430	1866	1737
ENSG00000123080	CDKN2C	1376	1393	1277	1441
ENSG00000123091	RNF11	2017	1873	2140	2236
ENSG00000123094	RASSF8	984	839	1007	1015
ENSG00000123095	BHLHE41	30	20	21	9
ENSG00000123096	SSPN	201	158	189	180
ENSG00000123104	ITPR2	892	729	746	835
ENSG00000123106	CCDC91	704	586	719	675
ENSG00000123119	NECAB1	0	2	1	3
ENSG00000123124	WWP1	1241	844	1219	1019
ENSG00000123130	ACOT9	496	476	474	550
ENSG00000123131	PRDX4	3629	3693	2817	4124
ENSG00000123136	DDX39A	2636	2280	2152	2717
ENSG00000123143	PKN1	3099	2647	2298	2944
ENSG00000123144	C19orf43	3517	3718	3122	3811
ENSG00000123146	ADGRE5	633	540	468	592
ENSG00000123154	WDR83	307	283	271	316
ENSG00000123159	GIPC1	3511	3234	3139	4125
ENSG00000123165	ACTRT1	0	0	0	2
ENSG00000123178	SPRYD7	506	445	531	407
ENSG00000123179	EBPL	780	782	701	829
ENSG00000123191	ATP7B	724	568	570	612
ENSG00000123200	ZC3H13	1657	1237	1983	1458
ENSG00000123201	GUCY1B2	0	0	1	0
ENSG00000123213	NLN	1709	1524	2100	2099
ENSG00000123219	CENPK	412	332	423	364
ENSG00000123240	OPTN	587	556	583	581
ENSG00000123243	ITIH5	149	98	103	100
ENSG00000123268	ATF1	968	1013	1051	897
ENSG00000123297	TSFM	693	700	626	728
ENSG00000123329	ARHGAP9	16	10	13	9
ENSG00000123338	NCKAP1L	5	3	4	2
ENSG00000123342	MMP19	1	1	1	3
ENSG00000123349	PFDN5	3476	3742	3055	3857
ENSG00000123352	SPATS2	1504	1410	1414	1476
ENSG00000123353	ORMDL2	1446	1348	1166	1536
ENSG00000123358	NR4A1	219	153	182	191
ENSG00000123360	PDE1B	4	3	2	5
ENSG00000123364	HOXC13	3	1	2	3
ENSG00000123374	CDK2	3878	3463	3582	3985
ENSG00000123384	LRP1	1686	1673	1637	2246
ENSG00000123388	HOXC11	1	2	0	1
ENSG00000123395	ATG101	1673	1461	1358	1775
ENSG00000123405	NFE2	39	47	22	43
ENSG00000123411	IKZF4	475	397	467	445
ENSG00000123415	SMUG1	732	627	629	799
ENSG00000123416	TUBA1B	28362	28939	24252	32218
ENSG00000123427	METTL21B	337	277	276	314
ENSG00000123444	KBTBD4	704	707	578	730
ENSG00000123453	SARDH	18	16	16	24
ENSG00000123472	ATPAF1	1668	1596	1493	1723
ENSG00000123473	STIL	1681	1335	1642	1641
ENSG00000123485	HJURP	1164	973	1177	1162
ENSG00000123496	IL13RA2	1	0	2	4
ENSG00000123505	AMD1	3267	2651	3134	3069
ENSG00000123545	NDUFAF4	603	480	524	532
ENSG00000123552	USP45	285	220	338	277
ENSG00000123562	MORF4L2	6033	5862	5549	6264
ENSG00000123570	RAB9B	87	94	82	87
ENSG00000123572	NRK	2	4	1	5
ENSG00000123575	FAM199X	2634	2014	2535	2478
ENSG00000123576	ESX1	0	0	1	0
ENSG00000123595	RAB9A	319	349	289	347
ENSG00000123600	METTL8	553	440	463	548
ENSG00000123607	TTC21B	738	602	715	680
ENSG00000123609	NMI	1	0	0	0
ENSG00000123612	ACVR1C	30	25	48	36
ENSG00000123636	BAZ2B	940	544	903	663
ENSG00000123643	SLC36A1	523	500	633	665
ENSG00000123684	LPGAT1	3164	2394	2999	2928
ENSG00000123685	BATF3	38	31	25	31
ENSG00000123689	G0S2	1312	455	339	259
ENSG00000123700	KCNJ2	14	6	10	5
ENSG00000123728	RAP2C	746	676	825	752
ENSG00000123737	EXOSC9	1337	1135	1306	1294
ENSG00000123739	PLA2G12A	1304	1205	1321	1407
ENSG00000123810	B9D2	122	101	65	92
ENSG00000123815	ADCK4	569	547	418	557
ENSG00000123836	PFKFB2	729	564	735	755
ENSG00000123838	C4BPA	1	0	0	0
ENSG00000123843	C4BPB	0	1	0	3
ENSG00000123870	ZNF137P	42	19	47	31
ENSG00000123892	RAB38	426	398	389	448
ENSG00000123901	GPR83	19	16	16	21
ENSG00000123908	AGO2	3195	2252	3079	3421
ENSG00000123933	MXD4	4206	4027	3688	4898
ENSG00000123965	PMS2P5	9	5	5	4
ENSG00000123975	CKS2	3984	3724	3499	4533
ENSG00000123977	DAW1	3	0	0	2
ENSG00000123983	ACSL3	3672	3393	4041	4086
ENSG00000123989	CHPF	2299	2025	2059	2687
ENSG00000123992	DNPEP	656	533	584	733
ENSG00000124003	MOGAT1	0	0	4	2
ENSG00000124006	OBSL1	1238	978	842	1080
ENSG00000124019	FAM124B	1	0	1	0
ENSG00000124067	SLC12A4	665	608	538	671
ENSG00000124074	ENKD1	229	206	164	203
ENSG00000124092	CTCFL	3	1	3	2
ENSG00000124097	HMGB1P1	31	14	16	22
ENSG00000124098	FAM210B	524	527	541	582
ENSG00000124102	PI3	41	33	19	35
ENSG00000124104	SNX21	357	334	295	379
ENSG00000124107	SLPI	2506	2634	1732	2643
ENSG00000124116	WFDC3	4	8	5	5
ENSG00000124120	TTPAL	907	669	819	932
ENSG00000124126	PREX1	452	377	393	406
ENSG00000124134	KCNS1	5	4	1	5
ENSG00000124140	SLC12A5	36	44	26	42
ENSG00000124143	ARHGAP40	5	4	2	2
ENSG00000124145	SDC4	2760	2661	2410	3299
ENSG00000124151	NCOA3	1452	1098	1515	1577
ENSG00000124155	PIGT	3137	3607	2770	3707
ENSG00000124159	MATN4	4	1	1	3
ENSG00000124160	NCOA5	1435	1345	1356	1460
ENSG00000124164	VAPB	2689	2531	2634	2794
ENSG00000124171	PARD6B	510	335	543	560
ENSG00000124172	ATP5E	3441	3193	2808	3629
ENSG00000124177	CHD6	1797	1342	1776	1635
ENSG00000124181	PLCG1	1226	833	1122	1014
ENSG00000124191	TOX2	48	58	33	50
ENSG00000124193	SRSF6	5577	4296	4986	4924
ENSG00000124194	GDAP1L1	0	0	1	0
ENSG00000124198	ARFGEF2	1922	1550	1909	1946
ENSG00000124201	ZNFX1	498	334	436	393
ENSG00000124207	CSE1L	6963	6274	6831	7492
ENSG00000124209	RAB22A	2167	1469	2279	2318
ENSG00000124212	PTGIS	5	7	4	1
ENSG00000124214	STAU1	4177	3922	4165	4266
ENSG00000124216	SNAI1	61	50	49	64
ENSG00000124217	MOCS3	421	422	387	428
ENSG00000124222	STX16	610	541	657	581
ENSG00000124224	PPP4R1L	75	56	73	61
ENSG00000124225	PMEPA1	1488	1559	1492	1753
ENSG00000124226	RNF114	1781	1749	1686	2018
ENSG00000124228	DDX27	927	695	948	911
ENSG00000124233	SEMG1	1	3	0	0
ENSG00000124243	BCAS4	136	116	124	140
ENSG00000124249	KCNK15	83	39	27	29
ENSG00000124251	TP53TG5	0	0	1	3
ENSG00000124253	PCK1	0	0	0	1
ENSG00000124256	ZBP1	0	0	1	0
ENSG00000124257	NEURL2	17	16	9	20
ENSG00000124260	MAGEA10	3	0	2	1
ENSG00000124275	MTRR	631	590	634	620
ENSG00000124279	FASTKD3	179	177	181	199
ENSG00000124299	PEPD	1054	1069	887	1099
ENSG00000124302	CHST8	0	0	1	0
ENSG00000124313	IQSEC2	333	268	289	321
ENSG00000124343	XG	47	49	39	44
ENSG00000124356	STAMBP	1118	1036	1025	1111
ENSG00000124357	NAGK	514	431	525	576
ENSG00000124370	MCEE	82	56	58	59
ENSG00000124374	PAIP2B	434	384	539	524
ENSG00000124380	SNRNP27	673	537	553	618
ENSG00000124383	MPHOSPH10	1073	805	1142	883
ENSG00000124391	IL17C	2	0	2	0
ENSG00000124399	na	0	1	0	1
ENSG00000124406	ATP8A1	454	396	449	457
ENSG00000124422	USP22	11991	9277	10643	11967
ENSG00000124429	POF1B	170	175	171	155
ENSG00000124440	HIF3A	188	181	36	45
ENSG00000124444	ZNF576	275	223	282	274
ENSG00000124459	ZNF45	596	486	706	608
ENSG00000124466	LYPD3	17	13	23	36
ENSG00000124469	CEACAM8	0	0	1	1
ENSG00000124479	NDP	9	4	1	1
ENSG00000124486	USP9X	4577	3728	4739	5348
ENSG00000124493	GRM4	121	48	40	42
ENSG00000124496	TRERF1	346	292	330	320
ENSG00000124507	PACSIN1	416	315	320	291
ENSG00000124508	BTN2A2	303	274	289	273
ENSG00000124523	SIRT5	296	242	211	247
ENSG00000124529	na	70	25	52	66
ENSG00000124532	MRS2	1193	1029	1251	1300
ENSG00000124535	WRNIP1	1487	1246	1494	1360
ENSG00000124541	RRP36	1680	1379	1598	1664
ENSG00000124549	BTN2A3P	47	31	78	32
ENSG00000124557	BTN1A1	0	0	0	1
ENSG00000124562	SNRPC	2408	2355	2152	2680
ENSG00000124570	SERPINB6	1015	1072	785	986
ENSG00000124571	XPO5	2265	1707	2145	2323
ENSG00000124574	ABCC10	293	186	262	297
ENSG00000124587	PEX6	334	275	266	347
ENSG00000124588	NQO2	396	440	354	468
ENSG00000124593	PRICKLE4	60	45	60	57
ENSG00000124596	OARD1	467	482	446	421
ENSG00000124602	UNC5CL	7	6	1	3
ENSG00000124608	AARS2	426	293	396	402
ENSG00000124610	HIST1H1A	0	0	1	0
ENSG00000124613	ZNF391	225	162	234	217
ENSG00000124614	RPS10	1613	1980	1488	1868
ENSG00000124615	MOCS1	565	535	441	480
ENSG00000124635	HIST1H2BJ	58	49	49	87
ENSG00000124641	MED20	738	663	751	805
ENSG00000124657	OR2B6	2	4	8	3
ENSG00000124659	TBCC	477	520	434	555
ENSG00000124664	SPDEF	9	3	0	3
ENSG00000124688	MAD2L1BP	531	438	431	536
ENSG00000124702	KLHDC3	3438	3578	2590	3843
ENSG00000124713	GNMT	1	6	5	9
ENSG00000124721	DNAH8	9	5	6	9
ENSG00000124731	TREM1	4	5	1	3
ENSG00000124733	MEA1	2096	2212	1940	2428
ENSG00000124743	KLHL31	16	12	18	17
ENSG00000124749	COL21A1	26	25	38	31
ENSG00000124762	CDKN1A	1097	951	648	780
ENSG00000124766	SOX4	2637	1939	2337	2710
ENSG00000124767	GLO1	6788	6643	6151	7271
ENSG00000124772	CPNE5	4	4	0	0
ENSG00000124780	KCNK17	3	10	5	4
ENSG00000124782	RREB1	2521	1761	2165	2194
ENSG00000124783	SSR1	9619	8302	9191	9933
ENSG00000124784	RIOK1	947	716	889	846
ENSG00000124785	NRN1	24	28	20	18
ENSG00000124786	SLC35B3	460	421	423	424
ENSG00000124787	RPP40	274	264	239	346
ENSG00000124788	ATXN1	108	87	111	96
ENSG00000124789	NUP153	3372	2500	3334	3106
ENSG00000124795	DEK	7625	5615	7424	6548
ENSG00000124802	EEF1E1	280	219	262	268
ENSG00000124813	RUNX2	32	37	49	47
ENSG00000124831	LRRFIP1	3106	2309	3134	2702
ENSG00000124835	na	0	0	0	1
ENSG00000124839	RAB17	592	488	551	655
ENSG00000124882	EREG	1	0	1	1
ENSG00000124915	na	1	0	1	1
ENSG00000124920	MYRF	95	62	52	53
ENSG00000124935	SCGB1D2	64	70	31	57
ENSG00000124939	SCGB2A1	262	196	105	181
ENSG00000124942	AHNAK	5366	5320	5000	7386
ENSG00000125037	EMC3	1081	972	943	1105
ENSG00000125046	SSUH2	40	25	32	35
ENSG00000125089	SH3TC1	44	26	25	42
ENSG00000125107	CNOT1	10839	9279	10366	11292
ENSG00000125122	LRRC29	9	15	7	11
ENSG00000125124	BBS2	650	574	648	705
ENSG00000125148	MT2A	755	815	431	620
ENSG00000125149	C16orf70	500	415	462	493
ENSG00000125166	GOT2	4512	4214	4105	4788
ENSG00000125170	DOK4	772	674	648	795
ENSG00000125207	PIWIL1	1	0	0	0
ENSG00000125246	CLYBL	52	54	46	51
ENSG00000125247	TMTC4	511	458	422	424
ENSG00000125249	RAP2A	2664	2230	2659	2564
ENSG00000125255	SLC10A2	0	0	0	1
ENSG00000125257	ABCC4	1587	1419	1263	1300
ENSG00000125266	EFNB2	489	419	575	598
ENSG00000125285	SOX21	8	2	3	5
ENSG00000125304	TM9SF2	9296	9261	8640	10023
ENSG00000125319	C17orf53	284	277	304	369
ENSG00000125337	KIF25	0	2	1	0
ENSG00000125347	IRF1	151	128	133	136
ENSG00000125351	UPF3B	443	328	564	353
ENSG00000125352	RNF113A	229	252	210	227
ENSG00000125354	SEPT6	375	389	339	298
ENSG00000125355	TMEM255A	17	12	9	8
ENSG00000125356	NDUFA1	1204	1073	941	1148
ENSG00000125375	ATP5S	239	216	205	195
ENSG00000125378	BMP4	14	26	23	25
ENSG00000125384	PTGER2	31	24	17	18
ENSG00000125385	na	0	0	1	1
ENSG00000125386	FAM193A	1089	879	1081	1014
ENSG00000125388	GRK4	241	178	188	214
ENSG00000125398	SOX9	1474	1303	1443	1396
ENSG00000125409	TEKT3	0	1	0	0
ENSG00000125430	HS3ST3B1	4	2	5	4
ENSG00000125434	SLC25A35	135	122	109	99
ENSG00000125445	MRPS7	3189	2733	2386	3293
ENSG00000125447	GGA3	981	778	966	929
ENSG00000125449	ARMC7	1094	952	1008	1093
ENSG00000125450	NUP85	1199	1044	962	1122
ENSG00000125454	SLC25A19	678	551	553	654
ENSG00000125457	MIF4GD	670	714	474	705
ENSG00000125458	NT5C	662	637	479	714
ENSG00000125459	MSTO1	190	173	230	201
ENSG00000125462	C1orf61	2	1	1	3
ENSG00000125482	TTF1	417	277	415	391
ENSG00000125484	GTF3C4	2963	2242	2861	3109
ENSG00000125485	DDX31	570	486	525	524
ENSG00000125503	PPP1R12C	664	528	642	619
ENSG00000125505	MBOAT7	4265	4212	3595	4780
ENSG00000125508	SRMS	75	72	52	55
ENSG00000125510	OPRL1	29	30	21	28
ENSG00000125520	SLC2A4RG	3420	3327	2621	3720
ENSG00000125531	C20orf195	110	104	76	106
ENSG00000125534	PPDPF	4776	5183	3867	5524
ENSG00000125611	CHCHD5	395	397	277	414
ENSG00000125618	PAX8	6316	5540	5528	5443
ENSG00000125629	INSIG2	549	484	553	546
ENSG00000125630	POLR1B	1673	1399	1593	1672
ENSG00000125633	CCDC93	1136	802	1187	949
ENSG00000125637	PSD4	1344	1176	1172	1286
ENSG00000125648	SLC25A23	5161	5001	4875	5541
ENSG00000125650	PSPN	170	158	185	189
ENSG00000125651	GTF2F1	3784	3410	3517	3659
ENSG00000125652	ALKBH7	741	696	544	902
ENSG00000125656	CLPP	1527	1587	1123	1524
ENSG00000125657	TNFSF9	150	109	100	162
ENSG00000125676	THOC2	2475	1786	2350	1992
ENSG00000125686	MED1	3082	2417	3093	2846
ENSG00000125691	RPL23	13728	13355	11486	14284
ENSG00000125703	ATG4C	424	391	435	463
ENSG00000125726	CD70	0	0	1	2
ENSG00000125730	C3	122	105	86	112
ENSG00000125731	SH2D3A	200	216	182	237
ENSG00000125733	TRIP10	1054	1054	901	1054
ENSG00000125734	GPR108	822	777	610	855
ENSG00000125735	TNFSF14	0	1	2	0
ENSG00000125740	FOSB	34	28	26	38
ENSG00000125741	OPA3	875	637	797	688
ENSG00000125743	SNRPD2	4194	4186	3192	4765
ENSG00000125744	RTN2	147	125	106	156
ENSG00000125746	EML2	394	283	387	378
ENSG00000125753	VASP	1620	1526	1351	1718
ENSG00000125755	SYMPK	2669	2093	2440	2621
ENSG00000125772	GPCPD1	456	388	423	413
ENSG00000125775	SDCBP2	6	3	6	12
ENSG00000125779	PANK2	871	784	856	831
ENSG00000125780	TGM3	2	0	1	0
ENSG00000125787	GNRH2	1	1	3	1
ENSG00000125788	DEFB126	1	2	1	0
ENSG00000125804	FAM182A	5	4	5	5
ENSG00000125812	GZF1	657	453	634	589
ENSG00000125814	NAPB	218	168	209	197
ENSG00000125816	NKX2-4	1	4	3	2
ENSG00000125817	CENPB	3916	3369	2791	4050
ENSG00000125818	PSMF1	3601	3518	3272	3879
ENSG00000125820	NKX2-2	0	0	0	1
ENSG00000125821	DTD1	1175	1275	1055	1428
ENSG00000125823	CSTL1	0	0	1	0
ENSG00000125826	RBCK1	1591	1499	1302	1664
ENSG00000125827	TMX4	2663	2427	2563	2842
ENSG00000125834	STK35	1604	1091	1465	1697
ENSG00000125835	SNRPB	5415	4446	4189	5803
ENSG00000125841	NRSN2	1217	1342	1005	1208
ENSG00000125843	AP5S1	442	355	392	452
ENSG00000125844	RRBP1	6160	4439	6791	6333
ENSG00000125845	BMP2	2	3	3	0
ENSG00000125846	ZNF133	207	159	188	203
ENSG00000125848	FLRT3	134	158	168	178
ENSG00000125850	OVOL2	208	205	171	234
ENSG00000125863	MKKS	1273	1097	1032	1186
ENSG00000125864	BFSP1	47	39	33	42
ENSG00000125868	DSTN	6472	6184	5767	6741
ENSG00000125870	SNRPB2	1191	1079	1093	1226
ENSG00000125871	MGME1	1299	1062	1183	1129
ENSG00000125872	LRRN4	99	117	90	109
ENSG00000125875	TBC1D20	1105	902	1137	1084
ENSG00000125877	ITPA	1193	1047	889	1296
ENSG00000125878	TCF15	94	79	78	92
ENSG00000125885	MCM8	1034	743	1036	810
ENSG00000125895	TMEM74B	10	10	0	3
ENSG00000125898	FAM110A	245	246	224	279
ENSG00000125901	MRPS26	1145	978	975	1258
ENSG00000125910	S1PR4	1	0	0	0
ENSG00000125912	NCLN	3280	2716	2879	3534
ENSG00000125931	CITED1	13	11	7	5
ENSG00000125944	HNRNPR	6024	5125	5945	5405
ENSG00000125945	ZNF436	1334	1388	959	1040
ENSG00000125952	MAX	1373	1404	1226	1425
ENSG00000125962	ARMCX5	13	17	12	16
ENSG00000125965	GDF5	1	0	1	1
ENSG00000125966	MMP24	93	123	58	90
ENSG00000125967	NECAB3	791	706	553	715
ENSG00000125968	ID1	4319	4168	4004	5245
ENSG00000125970	RALY	3533	3436	3143	4036
ENSG00000125971	DYNLRB1	2012	2300	1702	2227
ENSG00000125977	EIF2S2	3367	2950	2882	3218
ENSG00000125991	ERGIC3	3739	3801	3162	4214
ENSG00000125995	ROMO1	1103	992	709	1234
ENSG00000125998	FAM83C	0	1	0	0
ENSG00000125999	BPIFB1	0	1	0	0
ENSG00000126001	CEP250	559	351	707	597
ENSG00000126003	PLAGL2	1084	928	1144	1068
ENSG00000126005	MMP24-AS1	610	636	517	725
ENSG00000126010	GRPR	14	17	12	12
ENSG00000126012	KDM5C	2473	1805	2223	2326
ENSG00000126016	AMOT	820	730	838	988
ENSG00000126062	TMEM115	1119	1096	965	1302
ENSG00000126067	PSMB2	3782	3766	3498	3895
ENSG00000126070	AGO3	1088	747	1203	1086
ENSG00000126088	UROD	1317	1352	1101	1556
ENSG00000126091	ST3GAL3	148	152	120	158
ENSG00000126106	TMEM53	93	129	84	88
ENSG00000126107	HECTD3	843	810	806	908
ENSG00000126214	KLC1	411	282	338	390
ENSG00000126215	XRCC3	494	387	472	542
ENSG00000126216	TUBGCP3	1250	1045	1201	1191
ENSG00000126217	MCF2L	409	332	379	293
ENSG00000126218	F10	0	1	3	2
ENSG00000126226	PCID2	704	553	627	660
ENSG00000126233	SLURP1	6	4	3	2
ENSG00000126243	LRFN3	407	451	326	419
ENSG00000126246	IGFLR1	3	6	4	7
ENSG00000126247	CAPNS1	6405	7534	5148	6993
ENSG00000126249	PDCD2L	196	221	178	217
ENSG00000126254	RBM42	1099	896	1022	1163
ENSG00000126259	KIRREL2	16	12	9	13
ENSG00000126261	UBA2	2522	2314	2429	2537
ENSG00000126262	FFAR2	1	3	1	1
ENSG00000126264	HCST	7	4	8	10
ENSG00000126267	COX6B1	3008	2974	2241	3295
ENSG00000126351	THRA	1510	1424	1191	1360
ENSG00000126353	CCR7	2	1	0	0
ENSG00000126368	NR1D1	73	61	96	92
ENSG00000126391	FRMD8	1185	944	1005	1226
ENSG00000126432	PRDX5	2219	2088	1683	2406
ENSG00000126453	BCL2L12	650	542	578	804
ENSG00000126456	IRF3	580	486	481	623
ENSG00000126457	PRMT1	4737	4785	3955	5194
ENSG00000126458	RRAS	248	283	176	294
ENSG00000126460	PRRG2	238	268	181	209
ENSG00000126461	SCAF1	3359	2745	3115	3795
ENSG00000126464	PRR12	1720	1405	1819	1906
ENSG00000126467	TSKS	0	0	3	2
ENSG00000126500	FLRT1	3	0	1	1
ENSG00000126522	ASL	362	370	313	445
ENSG00000126524	SBDS	1787	1670	1696	1705
ENSG00000126550	HTN1	0	0	1	6
ENSG00000126561	STAT5A	32	40	29	34
ENSG00000126562	WNK4	40	17	75	32
ENSG00000126581	BECN1	1151	1044	1118	1059
ENSG00000126583	PRKCG	1	0	2	4
ENSG00000126602	TRAP1	3734	3478	3143	3790
ENSG00000126603	GLIS2	2192	1848	2137	2661
ENSG00000126653	NSRP1	910	744	865	750
ENSG00000126698	DNAJC8	2602	2489	2588	2830
ENSG00000126705	AHDC1	1913	1452	1637	1816
ENSG00000126709	IFI6	20	17	11	23
ENSG00000126733	DACH2	20	6	19	22
ENSG00000126746	ZNF384	2589	2113	2341	2195
ENSG00000126749	EMG1	735	510	723	663
ENSG00000126752	SSX1	1	0	0	3
ENSG00000126756	UXT	682	767	526	753
ENSG00000126759	CFP	5	2	14	2
ENSG00000126767	ELK1	2116	2032	1944	2456
ENSG00000126768	TIMM17B	585	600	467	678
ENSG00000126773	PCNXL4	1675	1310	1763	1506
ENSG00000126775	ATG14	471	396	492	418
ENSG00000126777	KTN1	7621	4845	7485	5177
ENSG00000126778	SIX1	321	309	280	308
ENSG00000126785	RHOJ	0	0	1	0
ENSG00000126787	DLGAP5	2220	2045	2319	2162
ENSG00000126790	L3HYPDH	50	45	59	48
ENSG00000126803	HSPA2	616	590	565	636
ENSG00000126804	ZBTB1	1076	932	999	979
ENSG00000126814	TRMT5	719	640	575	752
ENSG00000126821	SGPP1	712	606	730	697
ENSG00000126822	PLEKHG3	2177	1638	2162	2121
ENSG00000126856	PRDM7	0	3	4	1
ENSG00000126858	RHOT1	1193	1007	1053	1064
ENSG00000126870	WDR60	272	194	239	243
ENSG00000126878	AIF1L	2105	1836	1611	1891
ENSG00000126882	FAM78A	37	25	25	35
ENSG00000126883	NUP214	2236	1871	2261	2442
ENSG00000126903	SLC10A3	629	541	508	664
ENSG00000126934	MAP2K2	3674	3672	3168	4082
ENSG00000126945	HNRNPH2	2206	1972	2185	1989
ENSG00000126947	ARMCX1	0	0	2	0
ENSG00000126950	TMEM35	1	2	0	0
ENSG00000126953	TIMM8A	320	184	341	270
ENSG00000126970	ZC4H2	275	243	278	279
ENSG00000127022	CANX	32299	30896	30771	33597
ENSG00000127054	CPSF3L	1062	962	996	1285
ENSG00000127074	RGS13	0	1	0	0
ENSG00000127080	IPPK	338	244	314	340
ENSG00000127081	ZNF484	308	198	361	304
ENSG00000127084	FGD3	113	93	80	94
ENSG00000127124	HIVEP3	19	16	24	17
ENSG00000127125	PPCS	782	801	699	807
ENSG00000127129	EDN2	56	63	21	28
