id	sym	shp65_Vehicle_1	shp65_Vehicle_2	shp65_Vehicle_3	shp65_TNF_1	shp65_TNF_2	shp65_TNF_3
ENSG00000106560	GIMAP2	6	1	6	11	2	2
ENSG00000106571	GLI3	49	51	81	262	65	61
ENSG00000106588	PSMA2	119	84	131	95	155	76
ENSG00000106591	MRPL32	436	482	484	454	589	358
ENSG00000106603	COA1	409	371	384	518	413	361
ENSG00000106605	BLVRA	279	228	259	365	266	162
ENSG00000106608	URGCP	601	664	629	644	765	500
ENSG00000106609	TMEM248	585	612	604	762	775	505
ENSG00000106610	STAG3L4	128	98	104	127	144	98
ENSG00000106615	RHEB	735	797	826	642	998	549
ENSG00000106617	PRKAG2	185	157	161	259	252	129
ENSG00000106624	AEBP1	20	25	23	70	49	23
ENSG00000106628	POLD2	1721	1255	1376	1613	1390	1338
ENSG00000106633	GCK	0	0	1	1	0	1
ENSG00000106635	BCL7B	184	149	230	261	191	168
ENSG00000106636	YKT6	821	751	783	953	852	644
ENSG00000106638	TBL2	598	564	577	545	615	463
ENSG00000106665	CLIP2	145	152	107	168	167	113
ENSG00000106682	EIF4H	3416	2804	3503	3595	3425	2883
ENSG00000106683	LIMK1	122	117	155	172	143	123
ENSG00000106686	SPATA6L	8	4	7	15	8	4
ENSG00000106688	SLC1A1	622	674	647	636	802	507
ENSG00000106692	FKTN	417	289	418	528	508	324
ENSG00000106701	FSD1L	20	16	9	37	24	14
ENSG00000106714	CNTNAP3	1	1	1	2	0	2
ENSG00000106723	SPIN1	561	427	530	804	663	444
ENSG00000106733	NMRK1	140	98	120	123	137	94
ENSG00000106771	TMEM245	2709	2511	3479	4195	3663	2840
ENSG00000106772	PRUNE2	3109	1747	2900	6403	2732	2341
ENSG00000106780	MEGF9	1278	956	1653	2446	1628	1299
ENSG00000106785	TRIM14	7	4	5	7	8	7
ENSG00000106789	CORO2A	10	6	8	10	9	8
ENSG00000106799	TGFBR1	613	416	704	802	664	491
ENSG00000106803	SEC61B	552	354	545	457	540	497
ENSG00000106804	C5	144	130	173	201	224	145
ENSG00000106809	OGN	14	23	14	18	34	6
ENSG00000106819	ASPN	6	1	13	9	10	13
ENSG00000106823	ECM2	264	151	262	317	246	149
ENSG00000106829	TLE4	67	79	58	87	81	62
ENSG00000106852	LHX6	0	0	0	1	0	0
ENSG00000106853	PTGR1	807	752	689	703	901	538
ENSG00000106868	SUSD1	181	177	221	299	264	173
ENSG00000106927	AMBP	6	7	3	4	8	1
ENSG00000106948	AKNA	459	455	565	1074	545	499
ENSG00000106952	TNFSF8	0	0	0	1	0	0
ENSG00000106976	DNM1	30	32	30	53	28	18
ENSG00000106991	ENG	79	68	79	490	110	109
ENSG00000106992	AK1	91	86	66	84	74	80
ENSG00000106993	CDC37L1	289	286	320	263	353	224
ENSG00000107018	RLN1	0	1	1	0	0	0
ENSG00000107020	PLGRKT	188	159	196	158	222	151
ENSG00000107021	TBC1D13	244	231	308	424	203	260
ENSG00000107036	RIC1	675	588	866	1048	881	684
ENSG00000107077	KDM4C	80	92	102	153	97	71
ENSG00000107099	DOCK8	25	13	48	79	25	33
ENSG00000107104	KANK1	4396	3680	4835	5369	4701	3642
ENSG00000107105	ELAVL2	1	3	1	3	1	1
ENSG00000107130	NCS1	166	132	199	193	171	164
ENSG00000107140	TESK1	128	109	154	233	154	130
ENSG00000107147	KCNT1	1	3	0	2	3	3
ENSG00000107159	CA9	0	0	0	0	0	1
ENSG00000107164	FUBP3	336	327	378	452	428	272
ENSG00000107165	TYRP1	0	2	1	0	1	0
ENSG00000107175	CREB3	480	456	438	543	571	487
ENSG00000107185	RGP1	412	309	489	641	408	388
ENSG00000107186	MPDZ	386	275	418	700	509	335
ENSG00000107187	LHX3	2	0	0	1	0	0
ENSG00000107201	DDX58	97	52	64	118	114	55
ENSG00000107223	EDF1	1342	1242	1120	867	1404	1029
ENSG00000107242	PIP5K1B	10	4	11	4	7	8
ENSG00000107249	GLIS3	238	154	261	383	228	263
ENSG00000107262	BAG1	237	360	226	262	376	152
ENSG00000107263	RAPGEF1	624	516	735	1375	647	628
ENSG00000107281	NPDC1	46	85	61	139	88	51
ENSG00000107282	APBA1	21	23	14	23	26	10
ENSG00000107290	SETX	1635	1125	1444	2057	1801	1056
ENSG00000107295	SH3GL2	0	0	0	2	1	0
ENSG00000107317	PTGDS	213	286	250	374	284	262
ENSG00000107331	ABCA2	323	360	443	1636	474	433
ENSG00000107338	SHB	23	28	39	49	44	39
ENSG00000107341	UBE2R2	299	261	319	704	392	299
ENSG00000107362	ABHD17B	153	137	165	172	186	138
ENSG00000107371	EXOSC3	97	115	142	131	157	106
ENSG00000107372	ZFAND5	561	487	595	988	812	465
ENSG00000107404	DVL1	600	714	530	616	703	428
ENSG00000107438	PDLIM1	107	58	116	311	77	86
ENSG00000107443	CCNJ	76	91	80	142	123	71
ENSG00000107485	GATA3	5	10	12	17	6	5
ENSG00000107518	ATRNL1	5	7	16	4	15	7
ENSG00000107521	HPS1	508	524	618	825	500	543
ENSG00000107537	PHYH	771	522	837	922	766	553
ENSG00000107551	RASSF4	648	797	659	863	1000	540
ENSG00000107554	DNMBP	199	186	247	444	243	181
ENSG00000107560	RAB11FIP2	188	177	219	343	310	162
ENSG00000107562	CXCL12	75	126	66	88	152	53
ENSG00000107566	ERLIN1	272	205	271	590	305	251
ENSG00000107581	EIF3A	3438	2756	3106	5154	3955	2329
ENSG00000107593	PKD2L1	238	280	284	339	261	212
ENSG00000107611	CUBN	81	77	107	132	92	80
ENSG00000107614	TRDMT1	50	25	46	66	50	33
ENSG00000107625	DDX50	567	440	480	455	629	333
ENSG00000107643	MAPK8	211	137	199	241	240	147
ENSG00000107651	SEC23IP	484	351	587	741	527	422
ENSG00000107669	ATE1	540	409	490	689	641	387
ENSG00000107672	NSMCE4A	202	258	223	193	252	148
ENSG00000107679	PLEKHA1	231	178	220	408	331	186
ENSG00000107719	PALD1	6	5	11	12	8	8
ENSG00000107731	UNC5B	82	90	109	242	102	108
ENSG00000107736	CDH23	10	12	10	17	15	10
ENSG00000107738	C10orf54	281	273	292	380	309	272
ENSG00000107742	SPOCK2	7	12	12	15	10	8
ENSG00000107745	MICU1	997	802	934	940	1055	829
ENSG00000107758	PPP3CB	319	244	416	963	469	355
ENSG00000107771	CCSER2	910	508	837	1493	887	731
ENSG00000107779	BMPR1A	694	470	705	757	821	519
ENSG00000107789	MINPP1	264	190	160	273	332	150
ENSG00000107796	ACTA2	200	184	345	296	237	334
ENSG00000107798	LIPA	3028	1973	3085	3313	3017	2316
ENSG00000107815	C10orf2	71	75	80	158	95	48
ENSG00000107816	LZTS2	382	521	332	516	424	352
ENSG00000107819	SFXN3	475	485	532	612	581	493
ENSG00000107821	KAZALD1	57	100	60	38	106	32
ENSG00000107829	FBXW4	135	124	139	158	167	150
ENSG00000107831	FGF8	0	1	0	1	1	0
ENSG00000107833	NPM3	86	122	89	85	123	100
ENSG00000107854	TNKS2	704	628	749	1180	1020	637
ENSG00000107859	PITX3	1	3	1	0	2	0
ENSG00000107862	GBF1	938	927	1331	2770	1290	1186
ENSG00000107863	ARHGAP21	801	623	721	1056	1063	626
ENSG00000107864	CPEB3	40	29	51	74	45	29
ENSG00000107872	FBXL15	58	151	77	73	112	75
ENSG00000107874	CUEDC2	412	414	380	387	456	375
ENSG00000107882	SUFU	64	67	80	203	87	90
ENSG00000107890	ANKRD26	168	75	116	235	169	74
ENSG00000107897	ACBD5	334	289	337	421	390	212
ENSG00000107902	LHPP	94	53	58	67	68	43
ENSG00000107929	LARP4B	475	339	493	831	462	349
ENSG00000107937	GTPBP4	1029	965	1016	1018	1200	745
ENSG00000107938	EDRF1	108	112	147	211	136	104
ENSG00000107949	BCCIP	573	404	564	565	653	415
ENSG00000107951	MTPAP	370	309	425	464	394	302
ENSG00000107954	NEURL1	0	4	0	5	6	1
ENSG00000107957	SH3PXD2A	2327	1794	2779	11031	2735	2857
ENSG00000107959	PITRM1	1616	1265	1976	2243	1751	1679
ENSG00000107960	OBFC1	329	325	311	256	370	221
ENSG00000107968	MAP3K8	58	38	42	162	190	73
ENSG00000107984	DKK1	38	57	55	54	92	51
ENSG00000108001	EBF3	73	104	103	125	133	68
ENSG00000108010	GLRX3	875	651	779	773	894	578
ENSG00000108021	FAM208B	1302	942	1475	2337	1699	1065
ENSG00000108039	XPNPEP1	2186	1960	2500	2462	2198	2172
ENSG00000108055	SMC3	220	158	161	366	236	103
ENSG00000108061	SHOC2	1472	882	1701	1821	1463	1096
ENSG00000108064	TFAM	395	342	352	396	485	253
ENSG00000108091	CCDC6	493	338	526	1224	573	492
ENSG00000108094	CUL2	493	325	454	785	590	333
ENSG00000108100	CCNY	737	593	796	796	729	698
ENSG00000108106	UBE2S	53	115	87	55	128	62
ENSG00000108107	RPL28	749	436	498	935	580	472
ENSG00000108175	ZMIZ1	139	178	232	1205	232	209
ENSG00000108176	DNAJC12	7	5	13	3	5	8
ENSG00000108179	PPIF	1163	1625	1488	2910	1846	1412
ENSG00000108187	PBLD	68	58	84	119	101	72
ENSG00000108219	TSPAN14	1227	1029	1627	3270	1337	1440
ENSG00000108231	LGI1	3	4	7	11	3	3
ENSG00000108239	TBC1D12	229	221	200	196	315	161
ENSG00000108242	CYP2C18	6	1	16	5	3	6
ENSG00000108244	KRT23	4	0	3	0	3	1
ENSG00000108255	CRYBA1	1	1	1	4	0	2
ENSG00000108256	NUFIP2	1423	1095	1525	2216	1945	1196
ENSG00000108262	GIT1	301	321	349	570	400	361
ENSG00000108298	RPL19	9313	8129	7375	7167	8268	6125
ENSG00000108306	FBXL20	396	279	607	734	440	421
ENSG00000108309	RUNDC3A	6	5	3	8	5	4
ENSG00000108312	UBTF	486	446	470	477	498	341
ENSG00000108342	CSF3	4	1	0	2	4	0
ENSG00000108344	PSMD3	1382	1693	1545	1859	1833	1373
ENSG00000108349	CASC3	377	356	456	735	474	397
ENSG00000108352	RAPGEFL1	7	5	6	13	8	7
ENSG00000108370	RGS9	24	20	26	30	32	24
ENSG00000108375	RNF43	3	0	1	4	2	2
ENSG00000108379	WNT3	23	6	14	23	9	12
ENSG00000108381	ASPA	451	373	506	566	630	334
ENSG00000108384	RAD51C	146	108	139	134	126	98
ENSG00000108387	SEPT4	10	5	2	25	4	5
ENSG00000108389	MTMR4	832	877	1025	1097	958	823
ENSG00000108395	TRIM37	503	418	547	597	647	402
ENSG00000108406	DHX40	353	298	339	312	471	230
ENSG00000108417	KRT37	0	0	1	0	0	0
ENSG00000108423	TUBD1	41	29	51	46	54	31
ENSG00000108424	KPNB1	2658	2070	2525	3494	2609	1896
ENSG00000108433	GOSR2	159	126	135	184	145	112
ENSG00000108439	PNPO	642	447	878	712	565	664
ENSG00000108443	RPS6KB1	347	184	353	414	348	222
ENSG00000108448	TRIM16L	187	234	198	186	278	189
ENSG00000108452	ZNF29P	0	0	1	1	0	0
ENSG00000108465	CDK5RAP3	137	241	152	183	233	144
ENSG00000108468	CBX1	326	246	342	365	360	233
ENSG00000108469	RECQL5	79	106	96	138	114	79
ENSG00000108474	PIGL	70	78	64	114	117	59
ENSG00000108479	GALK1	128	157	122	124	136	113
ENSG00000108506	INTS2	390	298	400	401	406	292
ENSG00000108509	CAMTA2	65	79	91	387	87	102
ENSG00000108510	MED13	1592	920	1775	2804	1792	1309
ENSG00000108511	HOXB6	410	393	424	467	330	254
ENSG00000108515	ENO3	24	15	22	38	31	16
ENSG00000108518	PFN1	1334	1120	1552	1278	1213	1230
ENSG00000108523	RNF167	262	217	311	431	284	242
ENSG00000108528	SLC25A11	998	911	868	990	1036	901
ENSG00000108551	RASD1	488	803	491	769	874	477
ENSG00000108556	CHRNE	0	0	0	0	2	0
ENSG00000108557	RAI1	25	30	39	158	44	36
ENSG00000108559	NUP88	713	563	719	674	724	473
ENSG00000108561	C1QBP	1952	2442	2238	1620	2657	1774
ENSG00000108576	SLC6A4	6	4	3	4	3	4
ENSG00000108578	BLMH	237	181	275	418	289	185
ENSG00000108582	CPD	3556	3392	4781	5758	5364	3694
ENSG00000108587	GOSR1	275	209	310	441	357	247
ENSG00000108588	CCDC47	1074	969	1090	1494	1243	843
ENSG00000108590	MED31	101	52	82	81	85	68
ENSG00000108591	DRG2	222	225	236	303	262	205
ENSG00000108592	FTSJ3	447	444	420	424	448	338
ENSG00000108599	AKAP10	446	388	538	625	546	393
ENSG00000108602	ALDH3A1	1	0	0	0	0	0
ENSG00000108604	SMARCD2	1399	1501	1404	1363	1572	1084
ENSG00000108622	ICAM2	45	26	40	59	57	38
ENSG00000108639	SYNGR2	291	247	296	532	359	324
ENSG00000108641	B9D1	56	76	56	58	65	54
ENSG00000108651	UTP6	530	482	529	460	550	358
ENSG00000108654	DDX5	2208	2500	2353	6418	4370	2112
ENSG00000108666	C17orf75	79	97	80	108	96	70
ENSG00000108669	CYTH1	66	77	50	125	79	45
ENSG00000108671	PSMD11	939	683	967	1217	965	825
ENSG00000108679	LGALS3BP	4508	5686	6664	8164	6351	6492
ENSG00000108688	CCL7	0	0	1	2	0	0
ENSG00000108691	CCL2	22	14	48	261	463	311
ENSG00000108700	CCL8	0	0	0	3	0	0
ENSG00000108702	CCL1	0	0	0	0	0	2
ENSG00000108733	PEX12	108	95	124	97	91	78
ENSG00000108771	DHX58	59	108	65	92	99	75
ENSG00000108773	KAT2A	81	105	75	288	124	74
ENSG00000108774	RAB5C	343	224	357	450	312	284
ENSG00000108784	NAGLU	217	266	228	405	266	200
ENSG00000108785	HSD17B1P1	1	2	2	3	7	3
ENSG00000108786	HSD17B1	52	44	69	50	38	52
ENSG00000108788	MLX	386	226	370	598	382	332
ENSG00000108797	CNTNAP1	35	46	49	222	88	54
ENSG00000108798	ABI3	0	1	0	0	0	1
ENSG00000108799	EZH1	411	451	399	613	536	318
ENSG00000108813	DLX4	1	0	0	1	0	0
ENSG00000108819	PPP1R9B	277	329	348	312	383	235
ENSG00000108821	COL1A1	1042	1818	2719	9441	2662	3367
ENSG00000108823	SGCA	0	0	0	1	0	0
ENSG00000108826	MRPL27	476	482	448	448	515	370
ENSG00000108828	VAT1	1445	1228	1192	1938	1488	1094
ENSG00000108829	LRRC59	1413	1198	1353	1975	1555	1231
ENSG00000108830	RND2	16	7	10	8	11	9
ENSG00000108839	ALOX12	4	12	5	18	12	6
ENSG00000108840	HDAC5	462	525	451	563	536	392
ENSG00000108846	ABCC3	42	69	65	117	69	54
ENSG00000108848	LUC7L3	304	338	308	675	492	235
ENSG00000108849	PPY	0	0	1	0	1	1
ENSG00000108852	MPP2	7	7	2	13	6	5
ENSG00000108854	SMURF2	326	302	325	400	480	269
ENSG00000108861	DUSP3	990	783	1074	1262	1067	887
ENSG00000108878	CACNG1	0	0	1	0	0	1
ENSG00000108883	EFTUD2	727	579	732	1034	710	601
ENSG00000108924	HLF	2	0	0	0	1	0
ENSG00000108932	SLC16A6	9	4	8	19	10	3
ENSG00000108946	PRKAR1A	2099	1769	2321	2419	2567	1651
ENSG00000108947	EFNB3	4	4	5	7	6	2
ENSG00000108950	FAM20A	23	26	33	60	33	21
ENSG00000108953	YWHAE	1966	1052	2118	3408	1805	1604
ENSG00000108958	AC016292.3	0	0	0	1	0	0
ENSG00000108960	MMD	2575	1568	2871	2944	2603	1955
ENSG00000108961	RANGRF	3	7	4	10	8	4
ENSG00000108963	DPH1	174	192	193	188	225	174
ENSG00000108984	MAP2K6	85	64	80	74	77	55
ENSG00000109016	DHRS7B	516	500	499	453	558	469
ENSG00000109046	WSB1	275	358	357	639	635	314
ENSG00000109061	MYH1	1	1	0	0	1	1
ENSG00000109062	SLC9A3R1	90	104	73	102	110	74
ENSG00000109063	MYH3	4	7	7	12	10	7
ENSG00000109065	NAT9	200	314	151	229	287	120
ENSG00000109066	TMEM104	308	231	316	659	320	275
ENSG00000109072	VTN	3	3	6	4	0	4
ENSG00000109079	TNFAIP1	310	248	362	511	389	316
ENSG00000109083	IFT20	201	170	199	157	230	163
ENSG00000109084	TMEM97	726	392	686	653	555	494
ENSG00000109089	CDR2L	178	288	231	289	276	219
ENSG00000109099	PMP22	930	617	1084	1329	879	826
ENSG00000109103	UNC119	104	156	116	171	178	132
ENSG00000109107	ALDOC	819	934	725	774	913	666
ENSG00000109111	SUPT6H	571	496	725	1510	698	569
ENSG00000109113	RAB34	364	421	269	410	409	277
ENSG00000109118	PHF12	95	84	121	204	127	107
ENSG00000109133	TMEM33	671	480	838	825	756	594
ENSG00000109158	GABRA4	0	0	0	0	0	1
ENSG00000109163	GNRHR	2	0	0	3	4	2
ENSG00000109171	SLAIN2	413	212	334	598	368	279
ENSG00000109180	OCIAD1	929	725	962	977	1151	704
ENSG00000109184	DCUN1D4	460	261	392	546	400	261
ENSG00000109189	USP46	327	249	410	535	369	304
ENSG00000109193	SULT1E1	1	0	1	1	0	0
ENSG00000109220	CHIC2	43	59	72	68	85	53
ENSG00000109255	NMU	0	0	0	2	0	0
ENSG00000109265	KIAA1211	4	8	5	5	7	4
ENSG00000109270	LAMTOR3	254	199	294	225	304	214
ENSG00000109272	PF4V1	1	0	0	0	0	0
ENSG00000109320	NFKB1	229	234	239	657	454	304
ENSG00000109323	MANBA	517	480	608	561	649	483
ENSG00000109332	UBE2D3	2501	1806	2655	2377	2668	1987
ENSG00000109339	MAPK10	780	550	925	727	880	715
ENSG00000109381	ELF2	271	202	252	309	336	188
ENSG00000109390	NDUFC1	177	128	175	159	191	139
ENSG00000109424	UCP1	4	12	18	13	25	9
ENSG00000109436	TBC1D9	694	577	810	1141	836	639
ENSG00000109445	ZNF330	297	298	280	243	344	209
ENSG00000109452	INPP4B	16	7	18	10	23	11
ENSG00000109458	GAB1	146	94	159	135	185	127
ENSG00000109466	KLHL2	208	195	220	229	253	154
ENSG00000109472	CPE	185	180	264	233	228	180
ENSG00000109475	RPL34	3027	2484	2798	2193	2803	1988
ENSG00000109501	WFS1	858	997	1114	1787	1170	1111
ENSG00000109511	ANXA10	1	1	0	1	1	2
ENSG00000109519	GRPEL1	1074	861	1219	981	1109	928
ENSG00000109534	GAR1	16	17	12	25	24	13
ENSG00000109536	FRG1	196	166	162	160	213	123
ENSG00000109572	CLCN3	968	690	1037	1398	1126	775
ENSG00000109576	AADAT	36	23	23	49	39	19
ENSG00000109586	GALNT7	57	62	58	108	101	56
ENSG00000109606	DHX15	1528	1428	1484	1955	1981	1096
ENSG00000109610	SOD3	94	204	126	201	209	137
ENSG00000109618	SEPSECS	217	149	219	212	210	170
ENSG00000109625	CPZ	0	1	0	2	2	1
ENSG00000109654	TRIM2	528	482	438	574	777	381
ENSG00000109667	SLC2A9	6	7	17	10	19	10
ENSG00000109670	FBXW7	632	445	605	561	728	438
ENSG00000109674	NEIL3	6	6	15	7	9	6
ENSG00000109680	TBC1D19	136	84	139	125	152	102
ENSG00000109684	CLNK	2	3	3	5	1	5
ENSG00000109685	WHSC1	613	509	544	787	704	512
ENSG00000109686	SH3D19	652	646	794	1042	1060	647
ENSG00000109689	STIM2	89	84	94	102	108	73
ENSG00000109705	NKX3-2	1	0	0	0	0	0
ENSG00000109736	MFSD10	199	291	260	401	318	215
ENSG00000109738	GLRB	77	65	92	103	94	65
ENSG00000109743	BST1	67	46	51	55	55	35
ENSG00000109756	RAPGEF2	337	280	340	518	388	258
ENSG00000109758	HGFAC	0	1	0	0	0	1
ENSG00000109762	SNX25	292	249	263	254	324	207
ENSG00000109771	LRP2BP	18	8	12	25	13	12
ENSG00000109775	UFSP2	451	236	338	389	408	256
ENSG00000109787	KLF3	254	166	316	648	340	284
ENSG00000109790	KLHL5	319	226	322	366	329	210
ENSG00000109794	FAM149A	180	107	120	149	136	90
ENSG00000109805	NCAPG	17	21	14	14	31	12
ENSG00000109814	UGDH	348	328	331	696	502	232
ENSG00000109819	PPARGC1A	59	62	90	97	89	65
ENSG00000109832	DDX25	4	5	7	8	5	2
ENSG00000109846	CRYAB	728	644	1046	708	683	834
ENSG00000109854	HTATIP2	208	222	220	246	245	183
ENSG00000109861	CTSC	531	386	441	570	517	310
ENSG00000109881	CCDC34	9	11	21	24	18	10
ENSG00000109906	ZBTB16	673	646	650	1032	683	495
ENSG00000109911	ELP4	261	201	263	210	283	186
ENSG00000109917	ZPR1	795	779	759	716	868	699
ENSG00000109919	MTCH2	2799	1607	2845	2471	2208	2244
ENSG00000109920	FNBP4	184	172	178	372	253	151
ENSG00000109927	TECTA	2	7	12	10	5	5
ENSG00000109929	SC5D	1217	500	1274	1454	1087	885
ENSG00000109943	CRTAM	0	3	3	6	1	2
ENSG00000109944	C11orf63	15	11	15	29	10	2
ENSG00000109956	B3GAT1	1	0	0	0	0	0
ENSG00000109971	HSPA8	28369	23350	26842	23235	29279	21118
ENSG00000109991	P2RX3	0	1	0	1	0	0
ENSG00000110002	VWA5A	54	25	40	64	38	36
ENSG00000110011	DNAJC4	50	55	49	89	61	43
ENSG00000110013	SIAE	336	344	359	448	431	295
ENSG00000110025	SNX15	7	14	12	15	4	15
ENSG00000110031	LPXN	28	44	37	37	41	21
ENSG00000110042	DTX4	409	411	735	964	566	618
ENSG00000110046	ATG2A	127	184	169	443	186	169
ENSG00000110047	EHD1	681	749	707	1088	844	591
ENSG00000110048	OSBP	552	430	592	1582	632	567
ENSG00000110057	UNC93B1	33	34	31	33	33	35
ENSG00000110060	PUS3	162	84	148	156	135	112
ENSG00000110063	DCPS	59	63	54	78	94	49
ENSG00000110066	KMT5B	324	239	317	481	391	234
ENSG00000110074	FOXRED1	333	340	292	374	363	287
ENSG00000110075	PPP6R3	1013	851	885	1132	1268	709
ENSG00000110076	NRXN2	45	44	33	78	41	26
ENSG00000110077	MS4A6A	7	0	2	3	3	2
ENSG00000110079	MS4A4A	0	0	0	1	0	0
ENSG00000110080	ST3GAL4	261	244	245	387	375	229
ENSG00000110090	CPT1A	94	88	117	225	116	127
ENSG00000110092	CCND1	638	694	884	932	950	678
ENSG00000110104	CCDC86	67	63	51	255	97	75
ENSG00000110107	PRPF19	274	306	321	402	332	254
ENSG00000110108	TMEM109	343	294	334	663	290	271
ENSG00000110169	HPX	0	1	1	1	1	0
ENSG00000110171	TRIM3	123	196	142	172	185	126
ENSG00000110172	CHORDC1	122	65	114	222	176	72
ENSG00000110195	FOLR1	0	3	2	3	1	3
ENSG00000110200	ANAPC15	95	62	67	103	89	79
ENSG00000110203	FOLR3	11	5	0	5	6	0
ENSG00000110218	PANX1	426	368	458	573	660	379
ENSG00000110237	ARHGEF17	89	115	124	484	148	128
ENSG00000110243	APOA5	0	1	1	0	1	2
ENSG00000110245	APOC3	0	0	1	5	1	4
ENSG00000110274	CEP164	209	292	235	252	267	200
ENSG00000110315	RNF141	1106	935	1078	831	1149	821
ENSG00000110318	CEP126	174	86	172	385	212	139
ENSG00000110321	EIF4G2	12674	9897	12904	15640	14943	10325
ENSG00000110328	GALNT18	2	4	0	2	4	1
ENSG00000110330	BIRC2	496	397	427	606	736	302
ENSG00000110344	UBE4A	1408	1007	1553	1714	1543	1198
ENSG00000110367	DDX6	2120	1692	2335	4398	2807	1732
ENSG00000110375	UPK2	1	3	3	4	1	0
ENSG00000110395	CBL	447	336	596	1371	542	559
ENSG00000110400	NECTIN1	39	42	40	117	43	53
ENSG00000110422	HIPK3	3665	2686	3335	3557	3897	2713
ENSG00000110427	KIAA1549L	72	49	88	214	77	81
ENSG00000110429	FBXO3	399	368	425	361	510	285
ENSG00000110435	PDHX	1872	1431	2265	1766	2233	1745
ENSG00000110436	SLC1A2	6	9	5	21	9	6
ENSG00000110442	COMMD9	632	519	658	520	610	538
ENSG00000110446	SLC15A3	9	16	10	11	8	13
ENSG00000110448	CD5	2	0	0	3	0	0
ENSG00000110455	ACCS	44	44	24	69	70	41
ENSG00000110492	MDK	37	62	52	48	67	42
ENSG00000110497	AMBRA1	905	687	798	1477	926	714
ENSG00000110514	MADD	282	250	288	725	355	230
ENSG00000110536	PTPMT1	71	43	55	67	71	54
ENSG00000110583	NAA40	133	146	131	203	158	133
ENSG00000110619	CARS	809	772	954	930	933	756
ENSG00000110628	SLC22A18	14	25	18	29	28	15
ENSG00000110651	CD81	1735	1700	1836	5804	2070	2102
ENSG00000110660	SLC35F2	56	57	44	46	77	37
ENSG00000110675	ELMOD1	4	0	6	7	5	5
ENSG00000110680	CALCA	0	0	0	2	0	0
ENSG00000110693	SOX6	17	5	15	24	15	9
ENSG00000110696	C11orf58	878	743	868	960	1128	600
ENSG00000110697	PITPNM1	397	506	397	450	457	357
ENSG00000110700	RPS13	6026	3143	5109	4694	4524	4050
ENSG00000110711	AIP	287	335	235	236	308	240
ENSG00000110713	NUP98	1490	1116	1678	2109	1746	1389
ENSG00000110717	NDUFS8	916	839	838	918	1035	734
ENSG00000110719	TCIRG1	150	184	148	216	198	110
ENSG00000110721	CHKA	233	220	261	377	232	181
ENSG00000110723	EXPH5	10	7	6	21	15	6
ENSG00000110756	HPS5	791	755	871	765	1021	677
ENSG00000110768	GTF2H1	914	717	875	908	1070	657
ENSG00000110777	POU2AF1	2	2	3	5	3	1
ENSG00000110799	VWF	2	13	13	20	11	4
ENSG00000110801	PSMD9	148	175	176	184	172	136
ENSG00000110811	P3H3	54	94	65	98	82	58
ENSG00000110841	PPFIBP1	327	303	356	566	421	299
ENSG00000110844	PRPF40B	26	38	21	46	40	28
ENSG00000110851	PRDM4	311	290	297	346	352	255
ENSG00000110852	CLEC2B	11	8	4	6	10	2
ENSG00000110871	COQ5	545	400	562	509	621	391
ENSG00000110876	SELPLG	23	2	30	33	11	18
ENSG00000110880	CORO1C	1865	1241	1973	3817	1968	1757
ENSG00000110881	ASIC1	67	55	65	180	53	65
ENSG00000110887	DAO	0	0	0	1	0	0
ENSG00000110888	CAPRIN2	190	152	173	184	201	136
ENSG00000110900	TSPAN11	5	7	11	19	9	13
ENSG00000110906	KCTD10	205	123	188	512	224	167
ENSG00000110911	SLC11A2	229	166	241	342	281	208
ENSG00000110917	MLEC	4271	4054	5469	5131	4902	4109
ENSG00000110921	MVK	696	765	781	817	726	726
ENSG00000110925	CSRNP2	405	360	454	689	476	361
ENSG00000110931	CAMKK2	239	239	271	678	348	235
ENSG00000110934	BIN2	0	0	0	1	2	0
ENSG00000110944	IL23A	4	5	2	5	3	3
ENSG00000110955	ATP5B	13221	9757	15451	15725	12027	12173
ENSG00000110958	PTGES3	401	336	579	1038	538	461
ENSG00000110987	BCL7A	51	43	69	122	64	54
ENSG00000111011	RSRC2	376	267	295	433	376	208
ENSG00000111012	CYP27B1	2	0	0	1	2	0
ENSG00000111052	LIN7A	257	238	190	271	309	163
ENSG00000111057	KRT18	8	2	5	0	4	5
ENSG00000111058	ACSS3	47	42	52	63	79	42
ENSG00000111077	TNS2	612	782	744	1725	897	677
ENSG00000111110	PPM1H	59	67	103	88	88	68
ENSG00000111142	METAP2	1089	718	1001	884	1074	589
ENSG00000111144	LTA4H	634	478	602	598	650	415
ENSG00000111145	ELK3	78	53	94	155	115	66
ENSG00000111181	SLC6A12	4	5	3	8	7	10
ENSG00000111186	WNT5B	70	110	83	66	151	69
ENSG00000111196	MAGOHB	104	80	105	100	104	56
ENSG00000111199	TRPV4	3	0	0	2	3	3
ENSG00000111203	ITFG2	168	140	184	198	171	143
ENSG00000111206	FOXM1	7	8	8	13	8	10
ENSG00000111215	PRR4	12	7	12	17	22	7
ENSG00000111218	PRMT8	1	1	1	2	0	0
ENSG00000111224	PARP11	104	75	102	123	88	100
ENSG00000111229	ARPC3	675	482	581	507	625	408
ENSG00000111231	GPN3	248	218	246	228	288	171
ENSG00000111237	VPS29	292	227	365	381	308	246
ENSG00000111247	RAD51AP1	3	4	2	7	8	0
ENSG00000111249	CUX2	1	1	0	1	0	1
ENSG00000111252	SH2B3	200	181	224	360	251	201
