id	sym	C1	C2	C3	AA157_rep1	AA157_rep2	AA157_rep3
ENSG00000110900	TSPAN11	57	22	57	103	115	106
ENSG00000110906	KCTD10	1508	1358	1316	2087	2177	2405
ENSG00000110911	SLC11A2	1926	1418	1496	1094	813	851
ENSG00000110917	MLEC	7812	6472	6872	6822	7068	8174
ENSG00000110921	MVK	179	117	156	209	212	255
ENSG00000110925	CSRNP2	932	850	829	1605	1566	1516
ENSG00000110931	CAMKK2	1315	977	1063	918	940	1027
ENSG00000110934	BIN2	2	0	0	0	0	3
ENSG00000110944	IL23A	2	8	9	4	11	19
ENSG00000110955	ATP5B	18212	18644	18648	6336	6600	7237
ENSG00000110958	PTGES3	13757	14496	14288	4737	4890	4990
ENSG00000110975	SYT10	278	188	232	209	176	304
ENSG00000110987	BCL7A	525	451	476	219	213	229
ENSG00000111011	RSRC2	2500	2698	2168	1515	1469	1329
ENSG00000111012	CYP27B1	35	25	24	18	21	13
ENSG00000111046	MYF6	6	2	4	0	0	0
ENSG00000111049	MYF5	3	0	4	0	0	0
ENSG00000111052	LIN7A	818	505	596	36	14	15
ENSG00000111057	KRT18	4130	6576	5531	57083	58001	62603
ENSG00000111058	ACSS3	1348	925	1093	319	332	336
ENSG00000111077	TNS2	40	56	36	90	124	144
ENSG00000111087	GLI1	958	805	1004	36	27	41
ENSG00000111110	PPM1H	964	862	942	423	339	337
ENSG00000111142	METAP2	5245	5323	4994	1917	2001	2005
ENSG00000111144	LTA4H	5032	4306	4229	1248	1288	1376
ENSG00000111145	ELK3	259	180	212	2636	2294	2522
ENSG00000111181	SLC6A12	8	3	10	4	1	2
ENSG00000111186	WNT5B	6	13	5	857	769	730
ENSG00000111196	MAGOHB	848	1104	905	394	428	493
ENSG00000111199	TRPV4	49	33	32	87	75	82
ENSG00000111203	ITFG2	440	447	442	286	252	307
ENSG00000111206	FOXM1	3834	3995	3635	642	372	509
ENSG00000111215	PRR4	9	10	15	2	8	3
ENSG00000111218	PRMT8	25	12	17	1	0	0
ENSG00000111224	PARP11	327	221	259	292	276	319
ENSG00000111229	ARPC3	3005	2991	2865	4136	4487	4605
ENSG00000111231	GPN3	815	845	824	311	343	342
ENSG00000111237	VPS29	1398	1383	1389	1281	1255	1256
ENSG00000111241	FGF6	0	0	1	0	0	0
ENSG00000111245	MYL2	1	0	0	22	40	26
ENSG00000111247	RAD51AP1	1635	1443	1363	184	127	165
ENSG00000111249	CUX2	519	326	381	15	21	18
ENSG00000111252	SH2B3	503	584	546	240	231	277
ENSG00000111254	AKAP3	66	37	52	15	11	22
ENSG00000111261	MANSC1	163	108	105	216	242	258
ENSG00000111262	KCNA1	13	37	34	0	1	2
ENSG00000111266	DUSP16	2856	2633	2767	1034	1017	1084
ENSG00000111269	CREBL2	1184	1062	1007	658	688	699
ENSG00000111271	ACAD10	492	400	404	411	310	377
ENSG00000111275	ALDH2	984	1020	923	442	396	366
ENSG00000111276	CDKN1B	1222	1075	1157	555	548	566
ENSG00000111291	GPRC5D	0	0	0	0	0	0
ENSG00000111300	NAA25	1996	2190	1827	848	755	859
ENSG00000111305	GSG1	20	17	26	3	2	3
ENSG00000111319	SCNN1A	4157	3799	3819	92	98	205
ENSG00000111321	LTBR	102	92	88	894	910	1069
ENSG00000111325	OGFOD2	28	19	32	28	18	12
ENSG00000111328	CDK2AP1	1262	1149	1214	819	818	825
ENSG00000111331	OAS3	167	126	84	114	170	164
ENSG00000111335	OAS2	2	2	3	17	51	39
ENSG00000111339	ART4	0	0	0	478	571	398
ENSG00000111341	MGP	0	0	0	169	1	1
ENSG00000111344	RASAL1	42	38	39	19	1	3
ENSG00000111348	ARHGDIB	5	6	5	1020	1078	1012
ENSG00000111358	GTF2H3	965	1060	893	609	623	672
ENSG00000111361	EIF2B1	1606	1746	1654	830	798	882
ENSG00000111364	DDX55	1187	1190	1064	442	362	369
ENSG00000111371	SLC38A1	11624	7808	8960	11265	12230	13539
ENSG00000111404	RERGL	0	0	0	2	1	0
ENSG00000111405	ENDOU	0	0	0	12	1	14
ENSG00000111412	C12orf49	1877	1775	1733	1690	1802	1757
ENSG00000111424	VDR	2	4	5	252	295	372
ENSG00000111432	FZD10	93	52	63	21	23	14
ENSG00000111445	RFC5	1250	1327	1125	244	230	254
ENSG00000111450	STX2	779	740	802	890	842	858
ENSG00000111452	ADGRD1	45	7	21	4	1	2
ENSG00000111481	COPZ1	2308	2126	2198	2093	2160	2445
ENSG00000111490	TBC1D30	50	43	60	22	19	30
ENSG00000111530	CAND1	9131	7477	7367	4776	5017	5345
ENSG00000111536	IL26	0	0	0	0	0	0
ENSG00000111540	RAB5B	415	423	427	607	628	682
ENSG00000111554	MDM1	396	381	315	195	143	166
ENSG00000111581	NUP107	4083	3989	3615	1155	950	1102
ENSG00000111596	CNOT2	2385	2179	2230	1214	1127	1210
ENSG00000111602	TIMELESS	4640	3876	3897	748	625	741
ENSG00000111605	CPSF6	5519	4881	4875	1744	1634	1837
ENSG00000111615	KRR1	1922	1872	1705	1135	1164	1234
ENSG00000111639	MRPL51	2461	2788	2801	1349	1388	1554
ENSG00000111640	GAPDH	74060	80346	80458	32239	37447	39628
ENSG00000111641	NOP2	1843	2277	1954	744	667	764
ENSG00000111642	CHD4	11749	11170	11080	7434	7461	8714
ENSG00000111644	ACRBP	21	33	20	5	5	5
ENSG00000111647	UHRF1BP1L	1028	980	977	313	326	361
ENSG00000111652	COPS7A	781	982	844	818	796	924
ENSG00000111653	ING4	335	322	298	387	397	361
ENSG00000111664	GNB3	204	130	124	144	88	143
ENSG00000111665	CDCA3	715	915	690	158	101	104
ENSG00000111666	CHPT1	439	637	605	258	309	276
ENSG00000111667	USP5	3808	3864	3539	1976	1840	2118
ENSG00000111669	TPI1	14163	14684	14255	3683	3465	3678
ENSG00000111670	GNPTAB	3382	2869	2772	2784	3099	3180
ENSG00000111671	SPSB2	280	517	482	97	96	123
ENSG00000111674	ENO2	3001	3437	3099	84	67	58
ENSG00000111676	ATN1	3625	3835	3578	2851	2613	3088
ENSG00000111678	C12orf57	773	860	826	764	842	878
ENSG00000111679	PTPN6	562	543	511	331	302	374
ENSG00000111684	LPCAT3	1036	1075	1014	689	664	821
ENSG00000111696	NT5DC3	262	255	264	336	406	530
ENSG00000111704	NANOG	601	821	1023	1	0	0
ENSG00000111707	SUDS3	1997	1958	2114	1461	1461	1505
ENSG00000111711	GOLT1B	1218	1004	1042	2371	2365	2387
ENSG00000111713	GYS2	4	9	2	2	1	1
ENSG00000111716	LDHB	23649	21700	23696	4782	4650	4700
ENSG00000111725	PRKAB1	634	587	612	652	702	869
ENSG00000111726	CMAS	997	1264	1018	1077	1187	1198
ENSG00000111727	HCFC2	106	98	122	312	297	356
ENSG00000111728	ST8SIA1	4	2	6	26	10	6
ENSG00000111729	CLEC4A	2	4	2	8	1	5
ENSG00000111731	C2CD5	2187	1983	1962	565	599	583
ENSG00000111732	AICDA	7	6	4	1	2	0
ENSG00000111737	RAB35	1158	1359	1253	1080	1028	1220
ENSG00000111752	PHC1	9720	11180	11128	1001	927	969
ENSG00000111775	COX6A1	1714	1793	1726	1215	1173	1189
ENSG00000111783	RFX4	0	5	2	0	0	0
ENSG00000111785	RIC8B	761	753	728	313	304	330
ENSG00000111786	SRSF9	4773	4881	5004	2376	2296	2341
ENSG00000111788	na	270	211	164	32	16	19
ENSG00000111790	FGFR1OP2	787	766	729	714	709	676
ENSG00000111796	KLRB1	0	1	1	0	0	0
ENSG00000111799	COL12A1	211	240	210	31050	39289	47463
ENSG00000111801	BTN3A3	17	13	12	24	20	15
ENSG00000111802	TDP2	1809	1807	1868	620	708	702
ENSG00000111816	FRK	15	19	12	103	39	60
ENSG00000111817	DSE	675	541	594	2131	2163	2149
ENSG00000111832	RWDD1	1188	1134	1063	730	873	830
ENSG00000111834	RSPH4A	23	40	31	7	5	6
ENSG00000111837	MAK	4	4	6	3	1	0
ENSG00000111843	TMEM14C	1898	1916	1978	1420	1570	1662
ENSG00000111845	PAK1IP1	1320	1505	1301	378	355	384
ENSG00000111846	GCNT2	1366	1368	1228	669	675	954
ENSG00000111850	SMIM8	185	181	179	95	103	96
ENSG00000111859	NEDD9	28	27	25	2329	2504	2675
ENSG00000111860	CEP85L	180	245	200	280	279	305
ENSG00000111863	ADTRP	5	3	1	55	70	55
ENSG00000111875	ASF1A	1471	1565	1483	604	570	595
ENSG00000111877	MCM9	439	322	332	454	462	492
ENSG00000111879	FAM184A	461	329	312	50	50	71
ENSG00000111880	RNGTT	923	802	784	655	671	736
ENSG00000111885	MAN1A1	234	155	156	3052	2471	3205
ENSG00000111886	GABRR2	2	3	4	30	26	18
ENSG00000111897	SERINC1	3097	2348	2512	6934	7407	7681
ENSG00000111906	HDDC2	987	994	967	431	440	495
ENSG00000111907	TPD52L1	111	112	95	341	334	297
ENSG00000111911	HINT3	755	848	711	482	591	576
ENSG00000111912	NCOA7	432	401	354	659	929	904
ENSG00000111913	FAM65B	470	425	384	75	37	65
ENSG00000111961	SASH1	1522	1469	1541	482	376	342
ENSG00000111962	UST	1651	1546	1651	554	695	866
ENSG00000111981	ULBP1	26	41	57	46	38	50
ENSG00000112029	FBXO5	1098	941	933	320	240	287
ENSG00000112031	MTRF1L	657	631	629	358	448	448
ENSG00000112033	PPARD	478	495	431	356	260	349
ENSG00000112038	OPRM1	0	0	0	0	0	0
ENSG00000112039	FANCE	498	401	457	122	159	162
ENSG00000112041	TULP1	24	12	18	2	0	0
ENSG00000112053	SLC26A8	11	6	13	2	0	0
ENSG00000112062	MAPK14	1300	1115	1053	1397	1403	1474
ENSG00000112077	RHAG	0	0	0	0	0	0
ENSG00000112078	KCTD20	1133	1204	1138	3058	3518	3589
ENSG00000112079	STK38	1369	998	966	2081	2105	2125
ENSG00000112081	SRSF3	16713	12322	15177	5258	4899	5778
ENSG00000112096	SOD2	2507	2305	2256	874	889	836
ENSG00000112110	MRPL18	1242	1392	1341	555	570	701
ENSG00000112118	MCM3	9934	9327	9122	1305	1062	1274
ENSG00000112130	RNF8	929	849	833	424	469	414
ENSG00000112137	PHACTR1	311	231	237	15	10	9
ENSG00000112139	MDGA1	16	3	7	67	41	75
ENSG00000112144	ICK	638	567	597	495	550	518
ENSG00000112146	FBXO9	1274	1183	1158	866	900	884
ENSG00000112149	CD83	98	128	100	100	64	74
ENSG00000112159	MDN1	4835	4745	4447	979	831	1008
ENSG00000112164	GLP1R	37	22	17	0	0	0
ENSG00000112167	SAYSD1	205	174	204	180	161	202
ENSG00000112175	BMP5	0	1	0	197	127	201
ENSG00000112182	BACH2	268	236	257	447	401	526
ENSG00000112183	RBM24	47	25	28	186	168	152
ENSG00000112186	CAP2	893	817	825	1212	1190	1264
ENSG00000112195	TREML2	0	2	1	2	3	16
ENSG00000112200	ZNF451	1727	1308	1380	1093	1062	1162
ENSG00000112208	BAG2	822	931	766	284	216	200
ENSG00000112210	RAB23	713	553	587	644	603	588
ENSG00000112214	FHL5	0	0	0	1	0	0
ENSG00000112218	GPR63	389	257	240	129	107	142
ENSG00000112232	KHDRBS2	73	92	82	61	68	97
ENSG00000112234	FBXL4	459	419	366	496	539	499
ENSG00000112237	CCNC	3554	4121	3746	1342	1511	1484
ENSG00000112238	PRDM13	1	2	2	1	0	0
ENSG00000112242	E2F3	1608	1392	1347	675	675	651
ENSG00000112245	PTP4A1	3506	3948	3654	5948	6912	7076
ENSG00000112246	SIM1	0	0	1	0	0	0
ENSG00000112249	ASCC3	4319	3417	3384	3136	3773	3532
ENSG00000112273	HDGFL1	0	0	1	1	0	0
ENSG00000112276	BVES	100	54	77	620	781	1079
ENSG00000112280	COL9A1	332	276	322	9	3	1
ENSG00000112282	MED23	831	720	719	1101	1129	1150
ENSG00000112290	WASF1	1277	1250	1181	648	503	742
ENSG00000112293	GPLD1	177	119	164	13	19	14
ENSG00000112294	ALDH5A1	209	167	192	148	179	163
ENSG00000112297	AIM1	592	505	571	149	23	18
ENSG00000112299	VNN1	0	0	0	1	0	2
ENSG00000112303	VNN2	0	0	0	0	0	0
ENSG00000112304	ACOT13	1206	1382	1357	259	275	315
ENSG00000112305	SMAP1	1477	1451	1314	844	941	1046
ENSG00000112306	RPS12	13848	14580	14733	6416	6870	6960
ENSG00000112308	C6orf62	5403	5592	5141	4221	4281	4530
ENSG00000112309	B3GAT2	20	14	15	2	0	1
ENSG00000112312	GMNN	1773	1810	1683	301	251	259
ENSG00000112319	EYA4	1	2	2	7	1	3
ENSG00000112320	SOBP	173	165	171	23	7	6
ENSG00000112333	NR2E1	0	1	0	0	2	0
ENSG00000112335	SNX3	2359	2590	2448	2325	2645	2699
ENSG00000112337	SLC17A2	0	0	0	0	0	0
ENSG00000112339	HBS1L	2439	2388	2164	1020	1020	1078
ENSG00000112343	TRIM38	101	67	67	264	196	221
ENSG00000112357	PEX7	189	212	198	131	133	145
ENSG00000112365	ZBTB24	1326	911	1053	343	308	345
ENSG00000112367	FIG4	758	641	663	435	480	507
ENSG00000112378	PERP	3868	2529	2751	6234	5687	5489
ENSG00000112379	ARFGEF3	2801	2017	2145	132	150	201
ENSG00000112394	SLC16A10	458	660	521	36	32	73
ENSG00000112406	HECA	448	271	261	659	713	727
ENSG00000112414	ADGRG6	65	119	92	7464	8850	8064
ENSG00000112419	PHACTR2	3230	2518	2566	1006	842	896
ENSG00000112425	EPM2A	176	165	180	180	209	214
ENSG00000112473	SLC39A7	2496	2393	2435	4464	3918	4630
ENSG00000112494	UNC93A	13	11	8	0	0	2
ENSG00000112499	SLC22A2	9	2	8	32	8	14
ENSG00000112511	PHF1	707	848	766	660	558	692
ENSG00000112514	CUTA	1612	1370	1665	1193	1198	1378
ENSG00000112530	PACRG	3	4	1	3	2	0
ENSG00000112531	QKI	6975	5564	5856	2918	2684	3052
ENSG00000112539	C6orf118	2	3	1	0	0	0
ENSG00000112541	PDE10A	63	71	43	875	1181	1364
ENSG00000112559	MDFI	214	125	187	1575	1354	1587
ENSG00000112561	TFEB	85	142	147	105	96	124
ENSG00000112562	SMOC2	187	170	187	211	60	81
ENSG00000112576	CCND3	328	366	414	820	669	665
ENSG00000112578	BYSL	908	1083	906	379	395	442
ENSG00000112584	FAM120B	793	656	662	940	953	973
ENSG00000112592	TBP	631	639	622	299	354	403
ENSG00000112599	GUCA1B	11	8	4	3	3	9
ENSG00000112619	PRPH2	5	2	3	1	1	0
ENSG00000112624	GLTSCR1L	775	710	672	291	339	322
ENSG00000112640	PPP2R5D	1958	2232	2076	1105	1089	1168
ENSG00000112651	MRPL2	593	736	706	339	333	342
ENSG00000112655	PTK7	4063	2588	2821	22869	21461	29109
ENSG00000112658	SRF	1569	1862	1712	1896	1910	2518
ENSG00000112659	CUL9	373	323	256	392	387	412
ENSG00000112667	DNPH1	218	231	215	109	100	112
ENSG00000112679	DUSP22	1075	816	850	844	865	922
ENSG00000112685	EXOC2	2303	2051	2172	1322	1362	1413
ENSG00000112695	COX7A2	2011	2268	2326	1086	1229	1417
ENSG00000112697	TMEM30A	3105	2943	3029	9425	9704	10138
ENSG00000112699	GMDS	559	571	587	194	196	246
ENSG00000112701	SENP6	4260	3687	3550	2551	2620	2632
ENSG00000112706	IMPG1	8	9	5	0	0	2
ENSG00000112715	VEGFA	1062	1206	996	629	614	636
ENSG00000112739	PRPF4B	4892	3821	3853	1983	1915	1964
ENSG00000112742	TTK	3060	3092	2899	430	307	352
ENSG00000112759	SLC29A1	1154	1118	1143	173	138	186
ENSG00000112763	BTN2A1	390	391	358	1052	995	1137
ENSG00000112769	LAMA4	62	67	74	32	16	6
ENSG00000112773	FAM46A	75	112	115	770	723	777
ENSG00000112782	CLIC5	102	14	30	254	138	79
ENSG00000112787	FBRSL1	2345	1942	2142	830	672	821
ENSG00000112796	ENPP5	288	240	256	219	232	227
ENSG00000112812	PRSS16	381	355	310	285	299	412
ENSG00000112818	MEP1A	0	0	0	0	0	1
ENSG00000112837	TBX18	2	0	1	513	613	598
ENSG00000112851	ERBB2IP	1768	1525	1509	2751	2882	3031
ENSG00000112852	PCDHB2	647	457	493	1183	1199	1309
ENSG00000112855	HARS2	696	653	670	805	774	884
ENSG00000112874	NUDT12	653	681	603	381	429	443
ENSG00000112877	CEP72	243	222	193	67	47	68
ENSG00000112893	MAN2A1	4482	2984	3049	7543	8799	8250
ENSG00000112902	SEMA5A	170	60	98	9625	10564	10460
ENSG00000112936	C7	6	2	1	0	0	0
ENSG00000112941	PAPD7	785	818	709	763	792	833
ENSG00000112964	GHR	56	28	50	294	159	132
ENSG00000112972	HMGCS1	2155	1672	1606	2020	2722	2641
ENSG00000112977	DAP	1579	1459	1492	3948	4332	4579
ENSG00000112981	NME5	44	20	18	12	4	4
ENSG00000112983	BRD8	2945	2806	2773	735	555	664
ENSG00000112984	KIF20A	2856	3043	2789	540	338	393
ENSG00000112992	NNT	1022	798	829	1438	1579	1674
ENSG00000112996	MRPS30	1617	1865	1704	490	501	532
ENSG00000113013	HSPA9	15103	19613	17719	3784	4136	4298
ENSG00000113048	MRPS27	2616	2373	2290	846	788	917
ENSG00000113068	PFDN1	983	1080	1024	1291	1351	1429
ENSG00000113070	HBEGF	28	37	27	1161	1359	1460
ENSG00000113073	SLC4A9	0	0	0	1	1	0
ENSG00000113083	LOX	9	19	14	2354	1574	1385
ENSG00000113088	GZMK	0	0	0	0	0	0
ENSG00000113100	CDH9	73	11	20	0	0	0
ENSG00000113108	APBB3	206	185	203	277	278	271
ENSG00000113119	TMCO6	393	280	305	90	83	88
ENSG00000113140	SPARC	6989	5977	5854	208427	204677	203258
ENSG00000113141	IK	2897	3201	2802	1683	1627	1642
ENSG00000113161	HMGCR	4079	2725	2958	3411	3991	4189
ENSG00000113163	COL4A3BP	3313	2814	2643	1105	1188	1210
ENSG00000113194	FAF2	2001	2196	1966	2181	2032	2226
ENSG00000113196	HAND1	78	8	9	2717	3383	5016
ENSG00000113205	PCDHB3	36	37	24	51	42	54
ENSG00000113209	PCDHB5	301	289	283	198	168	185
ENSG00000113211	PCDHB6	7	1	6	10	4	10
ENSG00000113212	PCDHB7	9	5	7	31	37	35
ENSG00000113231	PDE8B	6	6	10	8	4	1
ENSG00000113240	CLK4	233	237	201	358	318	293
ENSG00000113248	PCDHB15	147	145	110	168	98	122
ENSG00000113249	HAVCR1	0	0	0	2	0	0
ENSG00000113262	GRM6	2	0	0	6	3	6
ENSG00000113263	ITK	0	5	4	0	4	1
ENSG00000113269	RNF130	2213	1537	1752	655	574	644
ENSG00000113272	THG1L	382	400	409	193	178	212
ENSG00000113273	ARSB	507	445	447	1358	1283	1321
ENSG00000113282	CLINT1	3928	3791	3489	2873	2950	3238
ENSG00000113296	THBS4	379	375	312	9	5	11
ENSG00000113300	CNOT6	1643	1572	1482	1273	1327	1421
ENSG00000113302	IL12B	1	0	0	0	0	0
ENSG00000113303	BTNL8	3	0	1	0	0	0
ENSG00000113312	TTC1	1943	2387	2176	757	875	912
ENSG00000113318	MSH3	1080	1146	991	483	533	634
ENSG00000113319	RASGRF2	179	484	363	839	1071	1721
ENSG00000113327	GABRG2	21	19	31	0	0	0
ENSG00000113328	CCNG1	12920	10266	11981	2831	3377	3220
ENSG00000113356	POLR3G	3126	3227	3306	63	58	64
ENSG00000113360	DROSHA	3691	3310	3024	1459	1422	1587
ENSG00000113361	CDH6	520	83	100	618	284	403
ENSG00000113368	LMNB1	6928	6829	6565	1083	763	987
ENSG00000113369	ARRDC3	1496	1654	1501	2566	2844	2948
ENSG00000113384	GOLPH3	3072	2868	2692	2788	2916	3085
ENSG00000113387	SUB1	4699	4330	4323	2174	2261	2358
ENSG00000113389	NPR3	2	4	1	43	3	6
ENSG00000113391	FAM172A	594	597	516	542	586	652
ENSG00000113396	SLC27A6	154	147	108	2201	2844	2697
ENSG00000113407	TARS	14087	13915	13654	3753	4360	4527
ENSG00000113430	IRX4	8	11	13	42	18	15
ENSG00000113441	LNPEP	505	326	388	1410	1221	1426
ENSG00000113448	PDE4D	52	38	31	1249	1535	1766
ENSG00000113456	RAD1	911	915	843	472	538	541
ENSG00000113460	BRIX1	1887	2224	1873	532	496	570
ENSG00000113492	AGXT2	0	0	0	0	0	0
ENSG00000113494	PRLR	208	80	105	183	167	328
ENSG00000113504	SLC12A7	1694	1358	1407	499	439	501
ENSG00000113522	RAD50	4021	3112	2958	1699	1921	1996
ENSG00000113525	IL5	0	0	0	0	0	0
ENSG00000113532	ST8SIA4	3	0	1	32	9	25
ENSG00000113552	GNPDA1	2249	2907	2515	830	921	898
ENSG00000113555	PCDH12	1	0	0	0	0	0
ENSG00000113558	SKP1	5158	4685	4764	3520	3606	3751
ENSG00000113569	NUP155	2844	2654	2435	903	806	877
ENSG00000113575	PPP2CA	5768	6052	5590	3239	3158	3339
ENSG00000113578	FGF1	18	8	16	95	73	91
ENSG00000113580	NR3C1	260	344	371	560	575	510
ENSG00000113583	C5orf15	1497	1354	1377	2776	2508	2726
ENSG00000113593	PPWD1	1564	1484	1271	565	517	554
ENSG00000113594	LIFR	555	466	495	962	952	1144
ENSG00000113595	TRIM23	607	522	498	430	514	486
ENSG00000113597	TRAPPC13	681	597	537	353	389	384
ENSG00000113600	C9	0	0	0	0	1	1
ENSG00000113615	SEC24A	1987	2077	1801	1918	1958	2105
ENSG00000113621	TXNDC15	842	852	797	1491	1529	1411
ENSG00000113638	TTC33	312	254	254	240	246	240
ENSG00000113643	RARS	4195	4485	3894	2908	2853	2993
ENSG00000113645	WWC1	1146	878	849	2057	2350	2747
ENSG00000113648	H2AFY	2065	2372	2394	4470	3800	4148
ENSG00000113649	TCERG1	4449	4355	4009	1588	1476	1659
ENSG00000113657	DPYSL3	30761	24734	24129	29141	34047	36522
ENSG00000113658	SMAD5	2138	1571	1634	1710	1743	1832
ENSG00000113712	CSNK1A1	3100	2897	2646	2590	2573	2811
ENSG00000113716	HMGXB3	1242	1215	1119	1286	1109	1243
ENSG00000113719	ERGIC1	2044	1710	1904	3354	3559	3623
ENSG00000113721	PDGFRB	42	60	45	2316	2050	2021
ENSG00000113722	CDX1	2	2	4	33	40	40
ENSG00000113732	ATP6V0E1	1365	1657	1465	1628	1552	1498
ENSG00000113734	BNIP1	207	202	216	129	133	163
ENSG00000113739	STC2	1412	2015	2130	1310	1594	1648
ENSG00000113742	CPEB4	355	378	357	943	850	784
ENSG00000113749	HRH2	175	144	191	14	30	17
ENSG00000113758	DBN1	11422	10739	11007	7387	6070	7183
ENSG00000113761	ZNF346	581	623	612	213	197	257
ENSG00000113763	UNC5A	153	98	126	1	0	0
ENSG00000113790	EHHADH	224	285	241	222	193	235
ENSG00000113805	CNTN3	3	5	8	23	10	16
ENSG00000113810	SMC4	7740	6588	6678	2479	1773	1944
ENSG00000113811	na	561	631	567	655	706	745
ENSG00000113812	ACTR8	880	864	803	804	833	824
ENSG00000113838	TBCCD1	287	323	332	242	243	240
ENSG00000113845	TIMMDC1	1581	1540	1491	1008	946	1030
ENSG00000113851	CRBN	1006	896	912	543	569	629
ENSG00000113889	KNG1	3	4	3	0	0	0
ENSG00000113905	HRG	1	1	3	0	0	0
ENSG00000113916	BCL6	500	557	525	300	265	265
ENSG00000113924	HGD	1	3	2	1	0	1
ENSG00000113946	CLDN16	0	0	0	0	0	0
ENSG00000113966	ARL6	230	221	207	153	146	148
ENSG00000113971	NPHP3	105	107	89	308	263	228
ENSG00000114013	CD86	2	2	0	0	1	1
ENSG00000114019	AMOTL2	566	657	419	3311	3369	4276
ENSG00000114021	NIT2	737	970	816	526	499	510
ENSG00000114023	FAM162A	862	1009	945	286	286	333
ENSG00000114026	OGG1	570	413	493	257	236	295
ENSG00000114030	KPNA1	1751	1618	1484	2321	2388	2403
ENSG00000114054	PCCB	1643	1590	1580	434	363	442
ENSG00000114062	UBE3A	3527	3669	3238	2274	2377	2588
ENSG00000114098	ARMC8	1451	1246	1242	827	883	915
ENSG00000114107	CEP70	853	664	714	238	243	265
ENSG00000114113	RBP2	0	1	0	0	0	0
ENSG00000114115	RBP1	176	218	207	562	344	351
ENSG00000114120	SLC25A36	3094	1950	2093	1376	1418	1343
ENSG00000114124	GRK7	0	0	3	0	1	0
ENSG00000114125	RNF7	1346	1360	1424	1248	1340	1324
ENSG00000114126	TFDP2	3356	2377	2714	510	434	450
ENSG00000114127	XRN1	562	496	410	874	891	967
ENSG00000114166	KAT2B	48	46	50	243	247	233
ENSG00000114200	BCHE	3	8	5	1	0	1
ENSG00000114204	SERPINI2	5	5	6	0	0	0
ENSG00000114209	PDCD10	1366	1442	1323	851	922	951
ENSG00000114248	LRRC31	0	2	2	0	0	0
ENSG00000114251	WNT5A	620	396	520	5472	4631	4122
ENSG00000114268	PFKFB4	177	125	168	593	302	307
ENSG00000114270	COL7A1	1213	1311	914	17720	14015	14841
ENSG00000114279	FGF12	154	153	145	22	24	21
ENSG00000114302	PRKAR2A	1816	1646	1632	1689	1820	1992
ENSG00000114315	HES1	110	101	74	511	359	470
ENSG00000114316	USP4	993	1267	1037	1017	1027	1105
ENSG00000114331	ACAP2	1810	1816	1517	1397	1390	1460
ENSG00000114346	ECT2	3840	3536	3148	739	611	649
ENSG00000114349	GNAT1	0	1	0	0	0	0
ENSG00000114353	GNAI2	4543	4192	4317	5180	4791	5148
ENSG00000114354	TFG	2866	3093	2854	3127	3238	3400
ENSG00000114378	HYAL1	24	19	27	2	2	1
ENSG00000114383	TUSC2	487	548	504	411	366	419
ENSG00000114388	NPRL2	354	383	358	244	216	237
ENSG00000114391	RPL24	17659	18990	19270	5227	6190	6274
ENSG00000114395	CYB561D2	128	132	122	165	143	180
ENSG00000114405	C3orf14	324	342	322	163	158	153
ENSG00000114416	FXR1	8379	8376	8055	3266	3551	3847
ENSG00000114423	CBLB	1054	893	882	824	720	822
ENSG00000114439	BBX	2018	1578	1547	2878	2935	3241
ENSG00000114446	IFT57	777	1003	891	438	392	384
ENSG00000114450	GNB4	781	610	661	1748	1820	1784
ENSG00000114455	HHLA2	1	0	1	17	12	10
ENSG00000114473	IQCG	260	215	210	117	107	112
ENSG00000114480	GBE1	446	650	507	600	781	691
ENSG00000114487	MORC1	0	0	0	2	0	0
ENSG00000114491	UMPS	1884	1875	1667	561	577	587
ENSG00000114503	NCBP2	3222	2961	2936	1938	2089	2087
ENSG00000114520	SNX4	1028	936	859	912	864	979
ENSG00000114529	C3orf52	177	192	203	586	675	728
ENSG00000114541	FRMD4B	79	54	62	1124	1207	1223
ENSG00000114544	SLC41A3	625	535	546	755	668	746
ENSG00000114547	ROPN1B	0	0	0	0	0	0
ENSG00000114554	PLXNA1	2441	1674	1834	3928	3594	4065
ENSG00000114573	ATP6V1A	2932	3135	2870	1935	2248	2284
ENSG00000114626	ABTB1	124	99	95	135	113	129
ENSG00000114631	PODXL2	510	542	560	159	105	124
ENSG00000114638	UPK1B	7	8	9	563	268	162
ENSG00000114646	CSPG5	52	67	52	41	37	37
ENSG00000114648	KLHL18	674	768	653	569	552	691
ENSG00000114650	SCAP	2238	2117	2114	1317	1100	1374
ENSG00000114654	EFCC1	4	0	0	0	1	0
ENSG00000114656	KIAA1257	32	28	19	6	6	3
ENSG00000114670	NEK11	61	57	52	148	176	135
ENSG00000114686	MRPL3	4480	4837	4486	1688	1714	1860
ENSG00000114698	PLSCR4	35	26	35	35	32	41
ENSG00000114735	HEMK1	568	490	444	629	607	694
ENSG00000114737	CISH	15	17	10	76	64	60
ENSG00000114738	MAPKAPK3	1671	1574	1363	530	587	524
ENSG00000114739	ACVR2B	4128	3044	3332	1099	971	1158
ENSG00000114742	WDR48	2417	1934	1849	1076	1087	1160
ENSG00000114744	COMMD2	1404	1273	1199	848	984	1103
ENSG00000114745	GORASP1	647	572	518	839	752	825
ENSG00000114757	PEX5L	11	48	36	0	0	1
